Times (us),interval (us),strain (raw),sensorValue0 (raw)
13424460,12504,2283334,290
13436964,12504,2285376,290
13449464,12500,2281806,290
13461964,12500,2282036,290
13474464,12500,2285191,290
13486964,12500,2285689,290
13499464,12500,2282689,290
13511964,12500,2281301,290
13524464,12500,2283798,290
13536968,12504,2286318,290
13549468,12500,2281585,290
13561968,12500,2282442,290
13574468,12500,2285838,290
13586968,12500,2285812,290
13599472,12504,2282288,290
13611972,12500,2281402,290
13624476,12504,2284684,290
13636976,12500,2286629,290
13649476,12500,2281474,290
13661976,12500,2282334,290
13674476,12500,2285332,290
13686980,12504,2285825,290
13699480,12500,2283280,290
13711980,12500,2282010,290
13724480,12500,2283732,290
13736984,12504,2285583,290
13749484,12500,2284506,290
13761984,12500,2282540,290
13774484,12500,2284799,290
13786984,12500,2285308,290
13799484,12500,2283222,290
13811984,12500,2282120,290
13824484,12500,2284140,290
13836984,12500,2286033,290
13849484,12500,2284401,290
13861984,12500,2283179,290
13874484,12500,2286447,290
13886984,12500,2285290,290
13899484,12500,2281342,290
13911984,12500,2281732,290
13924484,12500,2285662,290
13936984,12500,2286402,290
13949484,12500,2283027,290
13961984,12500,2281399,289
13974488,12504,2287030,290
13986988,12500,2285186,290
13999488,12500,2281492,290
14011992,12504,2281692,290
14024496,12504,2285681,290
14037000,12504,2287042,290
14049500,12500,2283349,290
14062000,12500,2280584,290
14074500,12500,2286972,290
14087000,12500,2285568,290
14099500,12500,2281576,290
14112000,12500,2281491,290
14124500,12500,2285431,290
14137004,12504,2286672,290
14149508,12504,2283372,290
14162008,12500,2281065,290
14174512,12504,2283382,290
14187012,12500,2285534,290
14199516,12504,2282347,290
14212016,12500,2281889,290
14224516,12500,2284827,290
14237016,12500,2286062,290
14249520,12504,2283776,290
14262020,12500,2281843,290
14274520,12500,2283260,290
14287024,12504,2285424,290
14299524,12500,2282813,290
14312028,12504,2282157,290
14324528,12500,2284464,290
14337028,12500,2285771,290
14349528,12500,2284081,290
14362028,12500,2282299,290
14374532,12504,2283055,290
14387036,12504,2285238,290
14399540,12504,2283732,290
14412040,12500,2282448,290
14424540,12500,2283118,290
14437040,12500,2284961,290
14449540,12500,2285601,290
14462040,12500,2283845,290
14474540,12500,2282214,290
14487040,12500,2283287,290
14499544,12504,2285055,290
14512048,12504,2283006,290
14524548,12500,2282771,290
14537048,12500,2284532,290
14549552,12504,2285382,290
14562052,12500,2284234,290
14574552,12500,2282918,290
14587056,12504,2283310,290
14599560,12504,2285271,290
14612060,12500,2283257,290
14624560,12500,2282058,290
14637064,12504,2284256,290
14649564,12500,2286543,290
14662064,12500,2284927,290
14674564,12500,2282016,290
14687064,12500,2282631,290
14699564,12500,2285643,290
14712064,12500,2282949,290
14724564,12500,2281287,290
14737064,12500,2283745,290
14749564,12500,2286688,290
14762064,12500,2285922,290
14774568,12504,2282213,290
14787068,12500,2280115,290
14799568,12500,2282827,290
14812072,12504,2287532,290
14824572,12500,2282073,290
14837076,12504,2278109,290
14849576,12500,2281830,290
14862080,12504,2289556,290
14874580,12500,2289514,290
14887080,12500,2279984,290
14899584,12504,2275233,290
14912088,12504,2284164,290
14924592,12504,2287623,290
14937092,12500,2274711,290
14949592,12500,2275154,290
14962092,12500,2289395,290
14974592,12500,2294949,290
14987092,12500,2282471,290
14999592,12500,2272002,290
15012096,12504,2280823,290
15024596,12500,2291057,290
15037100,12504,2276016,290
15049604,12504,2273980,290
15062104,12500,2287807,290
15074604,12500,2294351,290
15087108,12504,2283363,290
15099612,12504,2273374,290
15112112,12500,2281496,290
15124612,12500,2294690,290
15137112,12500,2275964,290
15149612,12500,2273847,290
15162112,12500,2287975,290
15174612,12500,2295240,290
15187112,12500,2284021,290
15199612,12500,2273325,290
15212116,12504,2280402,290
15224616,12500,2293319,290
15237124,12508,2278108,290
15249624,12500,2275407,290
15262128,12504,2286764,290
15274632,12504,2293348,290
15287132,12500,2284689,290
15299632,12500,2275534,290
15312132,12500,2280703,290
15324636,12504,2291436,290
15337136,12500,2289979,290
15349640,12504,2276945,290
15362140,12500,2286470,290
15374640,12500,2291938,290
15387140,12500,2284616,290
15399640,12500,2276826,290
15412140,12500,2281264,290
15424640,12500,2290049,290
15437140,12500,2288547,290
15449640,12500,2278276,290
15462140,12500,2286312,290
15474640,12500,2290618,290
15487140,12500,2284375,290
15499640,12500,2277850,290
15512144,12504,2281465,290
15524644,12500,2288816,290
15537144,12500,2287869,290
15549644,12500,2280748,290
15562144,12500,2285581,290
15574648,12504,2288792,290
15587152,12504,2284213,290
15599656,12504,2279695,290
15612156,12500,2282623,290
15624656,12500,2287791,290
15637160,12504,2286769,290
15649664,12504,2281463,290
15662164,12500,2285073,290
15674664,12500,2288076,290
15687164,12500,2284731,290
15699664,12500,2280378,290
