Times (us),interval (us),strain (raw),sensorValue0 (raw)
13464452,12500,3010769,289
13476956,12504,3053279,290
13489456,12500,3094386,290
13501960,12504,3134000,289
13514460,12500,3209899,289
13526964,12504,3248121,290
13539464,12500,3288461,290
13551964,12500,3331416,289
13564464,12500,3379736,289
13576964,12500,3434990,290
13589464,12500,3496072,290
13601964,12500,3558995,289
13614464,12500,3621192,289
13626968,12504,3741654,290
13639468,12500,3802483,290
13651976,12508,3865535,289
13664476,12500,3927645,289
13676976,12500,3985391,290
13689480,12504,4036514,290
13701980,12500,4078861,289
13714484,12504,4112383,289
13726988,12504,4165445,290
13739492,12504,4191469,290
13751992,12500,4220256,289
13764492,12500,4251804,289
13776992,12500,4286174,290
13789492,12500,4323100,290
13801992,12500,4360796,289
13814492,12500,4397823,289
13826992,12500,4434157,290
13839492,12500,4512916,290
13851992,12500,4552987,289
13864492,12500,4588240,289
13876992,12500,4616365,290
13889492,12500,4637408,290
13901992,12500,4652711,289
13914492,12500,4665236,289
13926996,12504,4679150,290
13939496,12500,4710993,290
13951996,12500,4725928,289
13964496,12500,4737831,289
13976996,12500,4746184,290
13989496,12500,4752339,290
14002000,12504,4758048,289
14014500,12500,4763330,289
14027000,12500,4766790,290
14039500,12500,4766263,290
14052004,12504,4742976,289
14064504,12500,4715370,289
14077008,12504,4672966,290
14089512,12504,4613909,290
14102012,12500,4537921,289
14114516,12504,4445636,289
14127016,12500,4339627,290
14139516,12500,4224424,290
14152016,12500,3978979,290
14164516,12500,3851025,290
14177016,12500,3720574,290
14189516,12500,3588825,290
14202020,12504,3458266,290
14214520,12500,3331678,290
14227020,12500,3211236,290
14239520,12500,3098411,290
14252020,12500,2993711,290
14264520,12500,2806078,290
14277020,12500,2723537,290
14289520,12500,2649521,290
14302024,12504,2584401,290
14314524,12500,2523710,290
14327024,12500,2466901,290
14339524,12500,2422772,290
14352028,12504,2393908,290
14364528,12500,2362554,290
14377028,12500,2351077,290
14389528,12500,2339632,290
14402028,12500,2329019,290
14414528,12500,2321267,290
14427032,12504,2317897,290
14439532,12500,2319484,290
14452032,12500,2325690,290
14464532,12500,2335076,290
14477032,12500,2355498,290
14489532,12500,2365427,290
14502036,12504,2374875,290
14514536,12500,2383704,290
14527036,12500,2392528,290
14539540,12504,2401240,290
14552044,12504,2408847,290
14564544,12500,2414757,290
14577044,12500,2421403,290
14589548,12504,2422468,290
14602052,12504,2421637,290
14614556,12504,2419597,290
14627056,12500,2417495,290
14639560,12504,2415891,290
14652060,12500,2414413,290
14664560,12500,2412899,290
14677064,12504,2412762,290
14689564,12500,2413672,290
14702064,12500,2414176,290
14714568,12504,2414997,290
14727068,12500,2417143,290
14739568,12500,2419335,290
14752072,12504,2420787,290
14764576,12504,2421853,290
14777080,12504,2423582,290
14789580,12500,2428313,290
14802084,12504,2430684,290
14814588,12504,2432041,290
14827088,12500,2432849,290
14839588,12500,2433771,290
14852092,12504,2434581,290
14864596,12504,2434714,290
14877100,12504,2434790,290
14889604,12504,2436260,290
14902108,12504,2437835,290
14914608,12500,2439187,290
14927108,12500,2439454,290
14939612,12504,2439344,290
14952112,12500,2440530,290
14964616,12504,2443335,290
14977116,12500,2446413,290
14989616,12500,2449431,290
15002120,12504,2452765,290
15014620,12500,2452018,290
15027120,12500,2449832,290
15039620,12500,2446804,290
15052120,12500,2443849,290
15064620,12500,2441501,290
15077120,12500,2439888,290
15089620,12500,2438666,290
15102120,12500,2439332,290
15114620,12500,2440834,290
15127120,12500,2442375,290
15139624,12504,2444432,290
15152124,12500,2448180,290
15164624,12500,2453349,290
15177128,12504,2460103,290
15189628,12500,2468023,290
15202128,12500,2477570,290
15214628,12500,2503981,290
15227128,12500,2520371,290
15239628,12500,2539922,290
15252128,12500,2564776,290
15264628,12500,2596938,290
15277132,12504,2635620,290
15289632,12500,2676499,290
15302132,12500,2718443,290
15314636,12504,2808175,290
15327136,12500,2854909,290
15339640,12504,2901125,290
15352140,12500,2944340,290
15364640,12500,2983233,289
15377140,12500,3018823,290
15389640,12500,3051147,290
15402140,12500,3080141,290
15414644,12504,3107789,290
15427144,12500,3166549,290
15439644,12500,3200197,290
15452144,12500,3238021,290
15464644,12500,3280874,290
15477148,12504,3327621,290
15489648,12500,3377723,290
15502148,12500,3431058,290
15514648,12500,3486010,290
15527148,12500,3588136,290
15539648,12500,3629536,290
15552152,12504,3662875,290
15564652,12500,3690411,290
15577152,12500,3715413,290
15589652,12500,3741311,290
15602156,12504,3767588,290
15614656,12500,3791280,290
15627156,12500,3811081,290
15639656,12500,3840040,290
15652156,12500,3850061,290
15664656,12500,3861224,290
15677156,12500,3876233,290
15689656,12500,3896262,290
