Times (us),interval (us),strain (raw),sensorValue0 (raw)
4802920,12500,-6086954,288
4815420,12500,-6077795,287
4827924,12504,-6076126,287
4840424,12500,-6071606,288
4852924,12500,-6075765,288
4865424,12500,-6085223,287
4877924,12500,-6082738,287
4890424,12500,-6084300,288
4902924,12500,-6081890,288
4915424,12500,-6076020,287
4927924,12500,-6072640,287
4940428,12504,-6072166,287
4952932,12504,-6070791,288
4965436,12504,-6071093,287
4977936,12500,-6073573,286
4990436,12500,-6076970,287
5002936,12500,-6086819,287
5015436,12500,-6085347,286
5027940,12504,-6079615,286
5040440,12500,-6075823,287
5052940,12500,-6076588,287
5065440,12500,-6079545,287
5077944,12504,-6088347,286
5090444,12500,-6087307,287
5102948,12504,-6096065,287
5115448,12500,-6098376,286
5127948,12500,-6096358,286
5140448,12500,-6101584,286
5152952,12504,-6106866,287
5165452,12500,-6109132,286
5177952,12500,-6099748,286
5190452,12500,-6090414,286
5202952,12500,-6094844,287
5215456,12504,-6097030,286
5227956,12500,-6099337,286
5240460,12504,-6101722,286
5252960,12500,-6097272,287
5265460,12500,-6093271,286
5277964,12504,-6095520,286
5290464,12500,-6098794,286
5302964,12500,-6096902,286
5315464,12500,-6096332,286
5327968,12504,-6093097,285
5340468,12500,-6091581,286
5352968,12500,-6082423,286
5365468,12500,-6083419,285
5377968,12500,-6086472,285
5390472,12504,-6084116,285
5402972,12500,-6082556,286
5415476,12504,-6076688,285
5427976,12500,-6071038,285
5440480,12504,-6068144,285
5452984,12504,-6068931,286
5465484,12500,-6073775,285
5477988,12504,-6077607,285
5490488,12500,-6078673,285
5502988,12500,-6075488,286
5515492,12504,-6072320,285
5527992,12500,-6077289,285
5540496,12504,-6077771,285
5553000,12504,-6072168,286
5565500,12500,-6070076,285
5578000,12500,-6070546,284
5590500,12500,-6084533,285
5603004,12504,-6080650,285
5615504,12500,-6076992,285
5628004,12500,-6078951,284
5640504,12500,-6076004,284
5653004,12500,-6071754,285
5665504,12500,-6071207,285
5678004,12500,-6065640,284
5690508,12504,-6056567,284
5703008,12500,-6047988,285
5715512,12504,-6044577,285
5728012,12500,-6052159,284
5740516,12504,-6049082,284
5753016,12500,-6037605,285
5765516,12500,-6037926,285
5778016,12500,-6044753,284
5790516,12500,-6048732,284
5803016,12500,-6055651,285
5815520,12504,-6057211,284
5828024,12504,-6054007,284
5840524,12500,-6045636,284
5853024,12500,-6048496,284
5865524,12500,-6050471,284
5878024,12500,-6048244,283
5890524,12500,-6037819,284
5903028,12504,-6030115,284
5915528,12500,-6026011,284
5928028,12500,-6033213,283
5940528,12500,-6039679,284
5953028,12500,-6046509,284
5965528,12500,-6051457,284
5978028,12500,-6050669,283
5990532,12504,-6045280,283
6003036,12504,-6040919,284
6015536,12500,-6038294,284
6028040,12504,-6038914,283
6040540,12500,-6039379,283
6053044,12504,-6049930,284
6065544,12500,-6058133,284
6078044,12500,-6047564,283
6090548,12504,-6037998,283
6103048,12500,-6046743,284
6115548,12500,-6051353,283
6128052,12504,-6056194,283
6140552,12500,-6054944,283
6153056,12504,-6050268,284
6165560,12504,-6053987,283
6178060,12500,-6058837,283
6190560,12500,-6056498,283
6203060,12500,-6049656,283
6215560,12500,-6051407,283
6228060,12500,-6049599,283
6240560,12500,-6049929,283
6253060,12500,-6047661,283
6265564,12504,-6035356,283
6278064,12500,-6024364,283
6290564,12500,-6027824,283
6303064,12500,-6033299,283
6315568,12504,-6042426,283
6328072,12504,-6043695,283
6340572,12500,-6040600,283
6353072,12500,-6042250,283
6365572,12500,-6045158,283
6378072,12500,-6046486,283
6390576,12504,-6046410,283
6403076,12500,-6048556,283
6415576,12500,-6048483,283
6428076,12500,-6045583,282
6440576,12500,-6038648,282
6453076,12500,-6044005,283
6465576,12500,-6069241,283
6478076,12500,-6076643,282
6490576,12500,-6053235,282
6503080,12504,-6054369,283
6515584,12504,-6051861,283
6528084,12500,-6053899,282
6540584,12500,-6051882,282
6553084,12500,-6043760,283
6565584,12500,-6042169,283
6578084,12500,-6049188,282
6590584,12500,-6050828,282
6603084,12500,-6048962,283
6615584,12500,-6056509,283
6628084,12500,-6059432,282
6640584,12500,-6053586,282
6653084,12500,-6049890,283
6665584,12500,-6045332,283
6678084,12500,-6047532,282
6690584,12500,-6051539,282
6703084,12500,-6046412,283
6715584,12500,-6049858,283
6728084,12500,-6053189,282
6740584,12500,-6045215,282
6753088,12504,-6044291,283
6765588,12500,-6046935,283
6778092,12504,-6044615,282
6790596,12504,-6043030,282
6803096,12500,-6043462,283
6815596,12500,-6043692,283
6828096,12500,-6037674,282
6840600,12504,-6041651,282
6853100,12500,-6045851,282
6865604,12504,-6044699,283
6878104,12500,-6057648,282
6890604,12500,-6059850,282
6903104,12500,-6056979,282
6915604,12500,-6056311,283
6928104,12500,-6058516,282
6940608,12504,-6061491,282
6953108,12500,-6057489,282
6965608,12500,-6048095,283
6978108,12500,-6039516,282
6990608,12500,-6034626,282
7003108,12500,-6047185,282
7015608,12500,-6047934,283
7028108,12500,-6035980,282
7040608,12500,-6032566,282
7053108,12500,-6033411,282
7065608,12500,-6034606,283
7078108,12500,-6036004,282
7090608,12500,-6036392,282
7103112,12504,-6037142,282
7115612,12500,-6034759,282
7128112,12500,-6037278,282
7140612,12500,-6040007,281
7153112,12500,-6037168,282
7165612,12500,-6038855,282
7178112,12500,-6042636,282
7190616,12504,-6045867,281
7203116,12500,-6047660,282
7215620,12504,-6050015,282
7228120,12500,-6050017,282
7240624,12504,-6044156,281
7253124,12500,-6035814,282
7265624,12500,-6035986,282
7278128,12504,-6043201,282
7290628,12500,-6048725,281
7303132,12504,-6045400,282
7315636,12504,-6044267,282
7328136,12500,-6044388,282
7340636,12500,-6044188,281
7353140,12504,-6043833,282
7365640,12500,-6051391,282
7378144,12504,-6061377,282
7390644,12500,-6050719,281
7403144,12500,-6045777,282
7415644,12500,-6039582,282
7428144,12500,-6043527,282
7440644,12500,-6046282,281
7453148,12504,-6041818,282
7465652,12504,-6033092,282
7478152,12500,-6034629,282
7490656,12504,-6038313,281
7503156,12500,-6037859,282
7515660,12504,-6050552,282
7528160,12500,-6049194,282
7540664,12504,-6039116,281
7553164,12500,-6035224,282
7565664,12500,-6030494,282
7578168,12504,-6031768,282
7590668,12500,-6040954,281
7603168,12500,-6048144,282
7615668,12500,-6054423,282
7628172,12504,-6057634,282
7640672,12500,-6059164,281
7653176,12504,-6062684,282
7665680,12504,-6065717,282
7678184,12504,-6064121,282
7690688,12504,-6061940,281
7703188,12500,-6061893,282
7715688,12500,-6059738,282
7728188,12500,-6057740,282
7740688,12500,-6059883,281
7753188,12500,-6063505,281
7765688,12500,-6064373,282
7778192,12504,-6069112,282
7790692,12500,-6072415,281
7803196,12504,-6064870,281
7815696,12500,-6059610,282
7828200,12504,-6049532,282
7840700,12500,-6046246,281
7853200,12500,-6053921,282
7865700,12500,-6060460,282
7878204,12504,-6052934,282
7890708,12504,-6042491,281
7903208,12500,-6039262,281
7915708,12500,-6042431,282
7928208,12500,-6045792,282
7940708,12500,-6044708,281
7953208,12500,-6042397,281
7965712,12504,-6044399,282
7978212,12500,-6050341,282
7990716,12504,-6054115,281
8003220,12504,-6056933,281
8015720,12500,-6056915,282
8028224,12504,-6058504,282
8040728,12504,-6059122,281
8053232,12504,-6057806,281
8065732,12500,-6060590,282
8078236,12504,-6059740,282
8090736,12500,-6060489,281
8103236,12500,-6060882,281
8115736,12500,-6054514,282
8128240,12504,-6046402,282
8140740,12500,-6047937,281
8153244,12504,-6088765,281
8165744,12500,-6094823,282
8178244,12500,-6089688,282
8190744,12500,-6083398,281
8203244,12500,-6079443,281
8215748,12504,-6055128,282
8228248,12500,-6045925,282
8240748,12500,-6047617,281
8253248,12500,-6045106,281
8265748,12500,-6048343,282
8278248,12500,-6051007,282
8290748,12500,-6052941,281
8303252,12504,-6056057,281
8315752,12500,-6052090,282
8328252,12500,-6049287,282
8340752,12500,-6053326,281
8353256,12504,-6061774,281
8365756,12500,-6055984,282
8378256,12500,-6044112,282
8390760,12504,-6042745,281
8403260,12500,-6048264,281
8415764,12504,-6052820,282
8428268,12504,-6041492,282
8440772,12504,-6031469,281
8453276,12504,-6034326,281
8465776,12500,-6036548,282
8478276,12500,-6034528,282
8490780,12504,-6035212,281
8503280,12500,-6022013,281
8515780,12500,-6016955,282
8528284,12504,-6019754,282
8540784,12500,-6036017,281
8553288,12504,-6045456,281
8565792,12504,-6044820,282
8578292,12500,-6046655,282
8590796,12504,-6041779,281
8603300,12504,-6024190,281
8615800,12500,-6019378,282
8628304,12504,-6018728,282
8640808,12504,-6017379,281
8653308,12500,-6017983,281
8665808,12500,-6020460,282
8678308,12500,-6019109,282
8690808,12500,-6020581,281
8703308,12500,-6024308,281
8715808,12500,-6023988,282
8728312,12504,-6022180,282
8740812,12500,-6026452,281
8753312,12500,-6020492,281
8765812,12500,-6018346,282
8778316,12504,-6019035,282
8790816,12500,-6025216,281
8803320,12504,-6029792,281
8815824,12504,-6027148,282
8828324,12500,-6024481,282
8840824,12500,-6029786,281
8853324,12500,-6035090,281
8865824,12500,-6035984,282
8878324,12500,-6037045,282
8890824,12500,-6046157,281
8903328,12504,-6051467,281
8915828,12500,-6037883,282
8928328,12500,-6029788,282
8940828,12500,-6027296,281
8953328,12500,-6024016,281
8965828,12500,-6032012,282
8978328,12500,-6040177,282
8990832,12504,-6040590,281
9003336,12504,-6038298,281
9015836,12500,-6038672,282
9028336,12500,-6036423,282
9040844,12508,-6044004,281
9053344,12500,-6045470,281
9065848,12504,-6045074,282
9078348,12500,-6043372,282
9090848,12500,-6044783,281
9103352,12504,-6042437,281
9115852,12500,-6037724,281
9128356,12504,-6030540,282
9140856,12500,-6039877,281
9153360,12504,-6050096,281
9165860,12500,-6047898,282
9178360,12500,-6044742,282
9190864,12504,-6048050,281
9203368,12504,-6028934,281
9215872,12504,-6020675,281
9228372,12500,-6016694,282
9240876,12504,-6018119,281
9253380,12504,-6022559,281
9265884,12504,-6022881,282
9278384,12500,-6033519,282
9290888,12504,-6042547,281
9303388,12500,-6035445,281
9315888,12500,-6038359,282
9328388,12500,-6042798,282
9340888,12500,-6045641,281
9353388,12500,-6046330,281
9365888,12500,-6044149,282
9378388,12500,-6051387,282
9390888,12500,-6054390,281
9403388,12500,-6052949,281
9415888,12500,-6050930,282
9428392,12504,-6050090,282
9440896,12504,-6066036,281
9453396,12500,-6067893,281
9465896,12500,-6053376,282
9478396,12500,-6049890,282
9490896,12500,-6048051,281
9503400,12504,-6048489,281
9515900,12500,-6050579,282
9528400,12500,-6045930,282
9540904,12504,-6035579,281
9553404,12500,-6040024,281
9565908,12504,-6052848,282
9578412,12504,-6065002,282
9590912,12500,-6066942,281
9603412,12500,-6075323,281
9615912,12500,-6081332,282
9628412,12500,-6072657,282
9640916,12504,-6054656,281
9653416,12500,-6051320,281
9665916,12500,-6037025,282
9678420,12504,-6029504,282
9690920,12500,-6032452,281
9703428,12508,-6029061,281
9715932,12504,-6025092,281
9728436,12504,-6026951,282
9740936,12500,-6030312,281
9753440,12504,-6027345,281
9765944,12504,-6029343,281
9778444,12500,-6031164,282
9790944,12500,-6033470,281
9803444,12500,-6033710,281
9815944,12500,-6027448,281
9828448,12504,-6027299,282
9840948,12500,-6027024,281
9853448,12500,-6029727,281
9865952,12504,-6040926,281
9878456,12504,-6044396,282
9890956,12500,-6041798,281
9903456,12500,-6034936,281
9915956,12500,-6026068,281
9928460,12504,-6020854,282
9940960,12500,-6046819,281
9953460,12500,-6058150,281
9965964,12504,-6063460,281
9978468,12504,-6054746,282
9990968,12500,-6043158,281
10003472,12504,-6045533,281
10015972,12500,-6045504,281
10028472,12500,-6042269,282
10040976,12504,-6043217,281
10053476,12500,-6047999,281
10065976,12500,-6050402,281
10078476,12500,-6065911,282
10090976,12500,-6061709,281
10103476,12500,-6060854,281
10115980,12504,-6049677,281
10128480,12500,-6029291,282
10140984,12504,-6017452,281
10153484,12500,-6015050,281
10165984,12500,-6016602,281
10178484,12500,-6024145,282
10190988,12504,-6043508,281
10203488,12500,-6039632,281
10215992,12504,-6037491,281
10228492,12500,-6041014,282
10240996,12504,-6041179,281
10253500,12504,-6037876,281
10266000,12500,-6039945,281
10278504,12504,-6048397,282
10291004,12500,-6049316,282
10303504,12500,-6042523,281
10316004,12500,-6036689,281
10328508,12504,-6034184,282
10341008,12500,-6039137,281
10353508,12500,-6051282,281
10366008,12500,-6053600,281
10378508,12500,-6053454,282
10391008,12500,-6054125,281
10403508,12500,-6056275,281
10416012,12504,-6055425,281
10428516,12504,-6056866,282
10441020,12504,-6058649,281
10453520,12500,-6035865,281
10466024,12504,-6023172,281
10478524,12500,-6020364,282
10491028,12504,-6020483,281
10503528,12500,-6016760,281
10516028,12500,-6018320,281
10528528,12500,-6028233,282
10541028,12500,-6031696,282
10553528,12500,-6034521,281
10566028,12500,-6043382,281
10578528,12500,-6041017,282
10591028,12500,-6040895,282
10603528,12500,-6045107,281
10616032,12504,-6048477,281
10628532,12500,-6045750,282
10641036,12504,-6047100,282
10653536,12500,-6039353,281
10666036,12500,-6027383,281
10678540,12504,-6030541,282
10691040,12500,-6038100,282
10703544,12504,-6034900,281
10716044,12500,-6031906,281
10728548,12504,-6036670,282
10741048,12500,-6045617,282
10753548,12500,-6051182,281
10766048,12500,-6047762,281
10778548,12500,-6050808,282
10791048,12500,-6051404,282
10803548,12500,-6042952,281
10816048,12500,-6042887,281
10828548,12500,-6052298,282
10841048,12500,-6051927,282
10853552,12504,-6045431,281
10866052,12500,-6030129,281
10878552,12500,-6028322,282
10891052,12500,-6024367,282
10903556,12504,-6033724,281
10916056,12500,-6040646,281
10928556,12500,-6041437,282
10941060,12504,-6044402,282
10953560,12500,-6038901,281
10966060,12500,-6037591,281
10978560,12500,-6033366,281
10991060,12500,-6027527,282
11003560,12500,-6041718,281
11016060,12500,-6051100,281
11028560,12500,-6042228,282
11041060,12500,-6036917,282
11053560,12500,-6041611,281
11066064,12504,-6040956,281
11078564,12500,-6037662,282
11091064,12500,-6038668,282
11103564,12500,-6038220,281
11116068,12504,-6037656,281
11128568,12500,-6035164,282
11141072,12504,-6040875,282
11153576,12504,-6048722,281
11166080,12504,-6050543,281
11178580,12500,-6048309,282
11191084,12504,-6044184,282
11203592,12508,-6037120,281
11216092,12500,-6030702,281
11228592,12500,-6034404,282
11241092,12500,-6031428,282
11253592,12500,-6037377,281
11266092,12500,-6048865,281
11278592,12500,-6048174,282
11291092,12500,-6036253,282
11303596,12504,-6042238,281
11316096,12500,-6049878,281
11328596,12500,-6055979,281
11341100,12504,-6046217,282
11353600,12500,-6037441,281
11366100,12500,-6029716,281
11378600,12500,-6033365,281
11391104,12504,-6032509,282
11403608,12504,-6030037,281
11416108,12500,-6034427,281
11428608,12500,-6042298,281
11441108,12500,-6048479,282
11453608,12500,-6051584,281
11466108,12500,-6037299,281
11478612,12504,-6042278,281
11491112,12500,-6050537,282
11503620,12508,-6049533,281
11516120,12500,-6048989,281
11528620,12500,-6049417,281
11541120,12500,-6034945,282
11553620,12500,-6036387,281
11566124,12504,-6037581,281
11578624,12500,-6041765,281
11591128,12504,-6053046,282
11603632,12504,-6050746,281
11616132,12500,-6047169,281
11628632,12500,-6050882,281
11641132,12500,-6051047,282
11653632,12500,-6052624,281
11666132,12500,-6057966,281
11678636,12504,-6063843,281
11691136,12500,-6060107,282
11703636,12500,-6053658,281
11716136,12500,-6053746,281
11728636,12500,-6052236,281
11741136,12500,-6043738,282
11753640,12504,-6035650,281
11766144,12504,-6035847,281
11778644,12500,-6033789,281
11791144,12500,-6030744,282
11803644,12500,-6028439,281
11816148,12504,-6028585,281
11828648,12500,-6030025,281
11841152,12504,-6035824,282
11853652,12500,-6036545,281
11866156,12504,-6032699,281
11878660,12504,-6031039,281
11891160,12500,-6026184,282
11903660,12500,-6026479,281
11916164,12504,-6031073,281
11928664,12500,-6032707,281
11941164,12500,-6033131,282
11953668,12504,-6033401,281
11966168,12500,-6032212,281
11978668,12500,-6034428,281
11991172,12504,-6036013,282
12003672,12500,-6035108,281
12016172,12500,-6040677,281
12028672,12500,-6037423,281
12041172,12500,-6035421,282
12053676,12504,-6040024,281
12066176,12500,-6042172,281
12078676,12500,-6040969,281
12091176,12500,-6045761,282
12103676,12500,-189195,281
12126544,22868,-6042319,282
12139048,12504,-6047185,282
12151548,12500,-6048388,281
12164048,12500,-6045900,281
12176548,12500,-6043311,282
12189052,12504,-6041657,282
12201556,12504,-6044656,281
12214056,12500,-6047078,281
12226556,12500,-6048069,282
12239060,12504,-6044372,282
12251560,12500,-6041695,281
12264060,12500,-6044935,281
12276564,12504,-6042497,282
12289064,12500,-6038617,282
12301568,12504,-6043686,281
12314068,12500,-6058228,281
12326568,12500,-6062284,282
12339072,12504,-6049953,282
12351576,12504,-6041889,281
12364080,12504,-6059284,281
12376580,12500,-6061479,282
12389080,12500,-6059025,282
12401580,12500,-6063067,281
12414084,12504,-6063382,281
12426584,12500,-6063768,282
12439084,12500,-6069603,282
12451584,12500,-6074834,281
12464084,12500,-6069293,281
12476588,12504,-6068412,282
12489092,12504,-6066922,282
12501592,12500,-6056304,281
12514092,12500,-6051201,281
12526600,12508,-6050637,281
12539100,12500,-6047723,282
12551600,12500,-6043855,281
12564104,12504,-6042398,281
12576604,12500,-6046774,281
12589108,12504,-6047144,282
