Times (us),interval (us),strain (raw),sensorValue0 (raw)
13429512,12500,2259544,288
13442012,12500,2258912,289
13454512,12500,2258558,288
13467016,12504,2259139,288
13479516,12500,2259695,288
13492016,12500,2259180,289
13504520,12504,2258688,288
13517020,12500,2259363,288
13529524,12504,2259340,288
13542024,12500,2259091,289
13554524,12500,2259027,288
13567028,12504,2258831,288
13579528,12500,2258670,288
13592028,12500,2259283,289
13604532,12504,2258820,288
13617032,12500,2258181,288
13629532,12500,2258815,288
13642036,12504,2259778,289
13654540,12504,2259302,288
13667044,12504,2258147,288
13679544,12500,2258419,288
13692048,12504,2259671,289
13704548,12500,2258359,288
13717052,12504,2258070,288
13729556,12504,2259614,288
13742060,12504,2260019,288
13754564,12504,2258639,288
13767064,12500,2258271,288
13779568,12504,2259346,288
13792072,12504,2259756,288
13804576,12504,2258887,288
13817080,12504,2259574,288
13829580,12500,2259902,288
13842084,12504,2258830,288
13854588,12504,2258175,288
13867092,12504,2259203,288
13879592,12500,2260045,288
13892092,12500,2259023,288
13904592,12500,2258001,288
13917096,12504,2260179,288
13929596,12500,2259448,288
13942100,12504,2257948,288
13954604,12504,2258294,288
13967108,12504,2259944,288
13979608,12500,2260095,288
13992108,12500,2258567,288
14004608,12500,2257839,288
14017108,12500,2259007,288
14029612,12504,2259562,288
14042120,12508,2258466,288
14054620,12500,2258525,288
14067120,12500,2259429,288
14079624,12504,2259467,288
14092124,12500,2258929,288
14104628,12504,2258788,288
14117132,12504,2258962,288
14129636,12504,2259072,288
14142136,12500,2258892,289
14154636,12500,2258799,288
14167140,12504,2258912,288
14179640,12500,2259096,288
14192144,12504,2259207,289
14204644,12500,2258934,289
14217148,12504,2258717,288
14229648,12500,2258789,288
14242152,12504,2259334,289
14254652,12500,2258808,289
14267152,12500,2258541,288
14279652,12500,2259061,288
14292152,12500,2259603,289
14304652,12500,2259152,289
14317152,12500,2258507,288
14329652,12500,2258672,288
14342152,12500,2259548,289
14354652,12500,2258668,289
14367152,12500,2258361,288
14379652,12500,2259081,288
14392152,12500,2259645,289
14404656,12504,2259171,289
14417156,12500,2258368,288
14429656,12500,2258628,288
14442156,12500,2259354,289
14454660,12504,2258674,289
14467160,12500,2258252,288
14479660,12500,2258842,288
14492160,12500,2259480,289
14504660,12500,2259170,289
14517160,12500,2258425,288
14529660,12500,2258540,288
14542160,12500,2259323,289
14554660,12500,2258914,289
14567160,12500,2258428,288
14579664,12504,2258786,288
14592164,12500,2259457,289
14604664,12500,2259202,289
14617164,12500,2258465,288
14629668,12504,2258351,288
14642168,12500,2259105,289
14654668,12500,2259659,289
14667168,12500,2258416,288
14679672,12504,2258847,288
14692176,12504,2259657,289
14704676,12500,2259570,289
14717176,12500,2258555,288
14729676,12500,2258501,288
14742176,12500,2259422,289
14754680,12504,2259713,289
14767180,12500,2258301,288
14779680,12500,2258977,288
14792184,12504,2259799,288
14804684,12500,2259268,289
14817184,12500,2258306,288
14829684,12500,2258543,288
14842188,12504,2259409,288
14854688,12500,2259443,289
14867192,12504,2258390,288
14879696,12504,2258926,288
14892200,12504,2259575,289
14904700,12500,2259458,289
14917204,12504,2258920,288
14929704,12500,2258559,288
14942204,12500,2259125,289
14954704,12500,2259594,289
14967204,12500,2259035,288
14979708,12504,2258671,288
14992208,12500,2259661,289
15004712,12504,2259540,289
15017212,12500,2258529,288
15029712,12500,2258298,288
15042216,12504,2259173,289
15054716,12500,2259553,289
15067216,12500,2258978,288
15079720,12504,2258790,288
15092224,12504,2259517,289
15104728,12504,2259157,289
15117228,12500,2258280,288
15129732,12504,2258434,288
15142232,12500,2259346,289
15154732,12500,2259412,289
15167236,12504,2258671,288
15179736,12500,2258378,288
15192240,12504,2259317,288
15204740,12500,2258856,289
15217244,12504,2258440,288
15229744,12500,2258723,288
15242248,12504,2259231,288
15254752,12504,2258957,289
15267256,12504,2258769,288
15279756,12500,2259035,288
15292256,12500,2258936,288
15304756,12500,2259135,289
15317260,12504,2259363,288
15329760,12500,2259053,288
15342260,12500,2258582,288
15354760,12500,2258672,289
15367260,12500,2259256,288
15379764,12504,2259243,288
15392264,12500,2258641,288
15404764,12500,2259195,288
15417264,12500,2259316,288
15429768,12504,2258736,288
15442268,12500,2258560,288
15454768,12500,2258841,289
15467268,12500,2259050,288
15479768,12500,2259089,288
15492268,12500,2258857,288
15504768,12500,2258910,289
15517268,12500,2259267,288
15529768,12500,2259480,288
15542268,12500,2258760,288
15554768,12500,2257995,289
15567272,12504,2258922,288
15579772,12500,2260410,288
15592272,12500,2259369,288
15604776,12504,2257188,289
15617276,12500,2260662,288
15629776,12500,2260521,288
15642280,12504,2257548,288
15654780,12500,2256847,289
15667284,12504,2259861,288
15679784,12500,2261606,288
