Times (us),interval (us),strain (raw),sensorValue0 (raw)
2092172,12500,-5989568,321
2104672,12500,-5994359,320
2117172,12500,-5993264,320
2129672,12500,-5991678,320
2142172,12500,-5992870,320
2154672,12500,-5994241,319
2167176,12504,-5994506,319
2179676,12500,-5994347,319
2192180,12504,-5993023,318
2204684,12504,-5992022,318
2217184,12500,-5988890,317
2229688,12504,-5983474,317
2242188,12500,-5994588,317
2254688,12500,-6008586,316
2267192,12504,-6007722,316
2279692,12500,-6007708,316
2292196,12504,-6006862,316
2304696,12500,-6004815,315
2317196,12500,-6003391,315
2329696,12500,-6003987,315
2342196,12500,-6002608,315
2354700,12504,-5999224,314
2367200,12500,-6000202,314
2379700,12500,-6001451,314
2392200,12500,-6002951,314
2404700,12500,-6003130,313
2417204,12504,-6007026,313
2429704,12500,-6008472,313
2442204,12500,-6004654,313
2454704,12500,-6005381,312
2467204,12500,-6008495,312
2479708,12504,-6015189,312
2492212,12504,-6017112,312
2504712,12500,-6011782,311
2517212,12500,-6007223,311
2529716,12504,-6005172,311
2542216,12500,-6004936,311
2554720,12504,-6008630,310
2567220,12500,-6011147,310
2579724,12504,-6011345,310
2592224,12500,-6010807,310
2604724,12500,-6010207,309
2617224,12500,-6009081,309
2629724,12500,-6015205,309
2642224,12500,-6020066,309
2654724,12500,-6018250,308
2667224,12500,-6016978,308
2679724,12500,-6021948,308
2692224,12500,-6027308,308
2704724,12500,-6027891,307
2717224,12500,-6023788,307
2729728,12504,-6019699,307
2742228,12500,-6016345,307
2754728,12500,-187901,306
2777592,22864,-6023982,306
2790092,12500,-6022108,306
2802592,12500,-6022886,305
2815096,12504,-6019501,305
2827596,12500,-6018107,305
2840096,12500,-6022247,305
2852596,12500,-6019693,304
2865096,12500,-6014986,304
2877600,12504,-6016768,305
2890100,12500,-6023384,304
2902600,12500,-6028447,304
2915104,12504,-6028970,304
2927604,12500,-6023536,304
2940108,12504,-6020258,303
2952608,12500,-6026021,303
2965108,12500,-6032860,303
2977612,12504,-6037708,303
2990112,12500,-6037497,303
3002612,12500,-6036906,302
3015112,12500,-6038678,302
3027612,12500,-6041947,302
3040116,12504,-6040695,302
3052616,12500,-6035520,301
3065116,12500,-6034890,301
3077616,12500,-6040020,301
3090116,12500,-6043705,301
3102620,12504,-6044892,300
3115120,12500,-6044945,300
3127620,12500,-6045766,300
3140120,12500,-6046203,300
3152620,12500,-6045806,299
3165120,12500,-6049505,299
3177624,12504,-6048841,300
3190124,12500,-6041777,299
3202624,12500,-6032993,299
3215128,12504,-6032260,299
3227632,12504,-6026383,299
3240132,12500,-6025610,299
3252632,12500,-6023749,298
3265132,12500,-6020840,298
3277632,12500,-6019893,298
3290132,12500,-6027373,298
3302636,12504,-6027177,297
3315140,12504,-6024942,297
3327644,12504,-6021068,297
3340144,12500,-6023254,297
3352648,12504,-6027534,297
3365148,12500,-6027144,297
3377648,12500,-6022476,297
3390152,12504,-6021599,297
3402652,12500,-6027939,296
3415152,12500,-6028339,296
3427656,12504,-6012638,296
3440160,12504,-6021864,296
3452664,12504,-6028645,296
3465164,12500,-6028187,295
3477664,12500,-6027872,296
3490164,12500,-6027091,296
3502664,12500,-6028196,295
3515168,12504,-6026828,295
3527672,12504,-6028706,295
3540176,12504,-6030741,295
3552676,12500,-6029769,294
3565176,12500,-6030339,294
3577680,12504,-6027121,294
3590180,12500,-6020079,294
3602680,12500,-6027782,294
3615180,12500,-6031798,294
3627680,12500,-6024934,294
3640180,12500,-6019678,294
3652684,12504,-6010372,293
3665184,12500,-6005932,293
3677684,12500,-6021625,293
3690184,12500,-6031105,293
3702688,12504,-6029383,293
3715188,12500,-6026318,293
3727688,12500,-6024883,293
3740188,12500,-6024488,293
3752688,12500,-6022704,292
3765188,12500,-6023989,292
3777692,12504,-6024391,292
3790192,12500,-6030966,292
3802696,12504,-6037053,292
3815200,12504,-6041146,292
3827704,12504,-6037994,292
3840204,12500,-6031918,292
3852708,12504,-6032278,292
3865212,12504,-6034030,291
3877712,12500,-6031948,292
3890216,12504,-6030908,292
3902716,12500,-6033268,291
3915216,12500,-6029816,291
3927720,12504,-6037204,291
3940224,12504,-6038212,291
3952724,12500,-6036849,291
3965224,12500,-6034814,291
3977724,12500,-6026350,291
3990228,12504,-6019243,291
4002728,12500,-6019730,290
4015228,12500,-6022535,290
4027732,12504,-6021868,290
4040232,12500,-6016342,291
4052732,12500,-6015546,290
4065232,12500,-6017619,290
4077736,12504,-6017315,290
4090236,12500,-6015256,290
4102736,12500,-6014206,290
4115236,12500,-6014270,289
4127740,12504,-6019688,290
4140240,12500,-6025830,290
4152740,12500,-6029272,290
4165240,12500,-6032287,289
4177740,12500,-6036116,289
4190240,12500,-6038684,290
4202740,12500,-6041368,289
4215240,12500,-6042255,289
4227740,12500,-6039066,289
4240244,12504,-6037429,289
4252748,12504,-6037224,289
4265248,12500,-6037514,288
4277752,12504,-6037970,289
4290252,12500,-6034710,289
4302752,12500,-6034367,288
4315252,12500,-6048288,288
4327756,12504,-6051156,288
4340256,12500,-6051885,289
4352756,12500,-6050068,288
4365256,12500,-6047254,288
4377756,12500,-6046559,288
4390256,12500,-6046982,289
4402756,12500,-6055613,288
4415260,12504,-6054359,288
4427764,12504,-6043369,288
4440264,12500,-6039904,288
4452764,12500,-6037189,288
4465264,12500,-6030308,288
4477764,12500,-6020279,288
4490264,12500,-6018402,288
4502768,12504,-6019648,288
4515272,12504,-6020018,287
4527772,12500,-6018640,288
4540272,12500,-6022445,288
4552776,12504,-6023392,288
4565276,12500,-6017127,287
4577776,12500,-6022423,288
4590280,12504,-6021225,288
4602780,12500,-6022324,288
4615280,12500,-6023481,287
4627780,12500,-6022018,287
4640280,12500,-6021829,288
4652780,12500,-6018488,288
4665280,12500,-6015795,287
4677784,12504,-6017991,287
4690284,12500,-6017474,288
4702784,12500,-6014770,288
4715288,12504,-6016068,287
4727788,12500,-6014615,287
4740288,12500,-6012459,287
4752792,12504,-6014460,287
4765296,12504,-6012917,287
4777796,12500,-6015818,287
4790296,12500,-6024001,287
4802800,12504,-6024668,287
4815300,12500,-6024478,287
4827800,12500,-6021804,287
4840300,12500,-6014561,287
4852804,12504,-6019067,287
4865308,12504,-6022972,286
4877808,12500,-6023425,286
4890308,12500,-6023313,287
4902808,12500,-6020215,287
4915308,12500,-6017344,286
4927812,12504,-6014570,286
4940316,12504,-6016860,287
4952816,12500,-6012118,286
4965316,12500,-6010940,286
4977816,12500,-6014070,286
4990316,12500,-6011355,286
5002816,12500,-6014980,286
5015320,12504,-6020806,285
5027820,12500,-6022462,286
5040324,12504,-6022017,286
5052828,12504,-6020589,286
5065332,12504,-6022595,286
5077832,12500,-6024680,285
5090332,12500,-6021278,286
5102832,12500,-6027260,286
5115336,12504,-6030146,285
5127840,12504,-6030695,285
5140340,12500,-6034033,286
5152840,12500,-6034490,286
5165340,12500,-6034408,285
5177840,12500,-6030735,285
5190340,12500,-6024776,286
5202840,12500,-6012121,286
5215340,12500,-6016670,285
5227844,12504,-6020450,285
5240348,12504,-6016104,285
5252852,12504,-6007528,285
5265352,12500,-5998961,285
5277852,12500,-5994092,285
5290356,12504,-6002275,285
5302860,12504,-6007224,285
5315360,12500,-6006479,285
5327860,12500,-6010210,285
5340360,12500,-6019273,285
5352860,12500,-6017790,285
5365360,12500,-6014001,285
5377864,12504,-6007396,285
5390364,12500,-6004216,285
5402868,12504,-6002300,285
5415368,12500,-6003090,285
5427868,12500,-6002705,284
5440372,12504,-6004057,285
5452872,12500,-6008127,285
5465372,12500,-6008679,285
5477872,12500,-6008576,285
5490376,12504,-6000760,285
5502876,12500,-5992170,285
5515376,12500,-5993984,284
5527880,12504,-5999583,284
5540384,12504,-6003751,285
5552884,12500,-6006206,285
5565384,12500,-6006567,284
5577884,12500,-6003327,284
5590388,12504,-5993475,284
5602888,12500,-5992374,285
5615388,12500,-5993652,284
5627888,12500,-5995405,284
5640388,12500,-5996418,284
5652888,12500,-5993354,284
5665392,12504,-5993242,284
5677892,12500,-5989929,284
5690392,12500,-5982051,284
5702896,12504,-5974507,284
5715396,12500,-5982587,284
5727896,12500,-5990904,283
5740396,12500,-5990252,284
5752896,12500,-5987199,284
5765400,12504,-5986784,284
5777904,12504,-5989496,283
5790404,12500,-5988290,284
5802904,12500,-5986649,284
5815404,12500,-5988778,284
5827908,12504,-5990537,283
5840408,12500,-5989410,284
5852912,12504,-5987946,284
5865412,12500,-5988613,284
5877912,12500,-5986515,283
5890412,12500,-5985384,284
5902912,12500,-5989534,284
5915412,12500,-5996839,284
5927912,12500,-6000347,283
5940416,12504,-6000160,284
5952916,12500,-5998296,284
5965416,12500,-5999157,284
5977916,12500,-6007042,283
5990416,12500,-6006677,284
6002916,12500,-6006053,284
6015416,12500,-6006519,283
6027916,12500,-6005997,283
6040420,12504,-6002655,283
6052924,12504,-6004863,284
6065424,12500,-6014889,284
6077928,12504,-6013516,283
6090432,12504,-6004538,283
6102932,12500,-6002792,284
6115436,12504,-6008539,283
6127936,12500,-6011773,283
6140436,12500,-6007473,283
6152936,12500,-6007914,283
6165436,12500,-6012791,283
6177940,12504,-6009765,283
6190444,12504,-6004293,283
6202944,12500,-6008430,283
6215444,12500,-6016759,283
6227944,12500,-6017100,282
6240444,12500,-6005840,283
6252944,12500,-6004484,283
6265444,12500,-6007737,283
6277944,12500,-6008098,282
6290444,12500,-6007322,283
6302944,12500,-6010239,283
6315444,12500,-6011514,283
6327948,12504,-6011996,283
6340448,12500,-6010335,283
6352948,12500,-6007816,283
6365448,12500,-6013654,283
6377948,12500,-6011195,282
6390448,12500,-6007716,282
6402948,12500,-6005844,283
6415452,12504,-6006452,283
6427952,12500,-6007973,282
6440452,12500,-6011353,282
6452952,12500,-6009143,283
6465452,12500,-6007854,283
6477952,12500,-6011393,282
6490452,12500,-6012393,282
6502952,12500,-6010671,283
6515456,12504,-6009128,283
6527956,12500,-6005854,282
6540456,12500,-6006144,282
6552960,12504,-6009188,283
6565460,12500,-6010848,283
6577964,12504,-6007870,282
6590468,12504,-6006877,282
6602972,12504,-6008654,283
6615472,12500,-6009826,282
6627976,12504,-6009803,282
6640476,12500,-6010460,282
6652976,12500,-6009673,282
6665476,12500,-6013131,282
6677976,12500,-6016008,282
6690480,12504,-6016846,282
6702984,12504,-6023371,282
6715488,12504,-6026796,282
6727988,12500,-6024596,282
6740488,12500,-6017619,282
6752992,12504,-6023243,282
6765492,12500,-6023314,282
6777992,12500,-6022084,282
6790492,12500,-6021354,282
6802992,12500,-6018092,282
6815492,12500,-6019092,282
6827996,12504,-6022608,281
6840496,12500,-6025738,282
6852996,12500,-6030423,282
6865500,12504,-6024903,282
6878004,12504,-6017663,281
6890504,12500,-6017606,281
6903004,12500,-6014780,282
6915508,12504,-6015292,282
6928008,12500,-6015925,281
6940508,12500,-6015125,281
6953012,12504,-6014552,282
6965512,12500,-6021428,282
6978016,12504,-6021530,282
6990520,12504,-6015445,281
7003020,12500,-6014793,282
7015520,12500,-6013849,282
7028024,12504,-6008882,281
7040528,12504,-6010251,281
7053032,12504,-6012748,282
7065536,12504,-6003287,282
7078036,12500,-6006513,281
7090536,12500,-6012279,281
7103036,12500,-6013667,282
7115536,12500,-6015611,282
7128036,12500,-6022158,281
7140540,12504,-6028169,281
7153040,12500,-6024019,282
7165540,12500,-6019603,282
7178040,12500,-6020651,281
7190540,12500,-6020587,281
7203044,12504,-6018092,282
7215544,12500,-6015227,282
7228044,12500,-6013981,281
7240544,12500,-6018757,281
7253048,12504,-6017767,282
7265548,12500,-6022021,282
7278048,12500,-6014340,281
7290548,12500,-6005877,281
7303048,12500,-6000519,282
7315548,12500,-6005295,282
7328048,12500,-6012338,281
7340548,12500,-6013916,281
7353048,12500,-6014349,282
7365548,12500,-6010245,282
7378052,12504,-6012848,281
7390552,12500,-6015632,281
7403052,12500,-6014525,282
7415552,12500,-6013055,282
7428056,12504,-6009304,281
7440556,12500,-6010254,281
7453056,12500,-6013507,281
7465556,12500,-6015275,282
7478056,12500,-6014489,281
7490556,12500,-6015436,281
7503060,12504,-6016322,281
7515560,12500,-6018842,282
7528060,12500,-6019806,281
7540560,12500,-6021511,281
7553060,12500,-6020683,282
7565560,12500,-6021741,282
7578060,12500,-6020590,282
7590560,12500,-6020999,281
7603060,12500,-6021250,282
7615564,12504,-6021648,282
7628068,12504,-6018659,282
7640568,12500,-6014314,281
7653072,12504,-6010098,282
7665572,12500,-5998013,282
7678076,12504,-5989886,282
7690576,12500,-5989248,281
7703080,12504,-6001307,282
7715584,12504,-6008550,282
7728088,12504,-6005695,282
7740588,12500,-6000798,281
7753088,12500,-6010251,282
7765588,12500,-6007727,282
7778092,12504,-6018732,282
7790600,12508,-6021393,281
7803104,12504,-6020292,282
7815608,12504,-6024536,282
7828108,12500,-6024863,282
7840608,12500,-6022051,282
7853108,12500,-6025173,282
7865608,12500,-6020486,282
7878108,12500,-6017405,282
7890612,12504,-6010229,281
7903112,12500,-6009393,282
7915616,12504,-6009278,282
7928116,12500,-6007958,282
7940616,12500,-6012330,281
7953116,12500,-6016535,282
7965616,12500,-6018650,282
7978116,12500,-6021328,282
7990616,12500,-6019370,281
8003116,12500,-6020021,282
8015616,12500,-6024026,282
8028116,12500,-6023775,282
8040616,12500,-6018110,281
8053116,12500,-6015106,282
8065616,12500,-6014065,282
8078116,12500,-6013608,282
8090616,12500,-6004849,281
8103116,12500,-6003657,282
8115620,12504,-6005397,282
8128120,12500,-6004813,282
8140620,12500,-6005247,281
8153120,12500,-6007906,281
8165620,12500,-6010728,282
8178120,12500,-6009759,282
8190620,12500,-6012093,281
8203120,12500,-6013630,282
8215620,12500,-6013648,282
8228120,12500,-6011098,282
8240620,12500,-6008599,281
8253120,12500,-6007561,281
8265624,12504,-6009108,282
8278128,12504,-6009345,282
8290628,12500,-6010080,281
8303128,12500,-6008830,281
8315628,12500,-6005166,282
8328132,12504,-6009493,282
8340632,12500,-6017795,281
8353132,12500,-6016785,281
8365636,12504,-6012160,282
8378136,12500,-6013399,282
8390640,12504,-6017550,281
8403140,12500,-6018571,281
8415640,12500,-6017986,282
8428140,12500,-6016647,282
8440640,12500,-6009981,281
8453140,12500,-6007749,281
8465644,12504,-6007637,282
8478144,12500,-6008480,282
8490648,12504,-6011339,281
8503152,12504,-6013015,281
8515652,12500,-6015772,282
8528152,12500,-6016039,282
8540652,12500,-6019424,281
8553152,12500,-6012584,281
8565652,12500,-6001928,282
8578152,12500,-5996724,282
8590656,12504,-5997134,281
8603156,12500,-6001412,281
8615656,12500,-6006478,282
8628160,12504,-6001612,282
8640660,12500,-5999032,281
8653160,12500,-6000690,281
8665664,12504,-6000957,282
8678168,12504,-6001558,282
8690668,12500,-6004974,281
8703172,12504,-6005900,281
8715672,12500,-6010133,282
8728176,12504,-6011623,282
8740676,12500,-6010871,281
8753176,12500,-6009351,281
8765676,12500,-6009309,282
8778176,12500,-6009018,282
8790680,12504,-6006322,281
8803184,12504,-6009734,281
8815688,12504,-6009192,281
8828188,12500,-6006895,281
8840692,12504,-6005741,281
8853192,12500,-6003797,281
8865692,12500,-6007174,281
8878196,12504,-6009255,282
8890696,12500,-6008825,281
8903196,12500,-6007371,281
8915696,12500,-6012766,281
8928196,12500,-6012498,281
8940696,12500,-6007692,281
8953200,12504,-6000978,281
8965704,12504,-5999417,281
8978204,12500,-6006203,281
8990708,12504,-6014738,281
9003212,12504,-6028912,281
9015716,12504,-6035789,281
9028220,12504,-6033822,281
9040720,12500,-6026156,281
9053220,12500,-5985056,281
9065720,12500,-6019272,281
9078220,12500,-6032895,281
9090720,12500,-6033243,281
9103224,12504,-6029907,281
9115728,12504,-6029812,281
9128228,12500,-6031608,281
9140728,12500,-6033413,281
9153228,12500,-6036789,281
9165728,12500,-6036699,281
9178232,12504,-6023899,281
9190732,12500,-6019405,281
9203232,12500,-6030613,281
9215732,12500,-6040261,281
9228232,12500,-6041325,281
9240732,12500,-6036098,281
9253232,12500,-6028769,281
9265732,12500,-6030818,281
9278232,12500,-6036884,282
9290736,12504,-6042807,281
9303236,12500,-6040377,281
9315740,12504,-6036712,281
9328240,12500,-6031168,281
9340740,12500,-6025194,281
9353244,12504,-6026592,281
9365744,12500,-6028009,281
9378244,12500,-6032023,281
9390744,12500,-6038725,281
9403244,12500,-6036077,281
9415748,12504,-6034345,281
9428248,12500,-6036183,281
9440748,12500,-6031181,281
9453252,12504,-6023667,281
9465752,12500,-6022998,281
9478252,12500,-6027807,281
9490752,12500,-6027795,281
9503252,12500,-6029583,281
9515756,12504,-6026828,281
9528256,12500,-6025402,281
9540760,12504,-6032969,281
9553260,12500,-6034583,281
9565760,12500,-6031742,281
9578260,12500,-6029414,281
9590764,12504,-6035205,281
9603268,12504,-6035052,281
9615768,12500,-6032893,281
9628272,12504,-6027031,281
9640776,12504,-6024878,281
9653276,12500,-6030108,280
9665776,12500,-6032172,281
9678276,12500,-6026569,281
9690776,12500,-6036774,281
9703280,12504,-6037342,280
9715780,12500,-6025948,281
9728280,12500,-6022990,281
9740784,12504,-6023069,281
9753288,12504,-6019235,280
9765792,12504,-6025496,281
9778292,12500,-6031527,281
9790796,12504,-6015323,281
9803300,12504,-6000190,280
9815804,12504,-6024408,281
9828304,12500,-6029282,281
9840804,12500,-6039197,281
9853304,12500,-6047834,280
9865804,12500,-6059476,281
9878308,12504,-6069897,281
9890808,12500,-6062469,281
9903312,12504,-6051046,280
9915812,12500,-6034798,281
9928316,12504,-6038159,281
9940816,12500,-6052833,281
9953316,12500,-6050134,280
9965816,12500,-6036038,281
9978316,12500,-6025851,281
9990820,12504,-6028451,281
10003320,12500,-6034592,280
10015824,12504,-6036241,281
10028324,12500,-6036971,281
10040824,12500,-6038793,281
10053324,12500,-6038192,280
10065824,12500,-6037794,281
10078328,12504,-6040578,281
10090828,12500,-6044018,281
10103328,12500,-6040144,280
10115828,12500,-6038940,281
10128328,12500,-6038513,281
10140828,12500,-6038892,281
10153328,12500,-6037080,280
10165832,12504,-6031466,281
10178332,12500,-6032217,281
10190836,12504,-6038509,281
10203340,12504,-6037184,280
10215840,12500,-6044345,281
10228340,12500,-6044842,281
10240840,12500,-6034686,281
10253340,12500,-6023228,280
10265844,12504,-6032048,281
10278344,12500,-6037312,281
10290844,12500,-6026963,281
10303344,12500,-6026066,280
10315844,12500,-6028762,281
10328344,12500,-6033293,281
10340848,12504,-6043223,281
10353348,12500,-6041451,280
10365852,12504,-6038610,281
10378352,12500,-6036134,281
10390852,12500,-6045851,281
10403352,12500,-6056148,280
10415852,12500,-6052560,281
10428356,12504,-6041705,281
10440860,12504,-6035285,281
10453360,12500,-6068686,280
10465860,12500,-6065813,281
10478364,12504,-6050555,281
10490864,12500,-6042897,281
10503364,12500,-6057581,280
10515868,12504,-6065023,281
10528368,12500,-6062541,281
10540868,12500,-6048949,281
10553368,12500,-6040214,280
10565872,12504,-6040955,281
10578372,12500,-6069657,282
10590872,12500,-6071781,281
10603376,12504,-6075563,280
10615880,12504,-6073336,281
10628380,12500,-6070516,281
10640880,12500,-6071306,281
10653380,12500,-6073969,280
10665880,12500,-6072599,280
10678384,12504,-6053004,281
10690884,12500,-6040046,281
10703384,12500,-6038979,280
10715884,12500,-6043189,280
10728388,12504,-6037428,281
10740888,12500,-6032444,281
10753388,12500,-6035802,280
10765892,12504,-6046673,280
10778392,12500,-6065628,281
10790892,12500,-6070445,281
10803392,12500,-6066564,280
10815892,12500,-6064332,280
10828392,12500,-6048542,281
10840892,12500,-6045687,281
10853392,12500,-6049692,280
10865892,12500,-6049479,280
10878396,12504,-6051063,281
10890900,12504,-6069931,281
10903400,12500,-6072559,280
10915900,12500,-6063618,280
10928400,12500,-6059228,281
10940900,12500,-6057648,281
10953400,12500,-6053833,280
10965900,12500,-6043799,280
10978400,12500,-6047587,281
10990900,12500,-6044657,281
11003404,12504,-6040234,280
11015904,12500,-6042204,280
11028408,12504,-6041289,281
11040908,12500,-6035664,281
11053408,12500,-6042818,280
11065912,12504,-6049118,280
11078412,12500,-6044474,281
11090912,12500,-6025380,281
11103412,12500,-6023747,280
11115916,12504,-6022935,280
11128416,12500,-6014453,281
11140916,12500,-6015275,281
11153420,12504,-6017779,280
11165924,12504,-6019458,280
11178424,12500,-6027721,281
11190928,12504,-6053276,281
11203428,12500,-6055437,280
11215928,12500,-6048030,280
11228428,12500,-6044692,281
11240928,12500,-6046951,281
11253432,12504,-6053931,280
11265932,12500,-6053453,280
11278432,12500,-6057905,281
11290932,12500,-6059145,281
11303436,12504,-6042452,280
11315936,12500,-6046853,280
11328440,12504,-6064558,281
11340940,12500,-6062755,281
11353444,12504,-6060861,280
11365944,12500,-6066728,280
11378444,12500,-6066705,281
11390948,12504,-6068967,281
11403448,12500,-6069100,280
11415948,12500,-6067164,280
11428452,12504,-6059949,281
11440952,12500,-6053272,281
11453452,12500,-6051557,280
11465956,12504,-6046581,280
11478456,12500,-6055549,281
11490956,12500,-6062983,281
11503456,12500,-6057246,280
11515960,12504,-6061738,280
11528460,12500,-6060392,281
11540964,12504,-6062308,281
11553468,12504,-6066002,280
11565968,12500,-6061067,280
11578468,12500,-6051938,281
11590972,12504,-6044638,281
11603472,12500,-6049334,280
11615972,12500,-6066527,280
11628472,12500,-6072235,281
11640972,12500,-6065238,281
11653472,12500,-6058873,280
11665976,12504,-6052743,280
11678476,12500,-6052810,281
11690976,12500,-6059348,281
11703476,12500,-6071390,280
11715976,12500,-6065946,280
11728480,12504,-6054655,281
11740980,12500,-6058212,281
11753484,12504,-6055645,280
11765988,12504,-6055767,280
11778492,12504,-6060538,280
11790992,12500,-6057515,281
11803492,12500,-6048076,280
11815996,12504,-6050212,280
11828496,12500,-6055703,280
11840996,12500,-6054830,281
11853496,12500,-6058169,280
11865996,12500,-6070320,280
11878496,12500,-6060224,280
11890996,12500,-6051032,281
11903496,12500,-6055184,280
11915996,12500,-6068476,280
11928496,12500,-6068741,280
11940996,12500,-6062767,281
11953496,12500,-6062086,280
11965996,12500,-6064749,280
11978496,12500,-6068379,280
11990996,12500,-6060259,281
12003496,12500,-6055452,280
12015996,12500,-6054226,280
12028496,12500,-6052183,280
12040996,12500,-6050943,281
12053496,12500,-6049315,280
12066000,12504,-6049862,280
12078500,12500,-6055081,280
12091004,12504,-6052630,281
12103504,12500,-6044062,280
12116004,12500,-6032286,280
12128504,12500,-6032709,280
12141008,12504,-6035197,281
12153508,12500,-6035955,280
12166008,12500,-6035545,280
12178512,12504,-6035932,280
12191012,12500,-6037041,281
12203512,12500,-6036269,280
12216012,12500,-6040279,280
12228512,12500,-6055515,280
12241012,12500,-6071123,281
12253516,12504,-6061177,280
12266016,12500,-6062472,280
12278516,12500,-6059986,280
12291020,12504,-6054744,281
12303520,12500,-6056283,281
12316020,12500,-6054438,280
12328520,12500,-6046787,280
12341020,12500,-6045482,281
12353520,12500,-6048666,281
12366020,12500,-6052975,280
12378520,12500,-6055626,280
12391024,12504,-6051296,281
12403524,12500,-6049428,280
12416028,12504,-6055185,280
12428528,12500,-6058072,280
12441032,12504,-6055927,281
12453532,12500,-6056569,281
12466032,12500,-6057460,280
12478532,12500,-6057848,280
12491032,12500,-6061493,281
12503536,12504,-6068088,281
12516040,12504,-6062545,280
12528540,12500,-6043557,280
12541040,12500,-6034645,281
12553540,12500,-6041233,281
12566040,12500,-6058908,280
12578544,12504,-6072919,280
