Times (us),interval (us),strain (raw),sensorValue0 (raw)
13521896,12504,2262359,289
13534396,12500,2262376,288
13546896,12500,2262525,288
13559396,12500,2262538,288
13571896,12500,2262347,288
13584396,12500,2262291,288
13596896,12500,2262310,288
13609400,12504,2262227,288
13621900,12500,2262301,288
13634400,12500,2262428,288
13646904,12504,2262446,288
13659404,12500,2262327,288
13671904,12500,2262740,289
13684408,12504,2262366,288
13696908,12500,2261949,288
13709408,12500,2262085,288
13721908,12500,2262500,288
13734408,12500,2262569,288
13746912,12504,2262163,288
13759412,12500,2261943,288
13771912,12500,2262239,288
13784412,12500,2262511,288
13796916,12504,2262008,288
13809420,12504,2262117,288
13821920,12500,2262619,288
13834424,12504,2262678,288
13846928,12504,2261905,288
13859428,12500,2261644,288
13871928,12500,2262128,288
13884428,12500,2262239,288
13896932,12504,2261744,288
13909432,12500,2262034,288
13921936,12504,2262596,288
13934436,12500,2262576,288
13946936,12500,2262034,288
13959436,12500,2261928,288
13971936,12500,2262338,288
13984440,12504,2262562,288
13996940,12500,2261937,288
14009444,12504,2262246,288
14021944,12500,2262483,288
14034444,12500,2262395,288
14046944,12500,2262144,288
14059448,12504,2262133,288
14071948,12500,2262236,288
14084448,12500,2262319,288
14096948,12500,2262470,288
14109448,12500,2262266,288
14121948,12500,2262228,288
14134448,12500,2262436,288
14146948,12500,2262441,288
14159448,12500,2262253,288
14171952,12504,2262081,288
14184452,12500,2262177,288
14196952,12500,2262396,288
14209452,12500,2262066,288
14221952,12500,2261992,288
14234452,12500,2262404,288
14246952,12500,2262762,288
14259456,12504,2262358,288
14271956,12500,2261752,288
14284456,12500,2261837,288
14296960,12504,2262532,288
14309460,12500,2261996,288
14321960,12500,2261728,288
14334464,12504,2262422,288
14346964,12500,2262741,288
14359464,12500,2262334,288
14371968,12504,2261971,288
14384472,12504,2262153,288
14396976,12504,2262687,288
14409476,12500,2261921,288
14421976,12500,2262019,288
14434476,12500,2262398,288
14446976,12500,2262535,288
14459476,12500,2262156,288
14471976,12500,2261819,288
14484476,12500,2262032,288
14496980,12504,2262509,288
14509484,12504,2262365,288
14521984,12500,2262033,288
14534484,12500,2262467,288
14546984,12500,2262631,288
14559484,12500,2262252,288
14571988,12504,2261962,288
14584488,12500,2262258,288
14596988,12500,2262591,288
14609488,12500,2262508,288
14621992,12504,2262001,288
14634492,12500,2262324,288
14646992,12500,2262687,288
14659492,12500,2262377,288
14671992,12500,2262052,288
14684492,12500,2262176,288
14696992,12500,2262623,288
14709492,12500,2262680,288
14721996,12504,2262144,288
14734496,12500,2261938,289
14746996,12500,2262402,288
14759500,12504,2262736,288
14772000,12500,2262337,288
14784504,12504,2261765,289
14797004,12500,2262176,288
14809504,12500,2262796,288
14822008,12504,2262606,288
14834512,12504,2261841,288
14847016,12504,2262388,288
14859516,12500,2262644,288
14872016,12500,2262346,288
14884516,12500,2261945,288
14897020,12504,2262114,288
14909520,12500,2262540,288
14922024,12504,2262458,288
14934528,12504,2262037,288
14947028,12500,2262249,288
14959528,12500,2262878,288
14972028,12500,2262505,288
14984532,12504,2261443,289
14997032,12500,2261333,288
15009532,12500,2262547,288
15022036,12504,2263071,288
15034536,12500,2261811,289
15047040,12504,2261998,288
15059540,12500,2263302,288
15072044,12504,2262484,288
15084552,12508,2261165,289
15097052,12500,2261407,288
15109552,12500,2262675,288
15122052,12500,2262338,288
15134556,12504,2261198,289
15147056,12500,2262136,288
15159560,12504,2261821,288
15172060,12500,2260619,288
15184560,12500,2262223,288
15197060,12500,2263996,288
15209560,12500,2262728,288
15222060,12500,2260372,288
15234560,12500,2261027,288
15247060,12500,2263547,288
15259560,12500,2260771,288
15272060,12500,2260235,288
15284560,12500,2263055,288
15297064,12504,2264647,288
15309564,12500,2262358,288
15322068,12504,2259977,288
15334568,12500,2261402,288
15347068,12500,2263865,288
15359572,12504,2260662,288
15372072,12500,2260922,288
15384572,12500,2263378,288
15397072,12500,2263869,288
15409572,12500,2261802,288
15422072,12500,2260597,288
15434576,12504,2262101,289
15447076,12500,2263564,288
15459580,12504,2262493,288
15472080,12500,2261389,288
15484580,12500,2262923,289
15497080,12500,2262928,288
15509580,12500,2261696,288
15522080,12500,2261253,288
15534580,12500,2261960,289
15547080,12500,2262602,288
15559580,12500,2262428,288
15572080,12500,2261436,288
15584580,12500,2261661,289
15597080,12500,2262556,289
15609580,12500,2262895,288
15622080,12500,2262065,288
15634580,12500,2261229,289
15647080,12500,2261974,289
15659580,12500,2263133,288
15672084,12504,2262811,288
15684584,12500,2261204,289
15697088,12504,2262394,289
15709588,12500,2263205,288
