Times (us),interval (us),strain (raw),sensorValue0 (raw)
1753468,12500,8388607,348
1765968,12500,8388607,347
1778468,12500,8388607,347
1790968,12500,8388607,348
1803468,12500,8388607,347
1815968,12500,8388607,346
1828468,12500,8388607,346
1840972,12504,8388607,346
1853476,12504,8388607,346
1865980,12504,8388607,345
1878480,12500,8388607,345
1890980,12500,8388607,345
1903484,12504,8388607,344
1915984,12500,8388607,343
1928484,12500,8388607,343
1940984,12500,8388607,344
1953484,12500,8388607,343
1965984,12500,8388607,342
1978484,12500,8388607,342
1990988,12504,8388607,342
2003488,12500,8388607,342
2015988,12500,8388607,341
2028488,12500,8388607,341
2040988,12500,8388607,341
2053492,12504,8388607,340
2065996,12504,8388607,339
2078500,12504,8388607,339
2091004,12504,8388607,340
2103504,12500,8388607,339
2116004,12500,8388607,338
2128504,12500,8388607,338
2141008,12504,8388607,338
2153508,12500,8388607,338
2166008,12500,8388607,337
2178508,12500,8388607,337
2191008,12500,8388607,337
2203508,12500,8388607,337
2216012,12504,8388607,336
2228516,12504,8388607,336
2241016,12500,8388607,336
2253520,12504,8388607,336
2266020,12500,8388607,335
2278524,12504,8388607,335
2291028,12504,8388607,335
2303528,12500,8388607,334
2316028,12500,8388607,333
2328528,12500,8388607,333
2341028,12500,8388607,333
2353528,12500,8388607,333
2366028,12500,8388607,332
2378528,12500,8388607,332
2391028,12500,8388607,332
2403528,12500,8388607,332
2416028,12500,8388607,331
2428528,12500,8388607,331
2441032,12504,8388607,331
2453532,12500,8388607,331
2466032,12500,8388607,330
2478536,12504,8388607,330
2491036,12500,8388607,330
2503540,12504,8388607,330
2516044,12504,8388607,329
2528544,12500,8388607,329
2541048,12504,8388607,329
2553552,12504,8388607,329
2566056,12504,8388607,328
2578556,12500,8388607,328
2591056,12500,8388607,328
2603560,12504,8388607,328
2616060,12500,8388607,327
2628560,12500,8388607,327
2641064,12504,8388607,327
2653564,12500,8388607,327
2666068,12504,8388607,326
2678568,12500,8388607,326
2691076,12508,8388607,326
2703580,12504,8388607,326
2716080,12500,8388607,325
2728580,12500,8388607,325
2741084,12504,8388607,325
2753588,12504,8388607,325
2766092,12504,8388607,324
2778596,12504,8388607,324
2791096,12500,8388607,324
2803596,12500,8388607,324
2816096,12500,8388607,323
2828600,12504,8388607,323
2841100,12500,8388607,323
2853604,12504,8388607,323
2866104,12500,8388607,322
2878604,12500,8388607,322
2891104,12500,8388607,322
2903608,12504,8388607,322
2916108,12500,8388607,321
2928608,12500,8388607,321
2941108,12500,8388607,321
2953608,12500,8388607,321
2966108,12500,8388607,320
2978612,12504,8388607,320
2991112,12500,8388607,320
3003612,12500,8388607,320
3016112,12500,8388607,319
3028616,12504,8388607,319
3041116,12500,8388607,319
3053616,12500,8388607,319
3066116,12500,8388607,318
3078616,12500,8388607,318
3091120,12504,8388607,318
3103620,12500,8388607,318
3116124,12504,8388607,317
3128624,12500,8388607,317
3141124,12500,8388607,317
3153624,12500,8388607,317
3166124,12500,8388607,317
3178624,12500,8388607,316
3191124,12500,8388607,316
3203624,12500,8388607,317
3216128,12504,8388607,316
3228628,12500,8388607,315
3241128,12500,8388607,316
3253628,12500,8388607,316
3266128,12500,8388607,315
3278628,12500,8388607,315
3291128,12500,8388607,315
3303632,12504,8388607,315
3316132,12500,8388607,314
3328632,12500,8388607,314
3341132,12500,8388607,314
3353632,12500,8388607,314
3366132,12500,8388607,313
3378632,12500,8388607,313
3391132,12500,8388607,313
3403632,12500,8388607,313
3416132,12500,8388607,313
3428632,12500,8388607,312
3441132,12500,8388607,312
3453636,12504,8388607,313
3466136,12500,8388607,312
3478636,12500,8388607,311
3491136,12500,8388607,312
3503636,12500,8388607,312
3516136,12500,8388607,311
3528636,12500,8388607,311
3541140,12504,8388607,311
3553640,12500,8388607,311
3566140,12500,8388607,311
3578644,12504,8388607,310
3591144,12500,8388607,310
3603644,12500,8388607,310
3616148,12504,8388607,310
3628648,12500,8388607,309
3641152,12504,8388607,310
3653652,12500,8388607,310
3666152,12500,8388607,309
3678652,12500,8388607,309
3691152,12500,8388607,309
3703652,12500,8388607,309
3716156,12504,8388607,309
3728656,12500,8388607,308
3741160,12504,8388607,308
3753660,12500,8388607,309
3766160,12500,8388607,308
3778664,12504,8388607,307
3791168,12504,8388607,307
3803668,12500,8388607,308
3816168,12500,8388607,308
3828668,12500,8388607,307
3841168,12500,8388607,307
3853668,12500,8388607,307
3866168,12500,8388607,307
3878672,12504,8388607,306
3891172,12500,8388607,306
3903676,12504,8388607,307
3916180,12504,8388607,306
3928680,12500,8388607,306
3941180,12500,8388607,306
3953680,12500,8388607,306
3966180,12500,8388607,306
3978680,12500,8388607,305
3991180,12500,8388607,305
4003680,12500,8388607,306
4016184,12504,8388607,306
4028688,12504,8388607,305
4041192,12504,8388607,305
4053692,12500,8388607,305
4066192,12500,8388607,305
4078696,12504,8388607,304
4091196,12500,8388607,304
4103696,12500,8388607,304
4116200,12504,8388607,304
4128704,12504,8388607,304
4141204,12500,8388607,304
4153704,12500,8388607,304
4166208,12504,8388607,304
4178708,12500,8388607,303
4191208,12500,8388607,303
4203708,12500,8388607,303
4216208,12500,8388607,303
4228708,12500,8388607,303
4241208,12500,8388607,302
4253708,12500,8388607,303
4266208,12500,8388607,303
4278708,12500,8388607,302
4291208,12500,8388607,302
4303708,12500,8388607,302
4316208,12500,8388607,303
4328708,12500,8388607,302
4341212,12504,8388607,302
4353716,12504,8388607,302
4366216,12500,8388607,302
4378720,12504,8388607,302
4391220,12500,8388607,301
4403720,12500,8388607,302
4416220,12500,8388607,302
4428720,12500,8388607,301
4441220,12500,8388607,301
4453724,12504,8388607,301
4466224,12500,8388607,302
4478724,12500,8388607,301
4491224,12500,8388607,300
4503728,12504,8388607,301
4516228,12500,8388607,301
4528728,12500,8388607,300
4541232,12504,8388607,300
4553732,12500,8388607,301
4566236,12504,8388607,301
4578736,12500,8388607,300
4591236,12500,8388607,300
4603740,12504,8388607,300
4616244,12504,8388607,300
4628748,12504,8388607,300
4641248,12500,8388607,299
4653748,12500,8388607,300
4666248,12500,8388607,300
4678748,12500,8388607,299
4691252,12504,8388607,299
4703752,12500,8388607,299
4716252,12500,8388607,299
4728752,12500,8388607,299
4741252,12500,8388607,299
4753752,12500,8388607,299
4766252,12500,8388607,299
4778752,12500,8388607,299
4791252,12500,8388607,298
4803756,12504,8388607,299
4816260,12504,8388607,299
4828760,12500,8388607,299
4841264,12504,8388607,298
4853768,12504,8388607,299
4866272,12504,8388607,299
4878776,12504,8388607,298
4891276,12500,8388607,298
4903776,12500,8388607,298
4916276,12500,8388607,299
4928780,12504,8388607,298
4941280,12500,8388607,298
4953784,12504,8388607,298
4966284,12500,8388607,299
4978784,12500,8388607,298
4991288,12504,8388607,298
5003788,12500,8388607,298
5016292,12504,8388607,298
5028796,12504,8388607,298
5041300,12504,8388607,297
5053804,12504,8388607,298
5066304,12500,8388607,298
5078804,12500,8388607,298
5091304,12500,8388607,297
5103808,12504,8388607,297
5116308,12500,8388607,298
5128812,12504,8388607,297
5141312,12500,8388607,297
5153812,12500,8388607,297
5166316,12504,8388607,298
5178820,12504,8388607,297
5191324,12504,8388607,297
5203824,12500,8388607,297
5216328,12504,8388607,297
5228828,12500,8388607,297
5241328,12500,8388607,296
5253832,12504,8388607,297
5266332,12500,8388607,297
5278832,12500,8388607,297
5291332,12500,8388607,296
5303832,12500,8388607,296
5316332,12500,8388607,297
5328832,12500,8388607,296
5341332,12500,8388607,296
5353832,12500,8388607,296
5366332,12500,8388607,296
5378832,12500,8388607,296
5391332,12500,8388607,295
5403832,12500,8388607,296
5416332,12500,8388607,296
5428832,12500,8388607,296
5441332,12500,8388607,295
5453832,12500,8388607,295
5466332,12500,8388607,296
5478832,12500,8388607,296
5491332,12500,8388607,295
5503836,12504,8388607,295
5516336,12500,8388607,296
5528836,12500,8388607,295
5541336,12500,8388607,295
5553836,12500,8388607,295
5566336,12500,8388607,296
5578836,12500,8388607,295
5591336,12500,8388607,295
5603836,12500,8388607,295
5616336,12500,8388607,296
5628836,12500,8388607,295
5641336,12500,8388607,294
5653840,12504,8388607,295
5666340,12500,8388607,295
5678844,12504,8388607,295
5691344,12500,8388607,294
5703844,12500,8388607,294
5716348,12504,8388607,295
5728852,12504,8388607,295
5741352,12500,8388607,294
5753860,12508,8388607,294
5766360,12500,8388607,295
5778860,12500,8388607,295
5791360,12500,8388607,294
5803860,12500,8388607,294
5816360,12500,8388607,295
5828860,12500,8388607,295
5841360,12500,8388607,294
5853860,12500,8388607,294
5866360,12500,8388607,295
5878860,12500,8388607,295
5891360,12500,8388607,294
5903860,12500,8388607,294
5916360,12500,8388607,294
5928860,12500,8388607,294
5941360,12500,8388607,294
5953860,12500,8388607,294
5966360,12500,8388607,294
5978860,12500,8388607,294
5991360,12500,8388607,294
6003860,12500,8388607,293
6016360,12500,8388607,294
6028860,12500,8388607,294
6041360,12500,8388607,293
6053864,12504,8388607,293
6066364,12500,8388607,294
6078864,12500,8388607,294
6091364,12500,8388607,293
6103864,12500,8388607,293
6116364,12500,8388607,294
6128864,12500,8388607,294
6141368,12504,8388607,293
6153868,12500,8388607,293
6166368,12500,8388607,294
6178872,12504,8388607,294
6191372,12500,8388607,293
6203872,12500,8388607,293
6216376,12504,8388607,294
6228880,12504,8388607,294
6241384,12504,8388607,293
6253884,12500,8388607,293
6266384,12500,8388607,293
6278888,12504,8388607,293
6291388,12500,8388607,293
6303888,12500,8388607,293
6316388,12500,8388607,293
6328888,12500,8388607,293
6341388,12500,8388607,293
6353888,12500,8388607,292
6366388,12500,8388607,293
6378888,12500,8388607,293
6391388,12500,8388607,293
6403888,12500,8388607,292
6416392,12504,8388607,293
6428892,12500,8388607,293
6441392,12500,8388607,293
6453892,12500,8388607,292
6466396,12504,8388607,293
6478896,12500,8388607,293
6491396,12500,8388607,293
6503900,12504,8388607,292
6516400,12500,8388607,293
6528900,12500,8388607,293
6541400,12500,8388607,292
6553900,12500,8388607,292
6566400,12500,8388607,292
6578904,12504,8388607,293
6591404,12500,8388607,292
6603904,12500,8388607,292
6616408,12504,8388607,292
6628912,12504,8388607,293
6641416,12504,8388607,292
6653920,12504,8388607,292
6666420,12500,8388607,292
6678920,12500,8388607,292
6691420,12500,8388607,292
6703920,12500,8388607,292
6716424,12504,8388607,292
6728928,12504,8388607,293
6741428,12500,8388607,292
6753932,12504,8388607,292
6766432,12500,8388607,292
6778932,12500,8388607,293
6791432,12500,8388607,292
6803932,12500,8388607,292
6816432,12500,8388607,292
6828932,12500,8388607,293
6841432,12500,8388607,292
6853932,12500,8388607,292
6866432,12500,8388607,292
6878932,12500,8388607,292
6891432,12500,8388607,292
6903932,12500,8388607,291
6916436,12504,8388607,292
6928936,12500,8388607,292
6941436,12500,8388607,292
6953936,12500,8388607,291
6966436,12500,8388607,291
6978936,12500,8388607,292
6991436,12500,8388607,292
7003936,12500,8388607,291
7016436,12500,8388607,291
7028936,12500,8388607,292
7041436,12500,8388607,292
7053940,12504,8388607,291
7066440,12500,8388607,291
7078940,12500,8388607,292
7091444,12504,8388607,292
7103944,12500,8388607,291
7116444,12500,8388607,291
7128944,12500,8388607,292
7141448,12504,8388607,292
7153948,12500,8388607,291
7166448,12500,8388607,291
7178952,12504,8388607,292
7191452,12500,8388607,292
7203952,12500,8388607,291
7216452,12500,8388607,291
7228952,12500,8388607,292
7241456,12504,8388607,292
7253960,12504,8388607,291
7266460,12500,8388607,291
7278960,12500,8388607,292
7291460,12500,8388607,292
7303960,12500,8388607,291
7316464,12504,8388607,291
7328964,12500,8388607,292
7341464,12500,8388607,292
7353968,12504,8388607,291
7366472,12504,8388607,291
7378972,12500,8388607,292
7391472,12500,8388607,292
7403976,12504,8388607,291
7416476,12500,8388607,291
7428976,12500,8388607,292
7441476,12500,8388607,292
7453976,12500,8388607,291
7466480,12504,8388607,291
7478984,12504,8388607,292
7491484,12500,8388607,292
7503984,12500,8388607,291
7516484,12500,8388607,291
7528984,12500,8388607,292
7541484,12500,8388607,292
7553984,12500,8388607,291
7566484,12500,8388607,291
7578984,12500,8388607,292
7591484,12500,8388607,292
7603984,12500,8388607,291
7616484,12500,8388607,291
7628984,12500,8388607,292
7641484,12500,8388607,292
7653984,12500,8388607,291
7666484,12500,8388607,291
7678988,12504,8388607,292
7691488,12500,8388607,292
7703992,12504,8388607,291
7716492,12500,8388607,291
7728992,12500,8388607,292
7741492,12500,8388607,292
7753992,12500,8388607,291
7766496,12504,8388607,291
7778996,12500,8388607,292
7791496,12500,8388607,292
7803996,12500,8388607,291
7816496,12500,8388607,291
7828996,12500,8388607,292
7841500,12504,8388607,292
7854000,12500,8388607,291
7866500,12500,8388607,291
7879000,12500,8388607,291
7891500,12500,8388607,291
7904000,12500,8388607,291
7916500,12500,8388607,291
7929000,12500,8388607,291
7941504,12504,8388607,292
7954004,12500,8388607,291
7966508,12504,8388607,291
7979016,12508,8388607,291
7991516,12500,8388607,292
8004016,12500,8388607,291
8016516,12500,8388607,291
8029020,12504,8388607,291
8041520,12500,8388607,291
8054020,12500,8388607,291
8066520,12500,8388607,291
8079020,12500,8388607,291
8091520,12500,8388607,291
8104024,12504,8388607,291
8116524,12500,8388607,290
8129028,12504,8388607,291
8141528,12500,8388607,291
8154028,12500,8388607,291
8166532,12504,8388607,290
8179036,12504,8388607,291
8191536,12500,8388607,291
8204040,12504,8388607,291
8216544,12504,8388607,290
8229044,12500,8388607,291
8241544,12500,8388607,291
8254044,12500,8388607,291
8266544,12500,8388607,290
8279048,12504,8388607,291
8291548,12500,8388607,291
8304048,12500,8388607,291
8316552,12504,8388607,290
8329052,12500,8388607,291
8341552,12500,8388607,291
8354056,12504,8388607,291
8366556,12500,8388607,290
8379060,12504,8388607,291
8391560,12500,8388607,291
8404064,12504,8388607,291
8416564,12500,8388607,290
8429064,12500,8388607,291
8441564,12500,8388607,291
8454064,12500,8388607,291
8466564,12500,8388607,290
8479068,12504,8388607,291
8491568,12500,8388607,291
8504072,12504,8388607,291
8516572,12500,8388607,290
8529072,12500,8388607,291
8541576,12504,8388607,291
8554076,12500,8388607,291
8566576,12500,8388607,290
8579080,12504,8388607,291
8591580,12500,8388607,291
8604080,12500,8388607,291
8616580,12500,8388607,290
8629080,12500,8388607,291
8641580,12500,8388607,291
8654080,12500,8388607,291
8666580,12500,8388607,290
8679084,12504,8388607,290
8691584,12500,8388607,291
8704084,12500,8388607,291
8716584,12500,8388607,290
8729088,12504,8388607,290
8741588,12500,8388607,291
8754092,12504,8388607,291
8766596,12504,8388607,290
8779100,12504,8388607,290
8791604,12504,8388607,291
8804108,12504,8388607,291
8816612,12504,8388607,290
8829116,12504,8388607,290
8841616,12500,8388607,291
8854116,12500,8388607,291
8866616,12500,8388607,290
8879116,12500,8388607,290
8891616,12500,8388607,291
8904116,12500,8388607,291
8916616,12500,8388607,290
8929116,12500,8388607,290
8941616,12500,8388607,291
8954116,12500,8388607,291
8966620,12504,8388607,290
8979120,12500,8388607,290
8991620,12500,8388607,291
9004120,12500,8388607,291
9016620,12500,8388607,290
9029120,12500,8388607,290
9041624,12504,8388607,291
9054128,12504,8388607,291
9066628,12500,8388607,290
9079128,12500,8388607,290
9091628,12500,8388607,291
9104128,12500,8388607,291
9116628,12500,8388607,290
9129128,12500,8388607,290
9141628,12500,8388607,291
9154128,12500,8388607,291
9166628,12500,8388607,290
9179128,12500,8388607,290
9191628,12500,8388607,291
9204132,12504,8388607,291
9216632,12500,8388607,290
9229136,12504,8388607,290
9241640,12504,8388607,291
9254140,12500,8388607,291
9266640,12500,8388607,290
9279140,12500,8388607,290
9291644,12504,8388607,291
9304148,12504,8388607,291
9316648,12500,8388607,290
9329148,12500,8388607,290
9341652,12504,8388607,291
9354156,12504,8388607,291
9366660,12504,8388607,290
9379160,12500,8388607,290
9391660,12500,8388607,291
9404160,12500,8388607,291
9416660,12500,8388607,290
9429164,12504,8388607,290
9441664,12500,8388607,291
9454164,12500,8388607,291
9466664,12500,8388607,290
9479164,12500,8388607,290
9491668,12504,8388607,291
9504172,12504,8388607,291
9516672,12500,8388607,290
9529176,12504,8388607,290
9541676,12500,8388607,291
9554176,12500,8388607,291
9566676,12500,8388607,290
9579176,12500,8388607,290
9591680,12504,8388607,290
9604180,12500,8388607,291
9616680,12500,8388607,290
9629180,12500,8388607,290
9641680,12500,8388607,290
9654180,12500,8388607,291
9666680,12500,8388607,290
9679180,12500,8388607,290
9691680,12500,8388607,290
9704180,12500,8388607,291
9716680,12500,8388607,290
9729180,12500,8388607,290
9741680,12500,8388607,290
9754180,12500,8388607,291
9766680,12500,8388607,290
9779180,12500,8388607,290
9791680,12500,8388607,290
9804184,12504,8388607,291
9816688,12504,8388607,290
9829188,12500,8388607,290
9841688,12500,8388607,290
9854192,12504,8388607,291
9866696,12504,8388607,290
9879200,12504,8388607,290
9891700,12500,8388607,290
9904204,12504,8388607,291
9916704,12500,8388607,290
9929204,12500,8388607,290
9941704,12500,8388607,290
9954208,12504,8388607,291
9966708,12500,8388607,290
9979212,12504,8388607,289
9991716,12504,8388607,290
10004216,12500,8388607,291
10016720,12504,8388607,290
10029220,12500,8388607,290
10041720,12500,8388607,290
10054220,12500,8388607,291
10066724,12504,8388607,290
10079224,12500,8388607,290
10091724,12500,8388607,290
10104224,12500,8388607,291
10116724,12500,8388607,290
10129228,12504,8388607,290
10141732,12504,8388607,290
10154232,12500,8388607,290
10166732,12500,8388607,290
10179232,12500,8388607,290
10191732,12500,8388607,290
10204232,12500,8388607,290
10216732,12500,8388607,290
10229232,12500,8388607,289
10241736,12504,8388607,290
10254236,12500,8388607,290
10266736,12500,8388607,290
10279236,12500,8388607,290
10291736,12500,8388607,290
10304236,12500,8388607,291
10316740,12504,8388607,290
10329240,12500,8388607,290
10341740,12500,8388607,290
10354240,12500,8388607,290
10366744,12504,8388607,290
10379244,12500,8388607,290
10391744,12500,8388607,290
10404244,12500,8388607,290
10416748,12504,8388607,290
10429252,12504,8388607,290
10441752,12500,8388607,290
10454252,12500,8388607,290
10466756,12504,8388607,290
10479256,12500,8388607,290
10491756,12500,8388607,290
10504256,12500,8388607,290
10516756,12500,8388607,290
10529256,12500,8388607,290
10541756,12500,8388607,290
10554256,12500,8388607,290
10566756,12500,8388607,290
10579256,12500,8388607,290
10591756,12500,8388607,290
10604260,12504,8388607,290
10616764,12504,8388607,290
10629264,12500,8388607,290
10641764,12500,8388607,290
10654268,12504,8388607,290
10666768,12500,8388607,290
10679268,12500,8388607,290
10691768,12500,8388607,290
10704268,12500,8388607,290
10716772,12504,8388607,290
10729272,12500,8388607,290
10741772,12500,8388607,290
10754272,12500,8388607,290
10766772,12500,8388607,290
10779272,12500,8388607,290
10791772,12500,8388607,290
10804272,12500,8388607,290
10816772,12500,8388607,290
10829276,12504,8388607,290
10841776,12500,8388607,290
10854276,12500,8388607,290
10866780,12504,8388607,290
10879284,12504,8388607,290
10891784,12500,8388607,290
10904284,12500,8388607,290
10916784,12500,8388607,291
10929284,12500,8388607,290
10941784,12500,8388607,290
10954288,12504,8388607,291
10966792,12504,8388607,291
10979296,12504,8388607,290
10991800,12504,8388607,290
11004300,12500,8388607,291
11016800,12500,8388607,291
11029304,12504,8388607,290
11041808,12504,8388607,290
11054308,12500,8388607,291
11066812,12504,8388607,291
11079316,12504,8388607,290
11091820,12504,8388607,290
11104324,12504,8388607,291
11116824,12500,8388607,291
11129328,12504,8388607,290
11141828,12500,8388607,290
11154328,12500,8388607,291
11166828,12500,8388607,291
11179328,12500,8388607,290
11191828,12500,8388607,290
11204328,12500,8388607,290
11216828,12500,8388607,290
11229328,12500,8388607,290
11241828,12500,8388607,290
11254328,12500,8388607,290
11266828,12500,8388607,291
11279328,12500,8388607,290
11291832,12504,8388607,290
11304332,12500,8388607,290
11316832,12500,8388607,291
11329332,12500,8388607,290
11341832,12500,8388607,290
11354336,12504,8388607,290
11366836,12500,8388607,291
11379336,12500,8388607,290
11391840,12504,8388607,290
11404340,12500,8388607,290
11416844,12504,8388607,290
11429344,12500,8388607,290
11441844,12500,8388607,290
11454344,12500,8388607,290
11466844,12500,8388607,290
11479348,12504,8388607,290
11491848,12500,8388607,290
11504348,12500,8388607,290
11516848,12500,8388607,290
11529348,12500,8388607,290
11541852,12504,8388607,290
11554352,12500,8388607,290
11566852,12500,8388607,290
11579352,12500,8388607,290
11591856,12504,8388607,290
11604356,12500,8388607,290
11616860,12504,8388607,291
11629364,12504,8388607,290
11641864,12500,8388607,290
11654364,12500,8388607,290
11666864,12500,8388607,290
11679364,12500,8388607,290
11691868,12504,8388607,290
11704368,12500,8388607,290
11716872,12504,8388607,291
11729376,12504,8388607,290
11741880,12504,8388607,290
11754380,12500,8388607,290
11766884,12504,8388607,291
11779384,12500,8388607,290
11791884,12500,8388607,290
11804384,12500,8388607,290
11816888,12504,8388607,291
11829388,12500,8388607,290
11841888,12500,8388607,290
11854392,12504,8388607,290
11866892,12500,8388607,291
11879392,12500,8388607,290
11891892,12500,8388607,290
11904392,12500,8388607,290
11916892,12500,8388607,291
11929396,12504,8388607,290
11941896,12500,8388607,290
11954400,12504,8388607,290
11966900,12500,8388607,290
11979400,12500,8388607,290
11991904,12504,8388607,290
12004404,12500,8388607,290
12016904,12500,8388607,291
12029404,12500,8388607,290
12041904,12500,8388607,289
12054408,12504,8388607,290
12066908,12500,8388607,290
12079412,12504,8388607,290
12091912,12500,8388607,289
12104412,12500,8388607,290
12116916,12504,8388607,290
12129416,12500,8388607,290
12141916,12500,8388607,289
12154416,12500,8388607,290
12166920,12504,8388607,290
12179424,12504,8388607,290
12191928,12504,8388607,289
12204428,12500,8388607,290
12216928,12500,8388607,290
12229428,12500,8388607,290
12241928,12500,8388607,289
12254428,12500,8388607,289
12266928,12500,8388607,290
12279428,12500,8388607,290
12291928,12500,8388607,289
12304428,12500,8388607,289
12316928,12500,8388607,290
12329428,12500,8388607,290
12341928,12500,8388607,289
12354432,12504,8388607,289
12366932,12500,8388607,290
12379432,12500,8388607,290
12391932,12500,8388607,289
12404436,12504,8388607,289
12416936,12500,8388607,290
12429436,12500,8388607,290
12441940,12504,8388607,289
12454440,12500,8388607,289
12466940,12500,8388607,290
12479440,12500,8388607,290
12491940,12500,8388607,289
12504440,12500,8388607,289
12516940,12500,8388607,290
12529444,12504,8388607,290
12541948,12504,8388607,289
12554448,12500,8388607,289
12566948,12500,8388607,290
12579448,12500,8388607,290
12591948,12500,8388607,289
12604448,12500,8388607,289
12616948,12500,8388607,290
12629448,12500,8388607,290
12641948,12500,8388607,289
12654452,12504,8388607,289
12666952,12500,8388607,290
12679456,12504,8388607,290
12691956,12500,8388607,289
12704456,12500,8388607,289
12716956,12500,8388607,290
12729456,12500,8388607,290
12741956,12500,8388607,289
12754460,12504,8388607,289
12766960,12500,8388607,290
12779464,12504,8388607,290
12791968,12504,8388607,289
12804472,12504,8388607,289
12816972,12500,8388607,290
12829472,12500,8388607,290
12841972,12500,8388607,289
12854476,12504,8388607,289
12866976,12500,8388607,290
12879480,12504,8388607,290
12891980,12500,8388607,289
12904480,12500,8388607,289
12916984,12504,8388607,290
12929484,12500,8388607,290
12941984,12500,8388607,289
12954484,12500,8388607,289
12966988,12504,8388607,290
12979488,12500,8388607,290
12991992,12504,8388607,289
13004492,12500,8388607,289
13016992,12500,8388607,290
13029496,12504,8388607,290
13041996,12500,8388607,290
13054500,12504,8388607,289
13067004,12504,8388607,290
13079508,12504,8388607,290
13092008,12500,8388607,290
13104508,12500,8388607,289
13117008,12500,8388607,290
13129508,12500,8388607,290
13142008,12500,8388607,290
13154512,12504,8388607,289
13167012,12500,8388607,290
13179512,12500,8388607,290
13192016,12504,8388607,290
13204520,12504,8388607,289
13217020,12500,8388607,290
13229524,12504,8388607,290
13242024,12500,8388607,290
13254524,12500,8388607,289
13267024,12500,8388607,290
13279524,12500,-524289,290
13301960,22436,8388607,290
13314460,12500,8388607,290
13326960,12500,8388607,290
13339464,12504,8388607,290
13351968,12504,8388607,290
13364472,12504,8388607,290
13376972,12500,8388607,290
13389476,12504,8388607,290
13401976,12500,8388607,290
13414476,12500,8388607,290
13426976,12500,8388607,290
13439476,12500,8388607,290
13451980,12504,8388607,290
13464480,12500,8388607,290
13476980,12500,8388607,290
13489480,12500,8388607,290
13501984,12504,8388607,290
13514488,12504,8388607,290
13526988,12500,8388607,290
13539488,12500,8388607,290
