Times (us),interval (us),strain (raw),sensorValue0 (raw)
1554612,12500,-6070496,338
1567112,12500,-6082241,337
1579612,12500,-6083281,337
1592112,12500,-6080965,337
1604620,12508,-6079219,336
1617120,12500,-6081555,336
1629620,12500,-6082126,336
1642120,12500,-6082137,335
1654620,12500,-6083871,334
1667120,12500,-6083071,334
1679620,12500,-6080480,334
1692124,12504,-6077331,333
1704624,12500,-6079847,333
1717124,12500,-6085622,332
1729628,12504,-6081531,332
1742128,12500,-6086548,332
1754628,12500,-6096041,331
1767128,12500,-6095782,331
1779628,12500,-6101134,330
1792128,12500,-6099847,330
1804628,12500,-6087456,330
1817132,12504,-6080114,329
1829632,12500,-6086733,329
1842132,12500,-6089779,329
1854632,12500,-6068576,328
1867132,12500,-6071866,327
1879636,12504,-6072009,327
1892136,12500,-6075119,327
1904636,12500,-6084363,326
1917136,12500,-6080795,326
1929640,12504,-6079564,326
1942140,12500,-6087596,325
1954640,12500,-6091707,325
1967144,12504,-6102342,324
1979644,12500,-6105371,324
1992144,12500,-6119571,324
2004644,12500,-6134491,323
2017144,12500,-6141683,323
2029644,12500,-6140978,323
2042144,12500,-6146724,323
2054644,12500,-6156799,322
2067144,12500,-6166291,322
2079644,12500,-6177674,322
2092144,12500,-6186727,321
2104644,12500,-6189894,321
2117144,12500,-6189489,320
2129644,12500,-6192884,320
2142144,12500,-6200026,320
2154648,12504,-6206126,320
2167148,12500,-6207930,319
2179648,12500,-6207035,319
2192148,12500,-6200018,319
2204648,12500,-6200831,318
2217148,12500,-6196292,318
2229648,12500,-6190555,317
2242148,12500,-6191831,317
2254652,12504,-6193770,317
2267152,12500,-6192797,316
2279652,12500,-6191469,316
2292156,12504,-6202562,316
2304656,12500,-6210320,316
2317156,12500,-6212088,315
2329656,12500,-6207283,315
2342160,12504,-6205961,315
2354664,12504,-6205209,314
2367164,12500,-6207993,314
2379664,12500,-6207508,314
2392164,12500,-6207666,314
2404664,12500,-6212537,313
2417164,12500,-6219538,313
2429664,12500,-6221756,313
2442164,12500,-6229636,313
2454664,12500,-6227302,312
2467164,12500,-6225065,312
2479664,12500,-6229875,312
2492164,12500,-6228479,312
2504664,12500,-6202823,311
2517164,12500,-6200128,311
2529664,12500,-6196905,311
2542168,12504,-6205067,311
2554668,12500,-6211699,310
2567172,12504,-6215635,310
2579672,12500,-6219994,310
2592176,12504,-6224046,310
2604676,12500,-6231894,309
2617180,12504,-6234081,309
2629680,12500,-6228511,309
2642180,12500,-6225277,309
2654680,12500,-6221201,308
2667184,12504,-6217507,308
2679688,12504,-6215207,308
2692188,12500,-6208131,308
2704688,12500,-6205884,307
2717188,12500,-6211948,307
2729688,12500,-6214790,307
2742188,12500,-6219346,307
2754692,12504,-6236923,306
2767192,12500,-6226652,306
2779696,12504,-6217904,306
2792200,12504,-6215799,306
2804700,12500,-6213053,305
2817200,12500,-6214093,305
2829704,12504,-6207174,305
2842204,12500,-6192971,305
2854704,12500,-6188758,305
2867208,12504,-6193548,304
2879708,12500,-6204079,304
2892212,12504,-6210976,304
2904712,12500,-6221830,304
2917212,12500,-6227112,303
2929712,12500,-6225466,303
2942212,12500,-6224234,303
2954712,12500,-6225254,303
2967212,12500,-6229314,302
2979712,12500,-6217885,302
2992216,12504,-6212610,302
3004716,12500,-6208682,302
3017216,12500,-6207884,301
3029716,12500,-6208794,301
3042220,12504,-6212584,301
3054720,12500,-6217572,301
3067220,12500,-6220382,300
3079720,12500,-6219643,300
3092220,12500,-6212287,301
3104720,12500,-6209921,300
3117220,12500,-6207899,300
3129720,12500,-6204036,300
3142220,12500,-6195908,300
3154724,12504,-6190217,300
3167224,12500,-6189480,299
3179724,12500,-6190001,299
3192224,12500,-6193426,299
3204724,12500,-6210169,299
3217224,12500,-6225546,298
3229724,12500,-6228972,298
3242224,12500,-6229935,299
3254724,12500,-6227020,298
3267228,12504,-6220154,298
3279728,12500,-6215567,298
3292228,12500,-6212378,298
3304728,12500,-6209288,298
3317232,12504,-6203522,297
3329732,12500,-6201034,297
3342232,12500,-6201435,297
3354736,12504,-6201209,297
3367236,12500,-6203121,296
3379736,12500,-6217698,296
3392240,12504,-6232475,297
3404740,12500,-6233312,296
3417240,12500,-6232982,296
3429744,12504,-6230302,296
3442248,12504,-6223642,296
3454748,12500,-6218464,296
3467248,12500,-6204932,295
3479752,12504,-6195642,295
3492252,12500,-6205711,295
3504752,12500,-6217355,295
3517256,12504,-6225406,294
3529760,12504,-6231571,294
3542260,12500,-6230108,295
3554760,12500,-6234766,295
3567260,12500,-6244392,294
3579760,12500,-6238323,294
3592260,12500,-6235037,294
3604760,12500,-6240459,294
3617260,12500,-6237556,293
3629764,12504,-6229372,293
3642264,12500,-6224845,294
3654764,12500,-6204815,293
3667264,12500,-6209239,293
3679764,12500,-6216252,293
3692264,12500,-6225611,293
3704764,12500,-6233912,293
3717264,12500,-6238149,292
3729764,12500,-6249241,293
3742264,12500,-6256783,293
3754768,12504,-6256386,293
3767268,12500,-6249416,292
3779768,12500,-6231294,292
3792268,12500,-6225962,292
3804772,12504,-6225986,292
3817272,12500,-6229414,292
3829772,12500,-6228349,292
3842272,12500,-6232011,292
3854772,12500,-6238248,292
3867272,12500,-6240597,291
3879776,12504,-6241722,291
3892280,12504,-6244411,291
3904780,12500,-6240533,291
3917280,12500,-6236736,291
3929780,12500,-6233029,291
3942284,12504,-6230188,291
3954788,12504,-6223794,291
3967288,12500,-6218407,290
3979792,12504,-6217245,290
3992296,12504,-6221071,291
4004796,12500,-6226297,291
4017300,12504,-6232292,290
4029800,12500,-6233229,290
4042300,12500,-6223569,290
4054804,12504,-6223828,290
4067308,12504,-6224765,290
4079812,12504,-6231374,290
4092316,12504,-6242447,290
4104816,12500,-6243375,290
4117320,12504,-6241313,289
4129820,12500,-6242566,289
4142320,12500,-6238515,290
4154820,12500,-6214589,290
4167320,12500,-6216450,289
4179824,12504,-6224340,289
4192324,12500,-6235348,289
4204824,12500,-6242758,289
4217324,12500,-6238706,289
4229828,12504,-6239478,289
4242328,12500,-6247205,289
4254832,12504,-6246963,289
4267332,12500,-6243987,288
4279832,12500,-6230210,288
4292336,12504,-6209915,289
4304836,12500,-6209669,289
4317336,12500,-6209251,288
4329836,12500,-6213274,288
4342340,12504,-6220815,288
4354840,12500,-6224421,288
4367340,12500,-6229704,288
4379844,12504,-6237186,288
4392344,12500,-6236513,288
4404848,12504,-6234746,288
4417348,12500,-6223300,288
4429848,12500,-6221828,288
4442352,12504,-6220777,288
4454852,12500,-6224859,288
4467352,12500,-6230077,288
4479852,12500,-6230744,288
4492352,12500,-6231392,288
4504852,12500,-6239562,288
4517352,12500,-6257392,288
4529852,12500,-6250452,288
4542352,12500,-6233934,288
4554852,12500,-6229199,288
4567352,12500,-6229928,288
4579852,12500,-6231838,288
4592352,12500,-6222591,288
4604856,12504,-6215400,288
4617356,12500,-6215574,288
4629860,12504,-6216875,288
4642364,12504,-6219484,288
4654864,12500,-6230695,288
4667368,12504,-6238548,288
4679872,12504,-6237081,287
4692376,12504,-6231896,288
4704876,12500,-6230135,288
4717376,12500,-6228726,287
4729876,12500,-6221807,287
4742376,12500,-6220094,287
4754876,12500,-6231293,287
4767376,12500,-6243274,287
4779876,12500,-6248023,287
4792376,12500,-6247307,287
4804880,12504,-6234509,287
4817380,12500,-6231601,287
4829884,12504,-6231983,286
4842384,12500,-6236027,287
4854884,12500,-6241281,287
4867384,12500,-6244075,287
4879884,12500,-6236443,286
4892388,12504,-6239830,287
4904888,12500,-6246666,287
4917388,12500,-6246448,286
4929888,12500,-6244428,286
4942388,12500,-6254628,286
4954888,12500,-6254744,286
4967388,12500,-6261859,286
4979888,12500,-6265635,286
4992388,12500,-6274697,286
5004892,12504,-6279417,286
5017392,12500,-6275376,286
5029896,12504,-6262653,286
5042396,12500,-6255732,286
5054896,12500,-6223569,286
5067396,12500,-6217779,286
5079900,12504,-6221227,285
5092400,12500,-6231224,286
5104900,12500,-6244750,286
5117404,12504,-6261467,285
5129904,12500,-6265401,285
5142408,12504,-6268125,285
5154912,12504,-6264263,286
5167416,12504,-6257643,285
5179916,12500,-6255035,285
5192416,12500,-6251281,285
5204920,12504,-6244417,285
5217424,12504,-6239598,285
5229928,12504,-6244623,285
5242428,12500,-6256507,285
5254928,12500,-6271122,285
5267428,12500,-6279188,285
5279932,12504,-6286041,285
5292432,12500,-6287808,285
5304932,12500,-6295359,285
5317432,12500,-6288330,285
5329936,12504,-6282079,284
5342436,12500,-6277230,285
5354936,12500,-6274121,285
5367436,12500,-6269734,284
5379936,12500,-6268781,284
5392440,12504,-6266832,284
5404944,12504,-6264626,285
5417448,12504,-6267730,284
5429948,12500,-6270369,284
5442448,12500,-6279615,284
5454952,12504,-6291544,284
5467452,12500,-6298244,284
5479952,12500,-6292753,284
5492452,12500,-6281835,284
5504956,12504,-6281881,284
5517456,12500,-6282034,284
5529960,12504,-6276454,284
5542460,12500,-6270544,284
5554960,12500,-6266272,284
5567460,12500,-6266158,284
5579960,12500,-6270548,283
5592460,12500,-6272491,284
5604960,12500,-6272238,284
5617460,12500,-6276050,284
5629964,12504,-6283386,283
5642464,12500,-6282350,284
5654964,12500,-6276510,284
5667468,12504,-6269246,284
5679968,12500,-6271032,283
5692468,12500,-6263979,284
5704968,12500,-6258484,284
5717472,12504,-6257205,284
5729972,12500,-6259069,283
5742476,12504,-6269575,284
5754976,12500,-6271633,284
5767476,12500,-6272033,284
5779976,12500,-6273430,283
5792476,12500,-6274569,283
5804980,12504,-6279017,284
5817484,12504,-6262176,284
5829984,12500,-6261163,283
5842484,12500,-6264506,283
5854984,12500,-6268350,284
5867484,12500,-6272351,283
5879984,12500,-6272835,283
5892484,12500,-6272451,283
5904988,12504,-6276036,284
5917488,12500,-6282473,283
5929988,12500,-6288314,283
5942492,12504,-6294685,283
5954992,12500,-6291429,283
5967492,12500,-6286889,283
5979992,12500,-6280888,283
5992496,12504,-6274936,283
6004996,12500,-6271777,283
6017500,12504,-6266975,283
6030000,12500,-6265653,283
6042500,12500,-6265753,283
6055004,12504,-6269376,283
6067504,12500,-6281971,283
6080004,12500,-6285331,282
6092504,12500,-6287992,283
6105004,12500,-6286155,283
6117508,12504,-6282172,283
6130008,12500,-6270019,283
6142508,12500,-6261010,283
6155008,12500,-6259023,283
6167508,12500,-6258918,283
6180008,12500,-6260156,282
6192508,12500,-6256678,283
6205008,12500,-6257181,283
6217508,12500,-6258754,283
6230008,12500,-6263636,282
6242508,12500,-6268110,282
6255008,12500,-6272419,283
6267508,12500,-6276198,283
6280008,12500,-6272717,282
6292508,12500,-6268568,282
6305008,12500,-6266389,283
6317508,12500,-6260368,283
6330008,12500,-6253599,282
6342512,12504,-6244592,282
6355012,12500,-6238544,283
6367516,12504,-6238776,283
6380016,12500,-6248136,282
6392516,12500,-6252266,282
6405016,12500,-6261681,283
6417516,12500,-6272874,282
6430016,12500,-6270933,282
6442516,12500,-6264602,282
6455016,12500,-6263528,282
6467520,12504,-6266754,282
6480020,12500,-6263202,282
6492520,12500,-6266471,282
6505020,12500,-6263755,282
6517524,12504,-6262436,282
6530024,12500,-6264838,282
6542524,12500,-6265260,282
6555024,12500,-6267551,282
6567524,12500,-6273273,282
6580024,12500,-6272645,282
6592524,12500,-6274016,282
6605028,12504,-6271678,282
6617528,12500,-6268343,282
6630028,12500,-6267742,282
6642532,12504,-6264408,282
6655032,12500,-6262815,282
6667532,12500,-6252725,282
6680032,12500,-6243293,282
6692532,12500,-6241826,282
6705032,12500,-6246582,282
6717532,12500,-6256393,282
6730036,12504,-6258720,282
6742540,12504,-6249767,282
6755044,12504,-6246229,282
6767544,12500,-6248663,282
6780044,12500,-6246183,282
6792544,12500,-6243487,282
6805044,12500,-6253655,282
6817544,12500,-6259755,282
6830048,12504,-6251484,282
6842548,12500,-6244781,282
6855048,12500,-6245467,282
6867548,12500,-6242771,282
6880048,12500,-6244415,282
6892548,12500,-6246991,282
6905048,12500,-6254262,282
6917552,12504,-6251583,282
6930052,12500,-6245972,282
6942556,12504,-6248982,282
6955060,12504,-6252399,282
6967560,12500,-6258623,282
6980060,12500,-6252529,282
6992560,12500,-6242092,282
7005064,12504,-6237616,282
7017564,12500,-6238816,282
7030064,12500,-6244934,282
7042564,12500,-6246618,282
7055064,12500,-6247316,282
7067564,12500,-6250133,282
7080064,12500,-6250844,282
7092564,12500,-6251266,282
7105064,12500,-6254277,282
7117564,12500,-6251745,282
7130068,12504,-6252866,282
7142568,12500,-6253382,282
7155068,12500,-6255019,282
7167572,12504,-6253082,282
7180076,12504,-6248732,282
7192584,12508,-6250549,282
7205084,12500,-6248026,282
7217584,12500,-6251013,282
7230084,12500,-6258104,282
7242584,12500,-6258992,282
7255084,12500,-6261267,282
7267584,12500,-6254624,282
7280084,12500,-6247743,282
7292584,12500,-6249565,282
7305084,12500,-6247869,282
7317584,12500,-6239638,282
7330084,12500,-6247338,282
7342584,12500,-6254055,282
7355084,12500,-6261106,282
7367584,12500,-6249110,282
7380088,12504,-6240569,282
7392592,12504,-6256699,282
7405092,12500,-6267440,282
7417592,12500,-6256635,282
7430092,12500,-6247219,282
7442596,12504,-6244263,282
7455100,12504,-6245908,282
7467600,12500,-6251093,282
7480104,12504,-6246804,282
7492612,12508,-6247103,281
7505112,12500,-6248467,282
7517612,12500,-6249816,282
7530112,12500,-6252229,282
7542616,12504,-6251504,281
7555116,12500,-6251712,282
7567620,12504,-6254409,282
7580120,12500,-6260124,282
7592624,12504,-6257023,281
7605124,12500,-6247471,282
7617624,12500,-6247304,282
7630124,12500,-6250854,282
7642628,12504,-6248261,281
7655132,12504,-6244929,282
7667636,12504,-6243202,282
7680136,12500,-6244204,282
7692636,12500,-6248021,281
7705136,12500,-6248110,282
7717636,12500,-6242319,282
7730136,12500,-719337,281
7753024,22888,-6234035,282
7765524,12500,-6230857,282
7778024,12500,-6220814,282
7790524,12500,-6211547,282
7803024,12500,-6208441,282
7815528,12504,-6210641,282
7828032,12504,-6217969,281
7840532,12500,-6222252,281
7853032,12500,-6226816,282
7865532,12500,-6233783,282
7878036,12504,-6238393,281
7890536,12500,-6243218,281
7903036,12500,-6244702,281
7915536,12500,-6248076,282
7928036,12500,-6249973,281
7940540,12504,-6249364,281
7953040,12500,-6247469,282
7965544,12504,-6240701,282
7978048,12504,-6237711,281
7990552,12504,-6235295,281
8003056,12504,-6233408,282
8015556,12500,-6245233,282
8028056,12500,-6235448,281
8040556,12500,-6224060,281
8053056,12500,-6217190,282
8065556,12500,-6209468,282
8078056,12500,-6204190,281
8090560,12504,-6204771,281
8103060,12500,-6192651,282
8115560,12500,-6185230,282
8128060,12500,-6187136,281
8140560,12500,-6197075,281
8153064,12504,-6198588,282
8165564,12500,-6203245,282
8178064,12500,-6207806,281
8190564,12500,-6204441,281
8203064,12500,-6183151,282
8215564,12500,-6155832,282
8228064,12500,-6154786,281
8240564,12500,-6157823,281
8253064,12500,-6155899,282
8265568,12504,-6156195,282
8278068,12500,-6159644,281
8290568,12500,-6158445,281
8303068,12500,-6157753,282
8315568,12500,-6158154,282
8328072,12504,-6160546,281
8340572,12500,-6161725,281
8353072,12500,-6163069,282
8365572,12500,-6162566,282
8378076,12504,-6158336,281
8390576,12500,-385241,281
8413428,22852,-6168363,282
8425928,12500,-6159641,281
8438428,12500,-6158878,281
8450928,12500,-6162468,282
8463432,12504,-6168177,282
8475936,12504,-6169185,281
8488436,12500,-6173465,281
8500936,12500,-6195451,282
8513436,12500,-6201270,282
8525940,12504,-6196838,281
8538440,12500,-6196722,281
8550944,12504,-6193086,282
8563444,12500,-6196184,282
8575944,12500,-6204042,281
8588444,12500,-6219220,281
8600944,12500,-6225766,282
8613448,12504,-6229005,282
8625948,12500,-6232365,281
8638448,12500,-6239188,281
8650948,12500,-6246468,282
8663448,12500,-6240856,282
8675948,12500,-6240066,281
8688448,12500,-6237404,281
8700948,12500,-6227190,282
8713448,12500,-6214961,282
8725948,12500,-6213189,281
8738448,12500,-6222454,281
8750948,12500,-6225693,282
8763448,12500,-6229215,282
8775948,12500,-6235657,281
8788448,12500,-6234466,281
8800948,12500,-6225306,282
8813448,12500,-6226432,282
8825948,12500,-6226391,281
8838448,12500,-6223793,281
8850952,12504,-6228993,282
8863456,12504,-6237311,282
8875960,12504,-6241354,281
8888460,12500,-6236446,281
8900960,12500,-6226640,282
8913460,12500,-6229856,282
8925964,12504,-6231354,281
8938464,12500,-6229135,281
8950968,12504,-6218120,282
8963468,12500,-6214830,282
8975972,12504,-6221123,281
8988472,12500,-6221684,281
9000972,12500,-6221349,282
9013476,12504,-6221253,282
9025976,12500,-6217633,281
9038476,12500,-6217287,281
9050976,12500,-6218714,282
9063476,12500,-6224660,282
9075976,12500,-6225199,281
9088476,12500,-6224335,281
9100976,12500,-6227282,282
9113476,12500,-6228015,282
9125976,12500,-6229933,281
9138476,12500,-6228311,281
9150976,12500,-6222804,282
9163480,12504,-6219249,282
9175984,12504,-6219767,281
9188484,12500,-6210978,281
9200988,12504,-6213027,282
9213492,12504,-6211791,282
9225992,12500,-6201601,281
9238492,12500,-6207079,281
9250992,12500,-6219519,282
9263492,12500,-6224227,282
9275992,12500,-6231197,281
9288496,12504,-6230677,281
9301000,12504,-6228746,282
9313500,12500,-6238150,282
9326000,12500,-6243394,281
9338500,12500,-6239640,281
9351000,12500,-6235707,282
9363500,12500,-6233625,282
9376000,12500,-6230040,281
9388504,12504,-6226065,281
9401004,12500,-6226482,282
9413504,12500,-6229012,282
9426008,12504,-6229186,281
9438508,12500,-6233857,281
9451008,12500,-6233045,282
9463508,12500,-6228556,282
9476008,12500,-6226821,281
9488508,12500,-6227469,281
9501012,12504,-6224876,282
9513512,12500,-6219707,282
9526012,12500,-6217274,281
9538512,12500,-6219994,281
9551016,12504,-6221700,282
9563516,12500,-6219488,282
9576016,12500,-6225086,281
9588516,12500,-6228612,281
9601016,12500,-6231842,282
9613520,12504,-6227518,282
9626024,12504,-6222324,281
9638524,12500,-6225527,281
9651028,12504,-6221913,281
9663528,12500,-6213865,282
9676028,12500,-6209676,281
9688532,12504,-6206695,281
9701032,12500,-6206949,281
9713532,12500,-6205381,281
9726032,12500,-6203329,281
9738532,12500,-6206011,281
9751032,12500,-6207197,281
9763532,12500,-6210674,281
9776036,12504,-6210382,281
9788540,12504,-6208801,281
9801044,12504,-6209892,281
9813548,12504,-6208173,281
9826052,12504,-6211592,281
9838552,12500,-6211552,281
9851056,12504,-6208502,281
9863556,12500,-6208950,281
9876056,12500,-6210705,281
9888556,12500,-6213617,281
9901064,12508,-6215567,281
9913564,12500,-6217045,281
9926064,12500,-6216857,281
9938568,12504,-6213331,281
9951072,12504,-6199220,281
9963572,12500,-6194259,281
9976072,12500,-6193823,281
9988572,12500,-6193265,281
10001072,12500,-6190765,281
10013572,12500,-6189789,281
10026072,12500,-6191579,281
10038572,12500,-6191767,281
10051072,12500,-6191294,281
10063572,12500,-6193284,281
10076072,12500,-6194418,281
10088572,12500,-6196914,281
10101076,12504,-6197309,281
10113576,12500,-6197988,281
10126080,12504,-6197132,281
10138580,12500,-6196111,281
10151080,12500,-6194584,281
10163580,12500,-6188858,281
10176084,12504,-6187818,281
10188584,12500,-6191512,281
10201084,12500,-718200,281
10223976,22892,-6207474,281
10236480,12504,-6214738,281
10248984,12504,-6215018,281
10261484,12500,-6211136,281
10273984,12500,-6207550,281
10286484,12500,-6207703,281
10298984,12500,-6213825,281
10311484,12500,-6227614,281
10323988,12504,-6233211,281
10336492,12504,-6229525,281
10348996,12504,-6230343,281
10361496,12500,-6225905,281
10373996,12500,-6221804,281
10386496,12500,-6228404,281
10399000,12504,-6230042,281
10411504,12504,-6225434,281
10424004,12500,-6224233,281
10436504,12500,-6220361,281
10449008,12504,-6222989,281
10461508,12500,-6221409,281
10474008,12500,-6215154,281
10486508,12500,-6213689,281
10499008,12500,-6211805,281
10511508,12500,-6213900,281
10524008,12500,-6217194,281
10536512,12504,-6222480,281
10549012,12500,-6220827,281
10561512,12500,-6215686,281
10574012,12500,-6214766,281
10586516,12504,-6221318,281
10599020,12504,-6226775,281
10611520,12500,-6224790,281
10624020,12500,-6221406,281
10636524,12504,-6217146,281
10649024,12500,-6211141,281
10661524,12500,-6206526,281
10674028,12504,-6203562,281
10686532,12504,-6206424,281
10699032,12500,-6211682,281
10711532,12500,-6216317,281
10724032,12500,-6219113,281
10736532,12500,-6236632,281
10749032,12500,-6227557,281
10761532,12500,-6222012,281
10774032,12500,-6218982,281
10786532,12500,-6221816,281
10799032,12500,-6219560,281
10811532,12500,-6218621,281
10824036,12504,-6218989,281
10836536,12500,-6220656,281
10849036,12500,-6222933,281
10861536,12500,-6220284,281
10874040,12504,-6216996,281
10886540,12500,-6211515,281
10899044,12504,-6205613,281
10911544,12500,-6207984,281
10924044,12500,-6214371,281
10936548,12504,-6216428,281
10949048,12500,-6216357,281
10961548,12500,-6214463,281
10974052,12504,-6210297,281
10986552,12500,-6209666,281
10999056,12504,-6204356,281
11011556,12500,-6206133,281
11024056,12500,-6208831,281
11036560,12504,-6215730,281
11049060,12500,-6217785,281
11061560,12500,-6216117,281
11074060,12500,-6211937,281
11086564,12504,-6213416,281
11099068,12504,-6216461,281
11111572,12504,-6223474,281
11124072,12500,-6213440,281
11136572,12500,-6207768,281
11149072,12500,-6204596,281
11161572,12500,-6207380,281
11174072,12500,-6211757,281
11186572,12500,-6211410,281
11199076,12504,-6217762,281
11211576,12500,-6222014,281
11224080,12504,-6222294,281
11236580,12500,-6221297,281
11249084,12504,-6229417,281
11261588,12504,-6227847,281
11274088,12500,-6220447,281
11286588,12500,-6212178,281
11299088,12500,-6212278,281
11311588,12500,-6213030,281
11324088,12500,-6213754,281
11336588,12500,-6214253,281
11349088,12500,-6215420,281
11361588,12500,-6226120,281
11374088,12500,-6235962,281
11386588,12500,-6235355,281
11399088,12500,-6229299,281
11411592,12504,-6224204,281
11424092,12500,-6222681,281
11436596,12504,-6216374,281
11449096,12500,-6210837,281
11461596,12500,-6214741,281
11474096,12500,-6215067,281
11486596,12500,-6214500,280
11499100,12504,-6214242,281
11511604,12504,-6218961,281
11524104,12500,-6218258,281
11536604,12500,-6222498,280
11549104,12500,-6224120,281
11561604,12500,-6215123,281
11574104,12500,-6205948,281
11586604,12500,-6206407,280
11599108,12504,-6206260,281
11611608,12500,-6210435,281
11624108,12500,-6224790,281
11636608,12500,-6231695,280
11649108,12500,-6219331,281
11661608,12500,-6214198,281
11674108,12500,-6215268,281
11686612,12504,-6219460,280
11699112,12500,-6222417,281
11711612,12500,-6223248,281
11724112,12500,-6214406,281
11736612,12500,-6210988,280
11749112,12500,-6215348,281
11761612,12500,-6211556,281
11774112,12500,-6211319,281
11786612,12500,-6212510,280
11799112,12500,-6210058,281
11811612,12500,-6203895,281
11824112,12500,-6205530,281
11836612,12500,-6214207,281
11849112,12500,-6228136,281
11861612,12500,-6227718,281
11874112,12500,-6217232,281
11886612,12500,-6212218,280
11899112,12500,-6206959,281
11911612,12500,-6205517,281
11924112,12500,-6200096,281
11936612,12500,-6211620,280
11949112,12500,-6221966,281
11961612,12500,-6223319,281
11974112,12500,-6227984,281
11986612,12500,-6230833,280
11999116,12504,-6225381,281
12011620,12504,-6228571,281
12024124,12504,-6229976,281
12036624,12500,-6233146,281
12049128,12504,-6232497,281
12061632,12504,-6227951,281
12074132,12500,-6222761,281
12086636,12504,-6215217,281
12099136,12500,-6211056,281
12111636,12500,-6212318,281
12124136,12500,-6217418,281
12136640,12504,-6219855,281
12149140,12500,-6229519,281
12161644,12504,-6230876,281
12174144,12500,-6228269,281
12186648,12504,-6222664,281
12199148,12500,-6226328,281
12211652,12504,-6227152,281
12224152,12500,-6225143,281
12236656,12504,-6224617,281
12249156,12500,-6223925,281
12261656,12500,-6226258,281
12274156,12500,-6217603,281
12286656,12500,-6224337,281
12299156,12500,-6221688,281
12311656,12500,-6219505,281
12324156,12500,-6211992,281
12336656,12500,-6207179,281
12349156,12500,-6202036,281
12361660,12504,-6197904,281
12374160,12500,-6204812,281
12386660,12500,-6211134,281
12399160,12500,-6192865,281
12411660,12500,-6191720,281
12424164,12504,-6185819,281
12436664,12500,-6183953,281
12449168,12504,-6188395,281
12461668,12500,-6196793,281
12474168,12500,-6200745,281
12486672,12504,-6206032,281
12499176,12504,-6207169,281
12511676,12500,-6206191,281
12524180,12504,-6203198,281
12536680,12500,-6203898,281
12549184,12504,-6204644,281
12561684,12500,-6199608,281
12574184,12500,-6197602,281
12586684,12500,-6198276,281
12599184,12500,-6196275,281
