"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.292768083E0,2.238295441E0,7.506440277E0,4.778662720E0,9.175632376E0
7.302720083E0,2.990930328E0,8.470884705E0,4.560566254E0,1.007473655E1
7.312672083E0,3.696712646E0,9.952653351E0,3.688779144E0,1.123957671E1
7.322624083E0,3.898343353E0,1.165775757E1,4.167783051E0,1.297963050E1
7.332576083E0,3.388802948E0,1.169907166E1,5.168152771E0,1.323110222E1
7.342528083E0,1.495390320E0,8.880133667E0,4.462370453E0,1.005016001E1
7.352480083E0,-7.952961731E-1,8.572373657E0,4.636458435E0,9.778283742E0
7.362432083E0,-9.328601074E-1,1.225336899E1,8.945098572E0,1.519967329E1
7.372384083E0,1.068328400E0,7.617658997E0,7.130272522E0,1.048860526E1
7.382335083E0,1.121318207E0,4.770280151E0,6.383774872E0,8.047702086E0
7.392287083E0,1.361867981E0,6.210285645E0,6.487359467E0,9.083400521E0
7.402239083E0,2.215393066E0,5.874683533E0,6.308631134E0,8.900488741E0
7.412191083E0,2.882106628E0,6.413562927E0,6.201454010E0,9.375412518E0
7.422143083E0,2.611918488E0,6.457870789E0,5.574557648E0,8.921990040E0
7.432095083E0,2.208208008E0,6.510411530E0,4.554728394E0,8.246647296E0
7.442047083E0,2.475701752E0,8.579708405E0,4.127217407E0,9.837398996E0
7.451999083E0,2.209255829E0,9.529483337E0,4.075275421E0,1.059715687E1
7.461951083E0,1.506317596E0,9.236692200E0,4.200864258E0,1.025830083E1
7.471903083E0,1.026265869E0,8.260422363E0,4.645589447E0,9.532539041E0
7.481855083E0,7.650590515E-1,7.371121674E0,4.866679688E0,8.865851412E0
7.491807083E0,7.300318909E-1,7.037315826E0,5.259163513E0,8.815642998E0
7.501759083E0,9.645941162E-1,7.013365631E0,5.869594116E0,9.196188035E0
7.511711083E0,1.433718567E0,7.527845764E0,6.699618073E0,1.017884537E1
7.521663083E0,2.060016174E0,8.752000122E0,6.921157379E0,1.134652335E1
7.531614083E0,1.948498077E0,8.290060730E0,6.211333466E0,1.054051304E1
7.541566083E0,2.085762634E0,7.452702026E0,5.664221191E0,9.590441855E0
7.551518083E0,2.570754089E0,7.610923004E0,6.009104004E0,1.003216111E1
7.561470083E0,2.719095612E0,7.771539001E0,7.040608978E0,1.083330394E1
7.571422083E0,2.943329315E0,7.816595306E0,7.543114014E0,1.125437331E1
7.581374083E0,3.162473602E0,7.935298462E0,7.278763733E0,1.122277160E1
7.591326375E0,2.944676514E0,8.385711823E0,6.823560333E0,1.120501040E1
7.601278375E0,2.315235443E0,8.587043152E0,6.854096832E0,1.122836892E1
7.611230375E0,1.962119751E0,8.763975220E0,7.366631012E0,1.161569748E1
7.621182375E0,1.609902191E0,8.615034943E0,7.939639435E0,1.182575522E1
7.631134375E0,1.303938446E0,8.400980072E0,8.226892090E0,1.183040469E1
7.641086375E0,1.439257050E0,8.444838867E0,7.978558502E0,1.170658619E1
7.651038375E0,1.666933594E0,8.353678436E0,7.450456696E0,1.131688632E1
7.660990375E0,1.773511963E0,8.358767853E0,7.241491241E0,1.120060445E1
7.670941375E0,1.996099091E0,7.853867798E0,7.266339569E0,1.088427038E1
7.680893375E0,1.939965820E0,7.225624237E0,7.280559998E0,1.043933268E1
7.690845375E0,2.122885437E0,6.990163879E0,7.630083160E0,1.056348440E1
7.700797375E0,2.572849731E0,6.837331696E0,7.862400055E0,1.073247386E1
7.710749375E0,2.536774750E0,6.274202728E0,7.996670837E0,1.047604842E1
7.720701375E0,1.940564575E0,5.766757965E0,7.971373444E0,1.002816448E1
7.730653375E0,1.607058105E0,5.695655823E0,7.897576904E0,9.868883015E0
7.740605375E0,1.647024994E0,6.099216614E0,7.753875732E0,1.000178602E1
7.750557375E0,1.604064331E0,6.349346466E0,7.903714142E0,1.026430320E1
7.760509375E0,1.446142731E0,6.664291534E0,8.127798157E0,1.060967546E1
7.770461375E0,1.439855804E0,6.974147186E0,7.756270752E0,1.052956075E1
7.780413375E0,1.271905060E0,7.261998596E0,7.859555969E0,1.077622318E1
7.790365375E0,5.261558533E-1,7.593858490E0,8.088430023E0,1.110703502E1
7.800317375E0,4.472698975E-1,7.938741302E0,8.212671661E0,1.143116965E1
7.810269375E0,2.450404358E-1,8.393196259E0,7.864795074E0,1.150481594E1
7.820220375E0,2.853067017E-1,8.844807129E0,6.396199036E0,1.091894570E1
7.830172375E0,1.786085815E0,9.202263794E0,7.134463806E0,1.178016703E1
7.840124375E0,3.558999023E0,9.019793243E0,8.695717163E0,1.302453996E1
7.850076375E0,3.791166229E0,8.303233337E0,7.664361877E0,1.191885348E1
7.860028375E0,2.800526276E0,7.622748413E0,7.863747253E0,1.130432491E1
7.869980375E0,3.301983490E0,6.656657410E0,8.449778595E0,1.125224161E1
7.879932375E0,3.635939026E0,6.946604462E0,8.760981445E0,1.175713239E1
7.889884375E0,3.002456360E0,7.489375763E0,8.153843994E0,1.147129746E1
7.899836375E0,2.760260010E0,7.638914795E0,7.427404633E0,1.100628885E1
7.909788375E0,2.766247559E0,7.934400330E0,6.438560944E0,1.058592940E1
7.919740375E0,3.017574921E0,8.347241821E0,6.034102020E0,1.073278117E1
7.929692375E0,3.251538391E0,7.964338074E0,6.495143280E0,1.077914974E1
7.939644375E0,3.107687531E0,7.676037598E0,6.554420013E0,1.056123557E1
7.949596375E0,2.815495148E0,7.554640045E0,6.040388947E0,1.007402093E1
7.959547375E0,2.362836456E0,7.642657013E0,5.529651031E0,9.724723280E0
7.969499375E0,2.032174072E0,7.454348602E0,5.986800385E0,9.774396318E0
7.979451375E0,2.107467499E0,7.075935516E0,6.211333466E0,9.648364945E0
7.989403375E0,2.123184814E0,6.870412903E0,6.170468445E0,9.475503577E0
7.999355375E0,2.269879761E0,6.907386017E0,6.237828369E0,9.579918501E0
8.009307375E0,2.364333344E0,7.256759491E0,6.590794373E0,1.008410635E1
8.019259375E0,2.106120300E0,7.389683075E0,6.089337158E0,9.804243249E0
8.029211375E0,1.932032318E0,7.267237701E0,5.636977844E0,9.397925936E0
8.039163375E0,2.115251312E0,7.254663849E0,5.692063293E0,9.460656437E0
8.049115375E0,2.180814972E0,7.351811829E0,5.587430878E0,9.488122834E0
8.059067375E0,2.005230103E0,7.646548920E0,4.940027161E0,9.321723365E0
8.069019375E0,1.792073364E0,8.007448425E0,4.580774231E0,9.397566163E0
8.078971375E0,1.295555878E0,7.968080292E0,4.651277618E0,9.316820920E0
8.088923375E0,8.493338013E-1,7.796537018E0,4.577481079E0,9.080786883E0
8.098875375E0,7.017407227E-1,7.576195221E0,4.528682556E0,8.854385341E0
8.108826375E0,6.527925110E-1,7.241940308E0,4.580774231E0,8.593912382E0
8.118778375E0,1.036444702E0,6.940766602E0,4.575385437E0,8.377506224E0
8.128730375E0,1.609004059E0,6.740183716E0,4.654720459E0,8.347777736E0
8.138682375E0,2.115550690E0,6.582561493E0,4.776567078E0,8.403645850E0
8.148634375E0,2.396516418E0,6.475234680E0,4.726121979E0,8.367089343E0
8.158586375E0,2.305805054E0,6.498586121E0,4.833598480E0,8.420928261E0
8.168538375E0,1.806144104E0,6.469097443E0,5.324128418E0,8.570748022E0
8.178490375E0,8.825646973E-1,6.333778839E0,5.728886719E0,8.585791627E0
8.188442375E0,-5.897735596E-2,6.116730194E0,6.427933044E0,8.873341525E0
8.198394375E0,-6.807843018E-1,6.419999542E0,6.858288116E0,9.418915929E0
8.208346375E0,-9.225315857E-1,6.890620880E0,6.396348724E0,9.446957057E0
8.218298375E0,-1.119971008E0,7.069498901E0,6.318211212E0,9.547352654E0
8.228250375E0,-1.316362610E0,6.745422821E0,6.229296112E0,9.275649282E0
8.238202375E0,-1.221459961E0,6.827452240E0,6.367608490E0,9.415545996E0
8.248153375E0,-4.788542175E-1,7.919880524E0,6.194867706E0,1.006629002E1
8.258105375E0,3.788621521E-1,8.607400818E0,5.783972168E0,1.037714891E1
8.268057375E0,1.261576538E0,9.064550171E0,5.414690094E0,1.063374412E1
8.278009375E0,1.889969788E0,9.099577332E0,4.717889099E0,1.042270459E1
8.287961375E0,2.129471741E0,8.909772034E0,3.899690552E0,9.956217856E0
8.297913375E0,2.250420227E0,8.480315094E0,3.636088715E0,9.497435255E0
8.307865375E0,2.292033691E0,8.212521973E0,4.270469513E0,9.536028809E0
8.317817375E0,2.169738007E0,7.926915894E0,4.788691864E0,9.511851995E0
8.327769375E0,1.820813599E0,7.864046631E0,4.696633301E0,9.339001870E0
8.337721375E0,1.368903351E0,7.830815735E0,4.587659912E0,9.178354696E0
8.347673375E0,1.104553070E0,7.780071259E0,4.679419098E0,9.145846564E0
8.357625375E0,8.966354370E-1,7.488327942E0,4.924758911E0,9.007344825E0
8.367577375E0,6.533912659E-1,7.565866699E0,4.915029144E0,9.045815085E0
8.377529375E0,6.743476868E-1,7.694598999E0,4.718038788E0,9.051049031E0
8.387480375E0,8.439450073E-1,7.529642029E0,4.104764099E0,8.617240891E0
8.397432375E0,9.273216248E-1,7.403903503E0,3.555705872E0,8.265637104E0
8.407384375E0,1.205443268E0,7.005432129E0,3.604953461E0,7.970248568E0
8.417336375E0,1.523831177E0,7.024891663E0,4.195774841E0,8.323201959E0
8.427288375E0,1.970202942E0,7.364834747E0,5.134622498E0,9.191672246E0
8.437240375E0,2.245929565E0,7.722441101E0,5.690267029E0,9.851874696E0
8.447192375E0,2.305056610E0,7.414232025E0,6.315666504E0,1.000858461E1
8.457144375E0,2.220482483E0,6.963519287E0,6.426585846E0,9.732530450E0
8.467096375E0,2.103575592E0,6.544091492E0,5.952222290E0,9.092805613E0
8.477048375E0,2.012265472E0,6.055208130E0,5.701942749E0,8.557272284E0
8.487000375E0,1.979483643E0,6.021528168E0,5.356610870E0,8.298821421E0
8.496952375E0,2.198178864E0,6.161038055E0,5.456752625E0,8.518599030E0
8.506904375E0,2.569107513E0,6.526877289E0,5.836363220E0,9.124887736E0
8.516856375E0,2.951711884E0,6.998396759E0,6.330036621E0,9.887341597E0
8.526808375E0,3.186423798E0,7.320826263E0,6.887776794E0,1.054463195E1
8.536759375E0,3.162623291E0,7.614665222E0,7.216044159E0,1.095703454E1
8.546711375E0,2.924618225E0,7.587122498E0,7.323221283E0,1.094291504E1
8.556663375E0,2.463576965E0,7.086114349E0,7.516619110E0,1.061987716E1
8.566615375E0,2.137554932E0,6.890471191E0,7.767198029E0,1.060080655E1
8.576567375E0,1.861079865E0,6.643484802E0,7.898325348E0,1.048728048E1
8.586519583E0,1.646725616E0,6.480623474E0,7.913144531E0,1.035992482E1
8.596471583E0,1.754950562E0,6.814579010E0,7.978558502E0,1.063840845E1
8.606423583E0,1.933978271E0,6.956334229E0,8.013885040E0,1.078671457E1
8.616375583E0,2.281705170E0,7.586523743E0,8.038134613E0,1.128597045E1
8.626327583E0,2.526745605E0,8.337961121E0,7.539970551E0,1.152203085E1
8.636279583E0,2.465971985E0,8.141270142E0,7.100484467E0,1.108053144E1
8.646231583E0,2.563569031E0,8.021519165E0,7.259154510E0,1.111809247E1
8.656183583E0,2.178270264E0,6.760691071E0,7.220983887E0,1.012889004E1
8.666135583E0,2.499651947E0,5.460494843E0,7.094796295E0,9.295235245E0
8.676086583E0,2.892884216E0,4.950954437E0,6.817273407E0,8.908195420E0
8.686038583E0,3.027903442E0,5.038073273E0,6.653364258E0,8.877929798E0
8.695990583E0,3.179987183E0,5.652994537E0,6.623426514E0,9.270299051E0
8.705942583E0,3.595822449E0,6.596183167E0,6.644832001E0,1.002962431E1
8.715894583E0,3.661984863E0,7.186256104E0,6.753805389E0,1.051980500E1
8.725846583E0,3.491788788E0,7.305558014E0,6.574029236E0,1.042984311E1
8.735798583E0,3.488196259E0,7.055428162E0,6.554270325E0,1.024231610E1
8.745750583E0,3.643872528E0,6.777306519E0,6.819369049E0,1.028170632E1
8.755702583E0,3.743714905E0,6.644233246E0,6.456224213E0,9.992200348E0
8.765654583E0,3.431015167E0,6.486461334E0,5.679489441E0,9.279151148E0
8.775606583E0,3.911665649E0,6.944059753E0,6.132597198E0,1.005633345E1
8.785558583E0,4.152215424E0,6.927743683E0,6.836283875E0,1.058155483E1
8.795510583E0,3.181783447E0,6.302044830E0,8.511450348E0,1.105822327E1
8.805462583E0,2.867886200E0,6.690786438E0,1.045246399E1,1.273755855E1
8.815413583E0,3.382066956E0,7.770640869E0,8.639583893E0,1.210221658E1
8.825365583E0,3.762276306E0,8.117619324E0,6.521338806E0,1.107150967E1
8.835317583E0,3.305126953E0,7.549251251E0,7.707771606E0,1.128382922E1
8.845269583E0,2.854114838E0,7.073690186E0,8.840765533E0,1.167656626E1
8.855221583E0,2.683769073E0,6.812932434E0,8.606352997E0,1.129991047E1
8.865173583E0,2.930156708E0,6.642736359E0,8.567134552E0,1.122976220E1
8.875125583E0,2.959346008E0,6.691684570E0,8.200846252E0,1.099046179E1
8.885077583E0,2.773282928E0,6.786437531E0,7.391778717E0,1.041082250E1
8.895029583E0,2.276615753E0,6.685397644E0,7.133266296E0,1.003797833E1
8.904981583E0,1.706900482E0,6.499484253E0,7.215894470E0,9.860321385E0
8.914933583E0,1.443747711E0,6.302643585E0,7.363038483E0,9.799084616E0
8.924885583E0,1.533111877E0,6.165678406E0,7.771089935E0,1.003772190E1
8.934837583E0,1.703757019E0,6.101012878E0,8.208779755E0,1.036866487E1
8.944789583E0,1.881736908E0,6.204747162E0,8.089926910E0,1.036758113E1
8.954740583E0,1.979333954E0,6.638096008E0,7.594756622E0,1.027922223E1
8.964692583E0,1.996697845E0,7.172035675E0,7.181016998E0,1.034368905E1
8.974644583E0,2.084864502E0,7.369774475E0,6.952292633E0,1.034381983E1
8.984596583E0,2.407144318E0,7.049440613E0,6.839127960E0,1.011249860E1
8.994548583E0,2.898422699E0,6.384822693E0,6.834337921E0,9.791577492E0
9.004500583E0,2.962040405E0,5.914500732E0,6.374194794E0,9.186150529E0
9.014452583E0,2.876867523E0,6.016887817E0,5.666167145E0,8.751271671E0
9.024404583E0,2.553988953E0,6.276148682E0,6.204148407E0,9.187184514E0
9.034356583E0,2.373314667E0,6.665938110E0,6.429130554E0,9.560390844E0
9.044308583E0,2.327210541E0,6.950047302E0,6.958878937E0,1.010668405E1
9.054260583E0,2.279609528E0,7.078180847E0,7.858508148E0,1.081912261E1
9.064212583E0,2.206711121E0,7.019353180E0,8.637488251E0,1.134667777E1
9.074164583E0,2.193388824E0,7.224875793E0,9.170380096E0,1.187879017E1
9.084116583E0,2.348765717E0,7.837551727E0,8.562643890E0,1.184325917E1
9.094067583E0,2.453398132E0,8.264913025E0,7.829767914E0,1.164616741E1
9.104019583E0,2.497705994E0,8.153694305E0,7.390880585E0,1.128478542E1
9.113971583E0,2.536625061E0,7.973618774E0,6.831194458E0,1.080177211E1
9.123923583E0,2.687660980E0,8.032296753E0,6.568341064E0,1.071841486E1
9.133875583E0,3.137924652E0,8.162825317E0,6.200406189E0,1.072022972E1
9.143827583E0,3.663332062E0,8.078999634E0,5.900879059E0,1.065413584E1
9.153779583E0,3.891757050E0,7.886499939E0,5.559888153E0,1.040456681E1
9.163731583E0,3.751349030E0,7.711064758E0,5.143005066E0,9.999181984E0
9.173683583E0,3.266507263E0,7.463329926E0,5.138215027E0,9.631854284E0
9.183635583E0,2.597099304E0,7.111561432E0,5.195994873E0,9.182461191E0
9.193587583E0,1.976789246E0,6.806645508E0,4.905000000E0,8.619579096E0
9.203539583E0,1.536554718E0,6.687044220E0,4.746928711E0,8.343314269E0
9.213491583E0,1.268761597E0,6.741830292E0,4.594096527E0,8.256376601E0
9.223443583E0,1.379531250E0,7.014712830E0,4.457730103E0,8.425002090E0
9.233394583E0,1.704505463E0,7.115902405E0,4.290378113E0,8.482260917E0
9.243346583E0,1.762584686E0,7.146289215E0,3.953578491E0,8.355054590E0
9.253298583E0,1.744472351E0,7.463030548E0,3.720812531E0,8.519651086E0
9.263250583E0,1.759740601E0,8.047265625E0,3.522325287E0,8.958903194E0
9.273202583E0,1.548080750E0,8.334967346E0,3.207679596E0,9.064074308E0
9.283154583E0,1.339564362E0,8.390950928E0,2.924917603E0,8.986525087E0
9.293106583E0,1.088087311E0,8.340356140E0,2.997217255E0,8.929097704E0
9.303058583E0,7.054829407E-1,8.014034729E0,3.387455750E0,8.729107358E0
9.313010583E0,4.210743713E-1,7.625143433E0,4.009711761E0,8.625421984E0
9.322962583E0,3.323089600E-2,7.319778442E0,4.841082916E0,8.775895655E0
9.332914583E0,-4.698728943E-1,7.071444855E0,5.729784851E0,9.113536488E0
9.342866583E0,-9.166937256E-1,7.201524353E0,6.010600891E0,9.424945807E0
9.352818583E0,-1.321302338E0,7.753875732E0,6.114185486E0,9.962514386E0
9.362769583E0,-1.817071381E0,8.151898041E0,6.224506073E0,1.041631729E1
9.372721583E0,-2.087259521E0,8.264463959E0,6.309978333E0,1.060536861E1
9.382673583E0,-1.785636749E0,8.690328369E0,6.713539124E0,1.112573204E1
9.392625583E0,-1.138682098E0,9.210047607E0,6.176605682E0,1.114773661E1
9.402577583E0,-4.802014160E-1,9.497599640E0,5.073998566E0,1.077870371E1
9.412529583E0,1.122665405E-1,9.566905518E0,4.626578979E0,1.062748879E1
9.422481583E0,7.785310364E-1,9.549841003E0,4.844825134E0,1.073675483E1
9.432433583E0,1.195114746E0,9.429790649E0,4.873715057E0,1.068187013E1
9.442385583E0,1.169967041E0,9.150172119E0,4.532724152E0,1.027813509E1
9.452337583E0,1.033151550E0,8.909322968E0,4.573289795E0,1.006769176E1
9.462289583E0,9.452842712E-1,8.313262482E0,4.230951691E0,9.375758511E0
9.472241583E0,4.501139832E-1,7.851023712E0,3.760929108E0,8.716981340E0
9.482193583E0,-1.844165039E-1,7.763605499E0,4.055965576E0,8.761189220E0
9.492145583E0,-5.673202515E-1,7.742499390E0,4.359833679E0,8.903723871E0
9.502096583E0,-6.388714600E-1,7.829618225E0,3.956871643E0,8.795903108E0
9.512048583E0,-4.942721558E-1,7.716303864E0,3.795806580E0,8.613582174E0
9.522000583E0,-1.219963074E-1,7.481292572E0,3.584595795E0,8.296622726E0
9.531952583E0,3.556604004E-1,7.349865875E0,3.535497894E0,8.163747183E0
9.541904583E0,7.840695190E-1,7.117548981E0,3.511098633E0,7.975091355E0
9.551856583E0,1.080004120E0,6.922953644E0,3.534001007E0,7.847474700E0
9.561808583E0,1.273401947E0,6.965315552E0,3.677103424E0,7.978612840E0
9.571760583E0,1.391356659E0,7.106621704E0,3.936064911E0,8.242120624E0
9.581712583E0,1.414408722E0,7.304959259E0,4.196373596E0,8.542396219E0
9.591664333E0,1.380728760E0,7.431895294E0,4.409081268E0,8.750970072E0
9.601616333E0,1.454824677E0,7.520061951E0,4.450844421E0,8.858773202E0
9.611568333E0,1.715582428E0,7.338190155E0,4.639302521E0,8.849598053E0
9.621520333E0,2.070045319E0,7.134613495E0,4.673730927E0,8.776762394E0
9.631472333E0,2.423909454E0,7.004234619E0,5.123395844E0,9.010206691E0
9.641423333E0,2.708467712E0,6.890471191E0,5.994434509E0,9.526155346E0
9.651375333E0,2.872676239E0,6.908433838E0,6.243217163E0,9.744561940E0
9.661327333E0,2.894979858E0,6.781198425E0,6.152356110E0,9.602970695E0
9.671279333E0,2.841540985E0,6.677015076E0,6.256389771E0,9.581195043E0
9.681231333E0,2.797532501E0,6.871610413E0,6.884483643E0,1.012133058E1
9.691183333E0,2.860551453E0,7.228468323E0,7.729476471E0,1.096258708E1
9.701135333E0,2.834954681E0,7.714806976E0,8.292006683E0,1.167529826E1
9.711087333E0,2.420017548E0,7.791297913E0,7.959697723E0,1.139814002E1
9.721039333E0,2.019300842E0,7.219786377E0,7.705376587E0,1.075061485E1
9.730991333E0,1.459614716E0,6.733597412E0,7.085515594E0,9.883134142E0
9.740943333E0,1.092278595E0,6.796167297E0,6.494544525E0,9.463618285E0
9.750895333E0,1.006357269E0,7.062014465E0,6.152954865E0,9.420385174E0
9.760847333E0,1.330583038E0,7.564968567E0,6.140381012E0,9.833792738E0
9.770798333E0,1.835483093E0,7.582482147E0,6.411916351E0,1.009830208E1
9.780750333E0,2.176923065E0,6.804549866E0,6.554120636E0,9.695225125E0
9.790702333E0,2.081421661E0,5.802533569E0,6.580914917E0,9.017214265E0
9.800654333E0,1.434766388E0,5.484744415E0,6.819219360E0,8.868073555E0
9.810606333E0,7.638615417E-1,6.078110504E0,7.422165527E0,9.623692268E0
9.820558333E0,3.986210632E-1,6.959627380E0,8.007298737E0,1.061659762E1
9.830510333E0,2.712359619E-1,7.549101563E0,7.937394104E0,1.095740519E1
9.840462333E0,4.237687683E-1,7.645800476E0,7.650740204E0,1.082458639E1
9.850414333E0,9.014254761E-1,7.363487549E0,7.190896454E0,1.033162662E1
9.860366333E0,1.808389435E0,7.092251587E0,6.182144165E0,9.580668630E0
9.870318333E0,2.999312897E0,6.920858002E0,5.060077515E0,9.082870570E0
9.880270333E0,3.966152344E0,6.437363434E0,4.074526978E0,8.589050150E0
9.890222333E0,4.641697540E0,5.942642212E0,2.491119690E0,7.941412332E0
9.900174333E0,5.151387634E0,6.190377045E0,1.204844513E0,8.143046900E0
9.910125333E0,5.308261414E0,7.143295441E0,2.972518616E0,9.382972658E0
9.920077333E0,4.411625977E0,6.470294952E0,7.378905487E0,1.075989808E1
9.930029333E0,1.891766052E0,4.177961884E0,1.523696457E1,1.591223534E1
9.939981333E0,1.609602814E0,6.283034363E0,1.666259995E1,1.788042446E1
9.949933333E0,2.533631287E0,1.047342041E1,1.003992188E1,1.472792768E1
9.959885333E0,7.409591675E-1,8.525371399E0,7.198231201E0,1.118237499E1
9.969837333E0,-4.342469788E-1,7.081324310E0,1.051817734E1,1.268722897E1
9.979789333E0,5.465135193E-1,7.535330200E0,9.844578094E0,1.240949621E1
9.989741333E0,2.404300232E0,7.750432892E0,7.857460327E0,1.129555454E1
9.999693333E0,3.131637726E0,7.549700317E0,7.216493225E0,1.090334372E1
1.000964533E1,2.974165192E0,6.873855743E0,7.630831604E0,1.069229360E1
1.001959733E1,3.435356140E0,7.104975128E0,7.390581207E0,1.081217064E1
1.002954933E1,3.745211792E0,7.674690399E0,7.414830780E0,1.130960652E1
1.003950033E1,3.293900299E0,7.426207123E0,6.904392242E0,1.066156478E1
1.004945233E1,2.506837006E0,7.050039368E0,6.547534332E0,9.942710530E0
1.005940433E1,1.881138153E0,6.834637299E0,6.606811066E0,9.690247686E0
1.006935633E1,1.773661652E0,6.889573059E0,7.192243652E0,1.011634624E1
1.007930833E1,2.416874084E0,7.525151367E0,7.792794800E0,1.109940693E1
1.008926033E1,3.089724884E0,7.786956940E0,7.925419006E0,1.153236163E1
1.009921233E1,2.861299896E0,6.791976013E0,6.745123444E0,9.990728979E0
1.010916433E1,2.445314941E0,6.200855255E0,6.498735809E0,9.309336076E0
1.011911633E1,2.354154510E0,6.417454834E0,7.011719055E0,9.792342626E0
1.012906833E1,2.477498016E0,7.014413452E0,7.731871490E0,1.072948411E1
1.013902033E1,2.396516418E0,7.173083496E0,8.289611664E0,1.122114430E1
1.014897233E1,1.992057495E0,7.225923615E0,8.930728455E0,1.165933857E1
1.015892433E1,1.419797516E0,7.111860809E0,9.542955322E0,1.198592447E1
1.016887633E1,7.975415039E-1,6.870263214E0,9.807006226E0,1.200058166E1
1.017882733E1,6.405180359E-1,7.579188995E0,1.001058289E1,1.257243568E1
1.018877933E1,1.200503540E0,8.811875610E0,9.556726685E0,1.305455420E1
1.019873133E1,3.082988892E0,9.836195526E0,9.267827454E0,1.386175273E1
1.020868333E1,4.565206604E0,1.038046371E1,7.828720093E0,1.377984022E1
1.021863533E1,3.781586151E0,1.012075378E1,6.517895966E0,1.261796413E1
1.022858733E1,3.645219727E0,9.555978241E0,7.241341553E0,1.253161500E1
1.023853933E1,3.957021332E0,9.081464996E0,6.755002899E0,1.199004122E1
1.024849133E1,4.317022705E0,8.155939636E0,5.735922089E0,1.086539638E1
1.025844333E1,4.393214264E0,7.570956116E0,4.531376953E0,9.856626460E0
1.026839533E1,4.180656281E0,7.432943115E0,3.404220886E0,9.182333589E0
1.027834733E1,3.611390076E0,7.537725220E0,3.731290741E0,9.153249170E0
1.028829933E1,2.891387329E0,7.781568146E0,4.349804535E0,9.371964735E0
1.029825133E1,2.056273956E0,7.834108887E0,4.449796600E0,9.241331853E0
1.030820233E1,1.388811951E0,7.638465729E0,4.325405273E0,8.887299258E0
1.031815433E1,1.117725677E0,7.430099030E0,4.310885468E0,8.662529411E0
1.032810633E1,1.094374237E0,7.038663025E0,4.018543396E0,8.178577087E0
1.033805833E1,1.094074860E0,6.937174072E0,3.479813690E0,7.837760345E0
1.034801033E1,1.182091827E0,7.435188446E0,3.260519714E0,8.204288947E0
1.035796233E1,1.280736694E0,8.006999359E0,4.638254700E0,9.341612916E0
1.036791433E1,8.904981995E-1,8.200397186E0,6.682403870E0,1.061574409E1
1.037786633E1,2.323168945E-1,8.016878815E0,7.756869507E0,1.115765843E1
1.038781833E1,1.571731567E-1,8.125702515E0,6.378835144E0,1.033156728E1
1.039777033E1,2.168989563E-1,8.746162262E0,5.050198059E0,1.010182656E1
1.040772233E1,-1.182540894E-2,8.920399933E0,5.156926117E0,1.030376445E1
1.041767433E1,-2.986289978E-1,8.665180664E0,5.796546021E0,1.042950051E1
1.042762633E1,-2.330653381E-1,8.674611053E0,6.012696533E0,1.055725892E1
1.043757733E1,-2.914439392E-1,8.879235535E0,5.592370605E0,1.049763651E1
1.044752933E1,-3.808081055E-1,9.370663605E0,5.079087982E0,1.066543417E1
1.045748133E1,-1.318757629E-1,9.658365326E0,5.073549500E0,1.091065152E1
1.046743333E1,5.813909912E-1,9.611812134E0,4.871320038E0,1.079141821E1
1.047738533E1,7.518864441E-1,9.144633636E0,4.611909485E0,1.026934110E1
1.048733733E1,9.009764099E-1,9.448801117E0,5.605094147E0,1.102309763E1
1.049728933E1,1.119072876E0,9.947863312E0,5.859564972E0,1.159943146E1
1.050724133E1,7.939489746E-1,9.505533142E0,4.395758972E0,1.050277165E1
1.051719333E1,4.929249573E-1,9.039103088E0,4.229454803E0,9.991829041E0
1.052714533E1,3.849993896E-1,8.506211243E0,3.558100891E0,9.228430863E0
1.053709733E1,5.255570984E-1,7.796087952E0,2.789748688E0,8.296860572E0
1.054704933E1,8.836125183E-1,7.103029175E0,3.095862122E0,7.798599670E0
1.055700133E1,1.217867432E0,6.438860321E0,3.124752045E0,7.259903488E0
1.056695333E1,1.511706390E0,6.148613892E0,2.767894135E0,6.910278355E0
1.057690433E1,1.522184601E0,6.051016846E0,2.677332458E0,6.789695127E0
1.058685646E1,1.472787323E0,5.996829529E0,1.937720490E0,6.471926111E0
1.059680846E1,1.413211212E0,6.045178986E0,1.144519958E0,6.312787089E0
1.060676046E1,1.427731018E0,6.005212097E0,1.131946106E0,6.275531067E0
1.061671246E1,1.749412079E0,5.868396606E0,2.242786102E0,6.521396388E0
1.062666446E1,2.629881134E0,5.846691742E0,3.972738647E0,7.542064138E0
1.063661646E1,3.362607422E0,6.067183228E0,4.280798035E0,8.151262037E0
1.064656846E1,4.001628571E0,6.698719940E0,4.433630219E0,8.974572801E0
1.065652046E1,4.900359650E0,7.250023499E0,5.456602936E0,1.031265635E1
1.066647246E1,5.220244446E0,7.332052917E0,6.933731232E0,1.136162756E1
1.067642446E1,5.089266815E0,7.014712830E0,7.190447388E0,1.126096650E1
1.068637646E1,4.723577271E0,6.855294342E0,7.342980194E0,1.110074776E1
1.069632846E1,4.277804260E0,6.887926483E0,7.566914520E0,1.109059673E1
1.070627946E1,3.490591278E0,6.739884338E0,7.755821686E0,1.085186797E1
1.071623146E1,2.420616302E0,6.259682922E0,8.366401978E0,1.072565595E1
