"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.787654817E1,3.132086792E0,9.636510773E0,3.487747192E-1,1.013873519E1
1.788650217E1,3.085383911E0,9.734706573E0,1.046324158E-1,1.021249499E1
1.789645517E1,3.110980682E0,9.811047821E0,-1.508862305E-1,1.029357211E1
1.790640817E1,3.206631775E0,9.914333038E0,-1.643582153E-1,1.042130033E1
1.791636217E1,3.294648743E0,9.881401520E0,-1.321751404E-1,1.041701860E1
1.792631517E1,3.337160339E0,9.714947662E0,-1.121168518E-1,1.027275121E1
1.793626817E1,3.398233337E0,9.562414856E0,-2.619552612E-2,1.014832271E1
1.794622217E1,3.454815674E0,9.465416565E0,1.543290710E-1,1.007738456E1
1.795617517E1,3.538791046E0,9.452094269E0,2.173480225E-1,1.009516559E1
1.796612917E1,3.625311127E0,9.445807343E0,2.812651062E-1,1.012152494E1
1.797608217E1,3.604354706E0,9.428593140E0,2.975811768E-1,1.009843037E1
1.798603517E1,3.495231628E0,9.403295746E0,3.394940186E-1,1.003762279E1
1.799598917E1,3.440744934E0,9.417815552E0,4.340972900E-1,1.003605580E1
1.800594217E1,3.378474426E0,9.426347809E0,4.791535950E-1,1.002495440E1
1.801589617E1,3.314257965E0,9.453441467E0,3.960763550E-1,1.002540463E1
1.802584917E1,3.241060181E0,9.466913452E0,4.441264343E-1,1.001619537E1
1.803580217E1,3.171754303E0,9.492360535E0,4.846920776E-1,1.001997307E1
1.804575617E1,3.207829285E0,9.473649445E0,4.387376404E-1,1.001162790E1
1.805570917E1,3.285068665E0,9.443412323E0,4.592449951E-1,1.000902685E1
1.806566317E1,3.373834076E0,9.425150299E0,3.330574036E-1,1.001634373E1
1.807561617E1,3.498674469E0,9.461075592E0,6.218069458E-1,1.010639987E1
1.808556917E1,3.571722565E0,9.536818085E0,1.157692566E0,1.024930990E1
1.809552317E1,3.548221436E0,9.428892517E0,7.658074951E-1,1.010348210E1
1.810547617E1,3.400927734E0,9.435927887E0,4.026626587E-1,1.003818618E1
1.811542917E1,3.260519714E0,9.625583496E0,3.366499329E-1,1.016839120E1
1.812538317E1,3.124153290E0,9.994416504E0,6.316864014E-1,1.049036333E1
1.813533617E1,3.047213287E0,1.016730698E1,9.806108093E-1,1.065932632E1
1.814529017E1,3.079845428E0,1.007809250E1,8.984317017E-1,1.057641602E1
1.815524317E1,3.174598389E0,9.699380035E0,7.577243042E-1,1.023377712E1
1.816519617E1,3.242557068E0,9.327702942E0,5.662724304E-1,9.891455048E0
1.817515017E1,3.177891541E0,9.212292938E0,4.257147217E-1,9.754310270E0
1.818510317E1,2.931354218E0,9.372759247E0,4.049079895E-1,9.828804807E0
1.819505717E1,2.708916779E0,9.714797974E0,4.364923096E-1,1.009485291E1
1.820501017E1,2.599344635E0,1.000130219E1,5.592370605E-1,1.034868997E1
1.821496317E1,2.695295105E0,1.007150620E1,5.795947266E-1,1.044202005E1
1.822491717E1,2.947819977E0,1.000489471E1,5.885760498E-1,1.044672114E1
1.823487017E1,3.138074341E0,9.890233154E0,5.650749207E-1,1.039151250E1
1.824482417E1,3.204236755E0,9.766739960E0,4.117936707E-1,1.028717243E1
1.825477717E1,3.252137146E0,9.754315796E0,4.683760071E-1,1.029283483E1
1.826473017E1,3.254981232E0,9.785001984E0,6.381230164E-1,1.033191016E1
1.827468417E1,3.267704773E0,9.809401245E0,7.596702576E-1,1.036722461E1
1.828463717E1,3.266656952E0,9.798473969E0,8.024812317E-1,1.035978358E1
1.829459017E1,3.180136871E0,9.730814667E0,7.569758606E-1,1.026523439E1
1.830454417E1,2.976111145E0,9.665700073E0,8.330177307E-1,1.014775414E1
1.831449717E1,2.728975067E0,9.610914001E0,7.902067566E-1,1.002204568E1
1.832445117E1,2.532882843E0,9.538464661E0,6.753955078E-1,9.892116188E0
1.833440417E1,2.469863892E0,9.562115479E0,6.465055847E-1,9.897082880E0
1.834435717E1,2.559677124E0,9.648336182E0,7.065307617E-1,1.000707369E1
1.835431137E1,2.602488098E0,9.748028870E0,6.848258972E-1,1.011266521E1
1.836426437E1,2.550097046E0,9.798623657E0,6.249504089E-1,1.014428822E1
1.837421837E1,2.416425018E0,9.651928711E0,5.745053101E-1,9.966388215E0
1.838417137E1,2.267634430E0,9.578581238E0,7.634124756E-1,9.872901450E0
1.839412437E1,2.192939758E0,9.526489563E0,8.677455139E-1,9.814070025E0
1.840407837E1,2.309696960E0,9.608219604E0,7.668553162E-1,9.911642200E0
1.841403137E1,2.464924164E0,9.746531982E0,6.336323547E-1,1.007334238E1
1.842398437E1,2.619103546E0,9.891730042E0,3.074606323E-1,1.023721440E1
1.843393837E1,2.682870941E0,9.918674011E0,2.043251038E-1,1.027714160E1
1.844389137E1,2.893632660E0,9.899513855E0,7.256909180E-1,1.033925103E1
1.845384537E1,3.114573212E0,9.667496338E0,1.586700439E-1,1.015806221E1
1.846379837E1,2.850222931E0,9.314380646E0,-3.507206726E-1,9.747023267E0
1.847375137E1,2.521057434E0,9.241332550E0,-3.201841736E-1,9.584387085E0
1.848370537E1,2.455942841E0,9.361083527E0,1.074765015E-1,9.678485999E0
1.849365837E1,2.501897278E0,9.349108429E0,3.189866638E-1,9.683339863E0
1.850361238E1,2.552941132E0,9.135352936E0,2.115101624E-1,9.487724608E0
1.851356538E1,2.623893585E0,8.747210083E0,-5.448669434E-2,9.132440560E0
1.852351838E1,2.752925262E0,8.481362915E0,-2.580633545E-1,8.920690057E0
1.853347238E1,2.773133240E0,8.417894897E0,-1.927990723E-1,8.865009529E0
1.854342538E1,2.672093353E0,8.553213501E0,-3.906875610E-2,8.960974860E0
1.855337938E1,2.520758057E0,8.765172729E0,1.204994202E-1,9.121238637E0
1.856333238E1,2.479294281E0,8.980874176E0,2.933898926E-1,9.321431152E0
1.857328538E1,2.360890503E0,9.173074493E0,5.004093933E-1,9.485225838E0
1.858323938E1,2.362387390E0,9.462722168E0,7.084767151E-1,9.778850866E0
1.859319238E1,2.269281006E0,9.732760620E0,5.836363220E-1,1.001083897E1
1.860314538E1,2.154020691E0,9.785151672E0,1.008901978E-1,1.001993898E1
1.861309937E1,2.126927032E0,9.727371826E0,-3.074606323E-1,9.961933210E0
1.862305237E1,2.139051819E0,9.545949097E0,-5.284011841E-1,9.796932921E0
1.863300637E1,2.329605560E0,9.360035706E0,-4.426295471E-1,9.655736709E0
1.864295937E1,2.589465179E0,9.181457062E0,-2.263293457E-1,9.542311495E0
1.865291237E1,2.855761414E0,9.002579041E0,-1.981878662E-1,9.446749762E0
1.866286637E1,3.061134338E0,8.770711212E0,-3.662882996E-1,9.296778244E0
1.867281937E1,3.242856445E0,8.602610779E0,-5.963598633E-1,9.212853805E0
1.868277337E1,3.362308044E0,8.720715179E0,-8.994795227E-1,9.389624702E0
1.869272637E1,3.411106567E0,9.084458771E0,-1.116378479E0,9.767770476E0
1.870267937E1,3.463946686E0,9.344468079E0,-1.194515991E0,1.003717484E1
1.871263337E1,3.544329529E0,9.505832520E0,-1.234183502E0,1.021989886E1
1.872258637E1,3.665278015E0,9.469757538E0,-1.285676422E0,1.023540593E1
1.873253937E1,3.644321594E0,9.348210297E0,-1.258582764E0,1.011207922E1
1.874249337E1,3.501518555E0,9.207802277E0,-1.159039764E0,9.919053792E0
1.875244637E1,3.341351624E0,9.163195038E0,-1.041983185E0,9.808899170E0
1.876240037E1,3.193159790E0,9.238338776E0,-8.595126343E-1,9.812335846E0
1.877235337E1,3.039279785E0,9.423952789E0,-6.976991272E-1,9.926474291E0
1.878230637E1,2.898123322E0,9.601782990E0,-7.673043823E-1,1.005893192E1
1.879226037E1,2.840792542E0,9.747579803E0,-6.075865173E-1,1.017126225E1
1.880221337E1,2.932252350E0,9.951156464E0,9.759704590E-2,1.037463946E1
1.881216737E1,2.871029663E0,9.889634399E0,9.131011963E-2,1.029835023E1
1.882212037E1,2.768941956E0,9.697733459E0,-2.990780640E-1,1.008972356E1
1.883207338E1,2.754871216E0,9.659263458E0,-4.574487305E-1,1.005484686E1
1.884202738E1,2.823728027E0,9.770482178E0,1.257385254E-2,1.017034513E1
1.885198038E1,3.031196594E0,9.764943695E0,3.394940186E-1,1.023022651E1
1.886193338E1,3.095113678E0,9.477840729E0,1.297801208E-1,9.971260524E0
1.887188738E1,3.135230255E0,9.272467804E0,-2.327659607E-1,9.790940094E0
1.888184038E1,3.225941620E0,9.155411224E0,-3.722758484E-1,9.714259793E0
1.889179438E1,3.265010376E0,9.151219940E0,-2.730322266E-1,9.720065110E0
1.890174738E1,3.172652435E0,9.194030914E0,-1.299298096E-1,9.726911621E0
1.891170038E1,3.035537567E0,9.198671265E0,-1.181044006E-1,9.687310773E0
1.892165437E1,3.033441925E0,9.228159943E0,-2.529739380E-1,9.717237347E0
1.893160737E1,3.111878815E0,9.254954224E0,-3.782633972E-1,9.771440561E0
1.894156137E1,3.169808350E0,9.329648895E0,-3.841012573E-1,9.860911076E0
1.895151437E1,3.202440491E0,9.478589172E0,-4.435276794E-1,1.001478879E1
1.896146737E1,3.176394653E0,9.558672638E0,-8.827143860E-1,1.011122595E1
1.897142137E1,3.134631500E0,9.624984741E0,-1.129850464E0,1.018542135E1
1.898137437E1,3.080893250E0,9.712852020E0,-1.152303772E0,1.025471606E1
1.899132737E1,3.013383636E0,9.685159607E0,-1.152154083E0,1.020834250E1
1.900128137E1,2.983894958E0,9.497449951E0,-1.026565247E0,1.000794789E1
1.901123437E1,2.931653595E0,9.139843597E0,-1.080752563E0,9.659159378E0
1.902118837E1,2.891237640E0,8.788524170E0,-1.202748871E0,9.329738315E0
1.903114137E1,2.857557678E0,8.496930542E0,-1.225950623E0,9.048006380E0
1.904109437E1,2.875370636E0,8.282426605E0,-1.195264435E0,8.848446408E0
1.905104837E1,2.957549744E0,8.161777496E0,-1.147962799E0,8.756684931E0
1.906100137E1,3.000510406E0,8.165968781E0,-1.181044006E0,8.779577084E0
1.907095537E1,3.056793365E0,8.256829834E0,-1.215921478E0,8.888064448E0
1.908090837E1,3.183579712E0,8.306227112E0,-1.204694824E0,8.976629559E0
1.909086137E1,3.331921234E0,8.299341431E0,-1.180744629E0,9.020805129E0
1.910081537E1,3.469485168E0,8.275241547E0,-1.160836029E0,9.047899772E0
1.911076837E1,3.514990540E0,8.275840302E0,-8.946894836E-1,9.035771160E0
1.912072137E1,3.514092407E0,8.298293610E0,-5.683680725E-1,9.029593819E0
1.913067537E1,3.418890381E0,8.239615631E0,-4.299060059E-1,8.931119547E0
1.914062837E1,3.279979248E0,8.139773254E0,-3.513194275E-1,8.782801252E0
1.915058238E1,3.228636017E0,8.072263641E0,-2.639012146E-1,8.697998314E0
1.916053538E1,3.301085358E0,8.136031036E0,2.329156494E-1,8.783303209E0
1.917048838E1,3.359463959E0,8.285420380E0,6.361770630E-2,8.940818540E0
1.918044238E1,3.459156647E0,8.710386658E0,-2.116598511E-1,9.374508004E0
1.919039538E1,3.560196533E0,9.284742279E0,-1.570234680E-1,9.945154343E0
1.920034838E1,3.706741791E0,9.836794281E0,1.454974365E-1,1.051302173E1
1.921030238E1,3.806584167E0,9.992320862E0,2.841091919E-1,1.069660120E1
1.922025538E1,3.921096039E0,9.782307587E0,-2.948867798E-2,1.053894707E1
1.923020938E1,4.074526978E0,9.391769714E0,-1.076261902E-1,1.023810001E1
1.924016237E1,4.255949707E0,9.067693634E0,-1.901046753E-1,1.001859848E1
1.925011537E1,4.293222198E0,8.851094055E0,-3.278182983E-2,9.837413149E0
1.926006937E1,4.141437836E0,8.731343079E0,9.400451660E-2,9.664196612E0
1.927002237E1,3.955674133E0,8.589288483E0,-2.933898926E-2,9.456431423E0
1.927997637E1,3.789669342E0,8.500672760E0,-3.457809448E-1,9.313570505E0
1.928992937E1,3.688030701E0,8.556356964E0,-4.643344116E-1,9.328902475E0
1.929988237E1,3.630999298E0,8.728049927E0,-4.477189636E-1,9.463797530E0
1.930983637E1,3.532653809E0,8.955726471E0,-2.854563904E-1,9.631519346E0
1.931978937E1,3.414100342E0,9.209299164E0,-3.769161987E-1,9.829004937E0
1.932974237E1,3.366199951E0,9.427545319E0,-5.757028198E-1,1.002703080E1
1.933969637E1,3.316952362E0,9.633067932E0,-5.992039490E-1,1.020574427E1
1.934964937E1,3.236270142E0,9.733359375E0,-6.743476868E-1,1.027941992E1
1.935960350E1,2.994971924E0,9.715995483E0,-7.138655090E-1,1.019215527E1
1.936955650E1,2.866988068E0,9.694889374E0,-9.033714294E-1,1.015020101E1
1.937950950E1,2.908751221E0,9.558822327E0,-1.002914429E0,1.004180040E1
1.938946350E1,2.858904877E0,9.429042206E0,-9.610015869E-1,9.899681715E0
1.939941650E1,2.942880249E0,9.339678040E0,-8.734336853E-1,9.831226599E0
1.940936950E1,3.125650177E0,9.293124847E0,-6.074368286E-1,9.823484003E0
1.941932350E1,3.213068390E0,9.244476013E0,-5.203179932E-1,9.800758953E0
1.942927650E1,3.255729675E0,9.207951965E0,-4.468208313E-1,9.776799270E0
1.943923050E1,3.219055939E0,9.184600525E0,-3.632945251E-1,9.739157605E0
1.944918350E1,3.181933136E0,9.149573364E0,-3.483256531E-1,9.693333895E0
1.945913650E1,3.025508423E0,9.085955658E0,-4.076023865E-1,9.585115082E0
1.946909050E1,2.958597565E0,9.154962158E0,-1.836680603E-1,9.622908377E0
1.947904350E1,3.065026245E0,9.245673523E0,4.760101318E-2,9.740591904E0
1.948899750E1,3.056194611E0,9.269324341E0,1.300794983E-1,9.761025556E0
1.949895050E1,3.069666595E0,9.412576447E0,9.101074219E-2,9.900895481E0
1.950890350E1,2.990331573E0,9.461824036E0,2.445913696E-1,9.926128245E0
1.951885750E1,2.979254608E0,9.605525208E0,9.557624817E-1,1.010225492E1
1.952881050E1,3.080893250E0,9.612859955E0,5.677693176E-1,1.011045705E1
1.953876350E1,2.964585114E0,9.601333923E0,9.849517822E-2,1.004908351E1
1.954871750E1,3.136876831E0,9.988279266E0,2.877017212E-1,1.047322736E1
1.955867050E1,3.254232788E0,1.023541534E1,4.400848389E-1,1.074929919E1
1.956862450E1,3.378624115E0,1.030292496E1,3.954776001E-1,1.084996618E1
1.957857750E1,3.449726257E0,1.017658768E1,5.797444153E-1,1.076102465E1
1.958853050E1,3.386557617E0,9.871222687E0,6.363267517E-1,1.045536807E1
1.959848450E1,3.421884155E0,9.727671204E0,4.242178345E-1,1.032069954E1
1.960843750E1,3.280128937E0,9.604178009E0,1.234931946E-1,1.014961731E1
1.961839050E1,2.914589081E0,9.533674622E0,-4.745132446E-2,9.969354690E0
1.962834450E1,2.627486115E0,9.615554352E0,7.679031372E-2,9.968373264E0
1.963829750E1,2.621648254E0,9.785151672E0,3.129991150E-1,1.013509750E1
1.964825150E1,2.690654755E0,9.870474243E0,4.746629333E-1,1.024163999E1
1.965820450E1,2.799927521E0,9.888885956E0,5.620811462E-1,1.029298765E1
1.966815750E1,2.886148224E0,9.804611206E0,5.483097839E-1,1.023527704E1
1.967811150E1,3.175945587E0,9.806257782E0,6.403683472E-1,1.032760348E1
1.968806450E1,3.337010651E0,9.750723267E0,4.358935547E-1,1.031514651E1
1.969801850E1,3.499572601E0,9.631421356E0,2.531236267E-1,1.025062717E1
1.970797150E1,3.567980347E0,9.599837036E0,3.833528137E-1,1.024862499E1
1.971792450E1,3.478616180E0,9.621841278E0,6.912625122E-1,1.025467913E1
1.972787850E1,3.202440491E0,9.689500580E0,1.008153534E0,1.025467796E1
1.973783150E1,2.970422974E0,9.667047272E0,1.430275726E0,1.021376053E1
1.974778450E1,2.792892151E0,9.524842987E0,1.622925110E0,1.005767202E1
1.975773850E1,2.642005920E0,9.292226715E0,1.552721100E0,9.784508952E0
1.976769150E1,2.422711945E0,9.101672974E0,1.541344757E0,9.543884311E0
1.977764550E1,2.156266022E0,8.996292114E0,1.605261841E0,9.389335468E0
1.978759850E1,1.894909515E0,9.047485657E0,1.720372467E0,9.402518822E0
1.979755150E1,1.630259857E0,9.210047607E0,1.829794922E0,9.530523259E0
1.980750550E1,1.489103394E0,9.387728119E0,1.985920258E0,9.710342292E0
1.981745850E1,1.496887207E0,9.587412872E0,2.121987305E0,9.932874056E0
1.982741150E1,1.506766663E0,9.877808990E0,2.037562866E0,1.019770164E1
1.983736550E1,1.431922302E0,1.019455032E1,1.982926483E0,1.048385689E1
1.984731850E1,1.468446350E0,1.037552399E1,1.864672394E0,1.064353493E1
1.985727250E1,1.872156830E0,1.027538223E1,1.651964722E0,1.057437651E1
1.986722550E1,2.223176880E0,9.928104401E0,1.525627441E0,1.028772626E1
1.987717850E1,2.574496307E0,9.627978516E0,2.047891388E0,1.017447103E1
1.988713250E1,2.655028839E0,9.251511383E0,2.021695862E0,9.834983232E0
1.989708550E1,2.475102997E0,9.001980286E0,1.633403320E0,9.477857897E0
1.990703950E1,2.059567108E0,9.062903595E0,1.501677246E0,9.414513944E0
1.991699250E1,1.898951111E0,9.448052673E0,1.586700439E0,9.766746281E0
1.992694550E1,1.666783905E0,9.751471710E0,1.722917175E0,1.004180326E1
1.993689950E1,1.580413513E0,9.782457275E0,1.798060913E0,1.007110720E1
1.994685250E1,1.436263275E0,9.739496613E0,1.597328339E0,9.973570288E0
1.995680550E1,1.603465576E0,9.852212219E0,9.988728333E-1,1.003169649E1
1.996675950E1,1.808988190E0,9.944121094E0,8.497828674E-1,1.014298346E1
1.997671250E1,1.704056396E0,9.887089691E0,9.654922485E-1,1.007921257E1
1.998666650E1,1.515747986E0,9.661059723E0,1.302591248E0,9.865612545E0
1.999661950E1,1.147513733E0,9.344019012E0,1.865720215E0,9.597311654E0
2.000657250E1,9.586065674E-1,9.168883209E0,2.037113800E0,9.441248778E0
2.001652650E1,1.103505249E0,9.137448578E0,1.808239746E0,9.379787915E0
2.002647950E1,1.363065491E0,9.187893677E0,1.536854095E0,9.414736229E0
2.003643250E1,1.637145538E0,9.505982208E0,1.436263275E0,9.752271297E0
2.004638650E1,1.712738342E0,1.000998413E1,1.566193085E0,1.027551535E1
2.005633950E1,1.440304871E0,1.019963974E1,1.218166809E0,1.037261102E1
2.006629350E1,1.451531525E0,1.004052063E1,5.366340637E-1,1.015908334E1
2.007624650E1,1.472038879E0,9.880503387E0,1.631457367E0,1.012190194E1
2.008619950E1,8.436456299E-1,9.810598755E0,3.725602570E0,1.052804352E1
2.009615350E1,7.063810730E-1,1.023601410E1,4.859344940E0,1.135289356E1
2.010610650E1,1.102158051E0,1.050769913E1,5.243146820E0,1.179479046E1
2.011605950E1,1.396595764E0,1.040860519E1,4.553979950E0,1.144675828E1
2.012601350E1,1.582359467E0,1.020233414E1,3.765419769E0,1.098953454E1
2.013596650E1,1.489851837E0,1.027388535E1,4.490511932E0,1.131092728E1
2.014592050E1,1.361418915E0,1.061727127E1,5.722899170E0,1.213801819E1
2.015587350E1,1.136885834E0,1.067505112E1,5.859714661E0,1.223051437E1
2.016582650E1,8.105644226E-1,1.050275940E1,4.640200653E0,1.151070944E1
2.017578050E1,1.088087311E0,1.031460068E1,2.317181396E0,1.062752327E1
2.018573350E1,1.997745667E0,1.012644196E1,1.848655701E-1,1.032327418E1
2.019568650E1,2.540966034E0,1.006447083E1,1.106199646E-1,1.038086307E1
2.020564050E1,2.782863007E0,1.020907013E1,1.094074860E0,1.063797157E1
2.021559350E1,3.323388977E0,1.010174332E1,1.207688599E0,1.070274003E1
2.022554750E1,3.861370239E0,9.605225830E0,1.113684082E0,1.041205242E1
2.023550050E1,3.825894012E0,9.204658813E0,1.066382446E0,1.002498780E1
2.024545350E1,3.151845703E0,9.035510559E0,3.299139404E-1,9.575146245E0
2.025540750E1,2.402204590E0,9.007967834E0,2.650987244E-1,9.326540019E0
2.026536050E1,1.892514496E0,8.660540314E0,1.556912384E0,9.000585859E0
2.027531350E1,1.978585510E0,8.166118469E0,2.679278412E0,8.819230368E0
2.028526750E1,2.588117981E0,7.439828796E0,3.208577728E0,8.505549849E0
2.029522050E1,2.885399780E0,6.643634491E0,2.830164642E0,7.776454401E0
2.030517450E1,2.487976227E0,6.422244873E0,2.379900970E0,7.286918659E0
2.031512750E1,1.891167297E0,7.162605286E0,2.619702301E0,7.857624856E0
2.032508050E1,1.122964783E0,8.513695679E0,3.162473602E0,9.151245997E0
2.033503450E1,6.292913818E-1,9.877509613E0,3.564836884E0,1.051994609E1
2.034498750E1,5.313949585E-1,1.040321640E1,3.467539215E0,1.097875768E1
2.035494113E1,1.026864624E0,1.003123993E1,3.386856995E0,1.063724710E1
2.036489413E1,1.603914642E0,9.724228363E0,4.368815002E0,1.078052429E1
2.037484713E1,1.887874146E0,9.597292328E0,4.753215637E0,1.087497806E1
2.038480112E1,1.843266907E0,9.012009430E0,4.465513916E0,1.022520227E1
2.039475412E1,1.669178925E0,7.953410797E0,3.462150421E0,8.833424428E0
2.040470712E1,1.651066589E0,6.611900482E0,2.761158142E0,7.353043122E0
2.041466112E1,1.793270874E0,6.011499023E0,2.278112640E0,6.674109539E0
2.042461412E1,2.029779053E0,6.171815643E0,2.297572174E0,6.891309689E0
2.043456812E1,2.634970551E0,6.434669037E0,3.479514313E0,7.775284900E0
2.044452112E1,3.078198853E0,6.355633392E0,3.987258453E0,8.109723421E0
2.045447412E1,2.362836456E0,5.576802979E0,5.382207642E0,8.102585185E0
2.046442812E1,9.586065674E-1,5.585185547E0,6.204896851E0,8.403211831E0
2.047438112E1,-4.845423889E-1,6.044131165E0,5.706732788E0,8.326650105E0
2.048433412E1,-1.553020477E0,5.761219482E0,4.767585754E0,7.637630290E0
2.049428812E1,-2.005379791E0,4.621788940E0,4.840933228E0,6.986924619E0
2.050424112E1,-1.604513397E0,4.006418610E0,5.364095306E0,6.884720167E0
2.051419512E1,-5.608836365E-1,4.446952515E0,5.806126099E0,7.334921772E0
2.052414812E1,8.057743835E-1,5.059179382E0,6.789580994E0,8.505467562E0
2.053410112E1,1.907932434E0,6.044131165E0,7.430398407E0,9.766398937E0
2.054405512E1,1.942959595E0,6.798562317E0,7.009024658E0,9.956001618E0
2.055400812E1,1.180145874E0,6.818171539E0,6.156547394E0,9.261926540E0
2.056396112E1,3.894900513E-1,6.317612457E0,5.274880829E0,8.239435504E0
2.057391512E1,2.526745605E-1,5.354066162E0,4.280498657E0,6.859485233E0
2.058386812E1,9.901908875E-1,4.557123413E0,4.339026947E0,6.369851383E0
2.059382212E1,2.537223816E0,5.796246643E0,6.170468445E0,8.837910424E0
2.060377512E1,3.362008667E0,8.072563019E0,6.716832275E0,1.102656845E1
2.061372812E1,3.080294495E0,7.546856232E0,1.014739838E1,1.301587289E1
2.062368213E1,3.344046021E-1,5.232818298E0,1.528486496E1,1.615924845E1
2.063363513E1,-5.563929749E0,2.549049225E0,6.314618683E0,8.793712260E0
2.064358813E1,-6.850803680E0,6.528074799E0,1.439242081E1,1.722472201E1
2.065354213E1,-1.134790192E0,8.974736938E0,1.269854324E1,1.559123640E1
2.066349513E1,4.216431885E0,9.481582947E0,1.014051270E1,1.450891832E1
2.067344913E1,5.297783203E0,8.892258453E0,1.066547104E1,1.486240357E1
2.068340213E1,4.085903320E0,9.208999786E0,9.446406097E0,1.381067961E1
2.069335513E1,2.493514709E0,8.719517670E0,7.692353668E0,1.189201030E1
2.070330912E1,2.315834198E0,7.865842896E0,8.347241821E0,1.170089819E1
2.071326212E1,2.167043610E0,7.903714142E0,7.378306732E0,1.102742878E1
2.072321512E1,2.347418518E0,7.656578064E0,6.641239471E0,1.040382733E1
2.073316912E1,2.699935455E0,7.236252136E0,6.380481720E0,1.001816068E1
2.074312212E1,3.247347107E0,6.993157654E0,6.992558899E0,1.040890951E1
2.075307612E1,3.466042328E0,7.029981079E0,7.672594757E0,1.096826302E1
2.076302912E1,3.130589905E0,6.883435822E0,7.690557404E0,1.078549744E1
2.077298212E1,2.640509033E0,6.685697021E0,7.675438843E0,1.051585441E1
2.078293612E1,2.215692444E0,6.736441498E0,7.855514374E0,1.058291279E1
2.079288912E1,1.945953369E0,6.917864227E0,8.251291351E0,1.094200114E1
2.080284212E1,1.907333679E0,6.886728973E0,8.056995392E0,1.076940725E1
2.081279612E1,2.223326569E0,7.176376648E0,7.944429474E0,1.093423626E1
2.082274912E1,2.547103271E0,7.318281555E0,7.548502808E0,1.081780360E1
2.083270212E1,2.858755188E0,7.333400116E0,7.612120514E0,1.094968571E1
2.084265612E1,3.094365234E0,7.177125092E0,7.723488922E0,1.098810729E1
2.085260912E1,2.920876007E0,7.047644348E0,7.892936554E0,1.097721526E1
2.086256312E1,2.538870392E0,7.015012207E0,7.885751495E0,1.085547492E1
2.087251612E1,2.324516144E0,6.949298859E0,7.805967407E0,1.070650536E1
2.088246912E1,2.212249603E0,6.673123169E0,8.068671112E0,1.070177904E1
2.089242312E1,2.362986145E0,6.703509979E0,8.443192291E0,1.103667729E1
2.090237612E1,2.366428986E0,6.508764954E0,8.512797546E0,1.097413912E1
2.091232912E1,2.230661316E0,6.397995300E0,8.509803772E0,1.087781936E1
2.092228312E1,2.056573334E0,6.541247406E0,8.435707855E0,1.087099713E1
2.093223612E1,2.338586884E0,7.204667816E0,8.155340881E0,1.113040035E1
2.094219013E1,2.327509918E0,7.135511627E0,8.339008942E0,1.121926463E1
2.095214313E1,2.361788635E0,7.275919647E0,9.030121765E0,1.183470115E1
2.096209613E1,2.261347504E0,7.109166412E0,8.243806915E0,1.111819644E1
2.097205013E1,2.094294891E0,6.330335999E0,7.490573273E0,1.002835544E1
2.098200313E1,1.971999207E0,5.862858124E0,8.070167999E0,1.016806264E1
2.099195613E1,2.338586884E0,5.611830139E0,8.620872803E0,1.054898450E1
2.100191013E1,2.467768250E0,5.202132111E0,9.067993011E0,1.074153415E1
2.101186313E1,2.233954468E0,4.836442566E0,9.269024963E0,1.069095660E1
2.102181713E1,1.988914032E0,4.396956482E0,8.799301758E0,1.003577186E1
2.103177013E1,1.848655701E0,4.120481415E0,8.846453705E0,9.932554462E0
2.104172313E1,1.586700439E0,4.072131958E0,8.970096588E0,9.978101511E0
2.105167712E1,1.219514008E0,4.032464447E0,8.689430237E0,9.656820479E0
2.106163012E1,1.100511475E0,4.750670929E0,8.595725098E0,9.882635769E0
2.107158312E1,1.527723083E0,5.856720886E0,8.527317352E0,1.045706740E1
2.108153712E1,2.010319519E0,6.154152374E0,8.504414978E0,1.068831372E1
2.109149012E1,2.396666107E0,6.153553619E0,8.232280884E0,1.055370452E1
2.110144412E1,2.552342377E0,6.564299469E0,7.599396973E0,1.036124092E1
2.111139712E1,2.359094238E0,6.678362274E0,6.496490479E0,9.610943597E0
2.112135012E1,1.870510254E0,6.257287903E0,7.773035889E0,1.015246509E1
2.113130412E1,1.560654602E0,6.086343384E0,9.549092560E0,1.143085243E1
2.114125712E1,1.470092926E0,6.520141296E0,9.345366211E0,1.148952938E1
2.115121012E1,1.247056732E0,7.357050934E0,9.460327148E0,1.204903061E1
2.116116412E1,1.622775421E0,7.456743622E0,8.921148376E0,1.173981745E1
2.117111712E1,1.972298584E0,7.982749786E0,7.889044647E0,1.139523064E1
2.118107112E1,2.331252136E0,6.517446899E0,7.930957489E0,1.052672491E1
2.119102412E1,3.195255432E0,4.858596497E0,8.009394379E0,9.897778312E0
2.120097712E1,3.941004639E0,5.096002808E0,8.647816772E0,1.078357534E1
2.121093112E1,3.672912140E0,5.435945892E0,9.164242859E0,1.127045423E1
2.122088412E1,2.892435150E0,5.242697754E0,8.526269531E0,1.041870112E1
2.123083712E1,2.305206299E0,5.101541290E0,7.778873749E0,9.583870639E0
2.124079112E1,2.111209717E0,5.651497650E0,7.460635529E0,9.594671159E0
2.125074412E1,2.605182495E0,6.359076233E0,7.448061676E0,1.013402433E1
2.126069712E1,3.091670837E0,6.478976898E0,7.541766815E0,1.041219559E1
