Time (ms),Sensor 0 (raw),Sensor 1 (raw),Sensor 2 (raw)
1024,39,25,28
1028,37,11,18
1032,29,9,13
1036,27,13,15
1040,28,6,11
1044,23,0,0
1048,15,0,0
1052,12,0,0
1056,13,0,0
1060,11,0,0
1064,6,0,0
1068,3,0,0
1072,8,0,0
1076,12,0,0
1080,10,0,0
1084,11,7,6
1088,18,17,15
1092,24,14,16
1096,24,13,15
1100,25,26,23
1104,32,33,32
1108,38,27,30
1112,36,21,25
1116,34,25,26
1120,36,32,31
1124,40,24,28
1128,36,10,18
1132,29,10,13
1136,27,13,15
1140,28,4,9
1144,22,0,0
1148,14,0,0
1152,9,0,0
1156,12,0,0
1160,11,0,0
1164,6,0,0
1168,5,0,0
1172,10,0,0
1176,12,0,0
1180,10,0,0
1184,11,9,7
1188,18,17,16
1192,25,13,15
1196,23,12,14
1200,23,24,22
1204,31,33,31
1208,38,28,30
1212,37,21,25
1216,34,27,27
1220,37,32,32
1224,40,21,26
1228,36,10,16
1232,28,10,14
1236,27,13,15
1240,26,5,10
1244,22,0,0
1248,14,0,0
1252,11,0,0
1256,13,0,0
1260,11,0,0
1264,6,0,0
1268,6,0,0
1272,11,0,0
1276,12,0,0
1280,8,0,0
1284,9,7,6
1288,17,17,15
1292,24,13,16
1296,24,13,16
1300,25,26,24
1304,32,34,32
1308,38,27,30
1312,37,21,25
1316,34,28,28
1320,38,31,32
1324,39,23,27
1328,36,10,17
1332,28,9,13
1336,26,13,15
1340,27,3,9
1344,22,0,0
1348,14,0,0
1352,11,0,0
1356,13,0,0
1360,10,0,0
1364,5,0,0
1368,3,0,0
1372,9,0,0
1376,12,0,0
1380,10,0,0
1384,11,9,7
1388,19,17,16
1392,24,13,16
1396,24,14,16
1400,26,27,24
1404,33,33,32
1408,37,28,30
1412,37,21,25
1416,34,27,27
1420,37,32,32
1424,40,21,26
1428,35,10,16
1432,28,10,14
1436,27,13,15
1440,27,1,8
1444,21,0,0
1448,13,0,0
1452,9,0,0
1456,12,0,0
1460,10,0,0
1464,6,0,0
1468,6,0,0
1472,11,0,0
1476,12,0,0
1480,10,0,0
1484,12,11,9
1488,20,17,16
1492,24,12,15
1496,22,13,15
1500,24,26,23
1504,32,34,32
1508,38,27,30
1512,37,21,25
1516,34,28,28
1520,38,31,32
1524,40,20,25
1528,34,9,16
1532,28,11,14
1536,25,12,14
1540,26,3,9
1544,21,0,0
1548,13,0,0
1552,11,0,0
1556,13,0,0
1560,10,0,0
1564,5,0,0
1568,6,0,0
1572,11,0,0
1576,12,0,0
1580,8,0,0
1584,10,9,7
1588,18,17,16
1592,24,13,16
1596,24,14,16
1600,26,28,25
1604,33,34,32
1608,39,26,29
1612,36,21,25
1616,35,29,29
1620,38,30,31
1624,38,21,25
1628,34,9,16
1632,28,10,14
1636,27,12,14
1640,27,1,8
1644,21,0,0
1648,13,0,0
1652,12,0,0
1656,13,0,0
1660,10,0,0
1664,3,0,0
1668,4,0,0
1672,10,0,0
1676,12,0,0
1680,10,0,0
1684,12,11,9
1688,20,17,16
1692,25,13,15
1696,24,16,17
1700,27,29,26
1704,34,33,32
1708,37,26,29
1712,36,21,25
1716,34,28,28
1720,38,31,31
1724,40,19,25
1728,34,9,15
1732,28,11,14
1736,27,12,14
1740,26,0,7
1744,20,0,0
1748,12,0,0
1752,10,0,0
1756,12,0,0
1760,10,0,0
1764,5,0,0
1768,6,0,0
1772,11,0,0
1776,12,0,0
1780,10,0,0
1784,13,13,11
1788,21,16,17
1792,24,13,15
1796,23,14,16
1800,25,28,25
1804,33,33,32
1808,38,25,29
1812,36,21,25
1816,34,29,29
1820,38,30,31
1824,39,17,23
1828,33,8,14
1832,27,12,14
1836,25,12,14
1840,26,0,7
1844,20,0,0
1848,12,0,0
1852,12,0,0
1856,13,0,0
1860,10,0,0
1864,5,0,0
1868,7,0,0
1872,11,0,0
1876,11,0,0
1880,8,0,0
1884,11,12,9
1888,19,16,16
1892,24,12,15
1896,24,16,17
1900,26,30,26
1904,35,33,32
1908,39,25,28
1912,36,22,25
1916,35,30,29
1920,37,31,31
1924,40,19,25
1928,34,9,15
1932,28,11,14
1936,27,11,14
1940,26,0,6
1944,20,0,0
1948,12,0,0
1952,12,0,0
1956,13,0,0
1960,9,0,0
1964,3,0,0
1968,5,0,0
1972,11,0,0
1976,11,0,0
1980,9,0,0
1984,13,13,11
1988,21,16,17
1992,24,12,15
1996,24,18,18
2000,28,31,28
