Raw
-0.000130891799926758
-0.000147581100463867
-0.000156283378601074
-0.000139713287353516
-0.000134587287902832
-0.000127553939819336
-0.000133395195007324
-0.000133037567138672
-0.000137448310852051
-0.000127196311950684
-0.000118374824523926
-0.000119328498840332
-0.000131607055664062
-0.000128865242004395
-0.00014042854309082
-0.000142931938171387
-0.000138163566589355
-0.00014042854309082
-0.000145673751831055
-0.000143766403198242
-0.000137448310852051
-0.000139474868774414
-0.000141143798828125
-0.000156521797180176
-0.000145316123962402
-0.00015568733215332
-0.000149726867675781
-0.000156879425048828
-0.00016486644744873
-0.000171661376953125
-0.000165462493896484
-0.000161290168762207
-0.000151276588439941
-0.000148534774780273
-0.000143527984619141
-0.000157475471496582
-0.000153422355651855
-0.000142455101013184
-0.000139594078063965
-0.000126004219055176
-0.000119924545288086
-9.89437103271484e-05
-0.00010383129119873
-0.000117659568786621
-0.000123023986816406
-0.000123739242553711
-0.000122904777526855
-0.000115513801574707
-0.000120759010314941
-0.000128269195556641
-0.000130891799926758
-0.000130534172058105
-0.000135660171508789
-0.000116825103759766
-0.000140786170959473
-0.000144481658935547
-0.000129103660583496
-0.0001373291015625
-0.00014042854309082
-0.000139713287353516
-0.000139236450195312
-0.000141382217407227
-0.000135302543640137
-0.000152587890625
-0.000146389007568359
-0.000153303146362305
-0.000139594078063965
-0.000152230262756348
-0.000151872634887695
-0.000145673751831055
-0.000144362449645996
-0.000146746635437012
-0.000158905982971191
-0.00015568733215332
-0.000157356262207031
-0.000167012214660645
-0.000168561935424805
-0.000176072120666504
-0.000186920166015625
-0.000177145004272461
-0.000188589096069336
-0.000181794166564941
-0.000190258026123047
-0.000174283981323242
-0.000170350074768066
-0.00018465518951416
-0.000175237655639648
-0.000177860260009766
-0.000179052352905273
-0.000185728073120117
-0.000180840492248535
-0.000178813934326172
-0.000179409980773926
-0.000186800956726074
-0.000184535980224609
-0.000169754028320312
-0.000169277191162109
-0.000162720680236816
-0.000163793563842773
-0.000163078308105469
-0.000159025192260742
-0.000157475471496582
-0.000164389610290527
-0.000145792961120605
-0.000161170959472656
-0.000167489051818848
-0.000158190727233887
-0.000152230262756348
-0.000174880027770996
-0.000168681144714355
-0.000174283981323242
-0.000155806541442871
-0.000162482261657715
-0.000164628028869629
-0.000151872634887695
-0.000170588493347168
-0.000169992446899414
-0.000171542167663574
-0.000164508819580078
-0.000167012214660645
-0.000175237655639648
-0.000151753425598145
-0.000148892402648926
-0.000162720680236816
-0.000161886215209961
-0.00016176700592041
-0.000158071517944336
-0.000160932540893555
-0.000160813331604004
-0.000162363052368164
-0.000164389610290527
-0.000160455703735352
-0.00017082691192627
-0.00018155574798584
-0.000177621841430664
-0.000170111656188965
-0.000171899795532227
-0.000176191329956055
-0.000168681144714355
-0.000173449516296387
-0.000174403190612793
-0.000172853469848633
-0.000168442726135254
-0.000163435935974121
-0.00016486644744873
-0.000175237655639648
-0.00016629695892334
-0.000154376029968262
-0.000145077705383301
-0.000143051147460938
-0.000154495239257812
-0.000150203704833984
-0.000141263008117676
-0.000142931938171387
-0.000150203704833984
-0.000151634216308594
-0.000136017799377441
-0.000142335891723633
-0.000145554542541504
-0.000144720077514648
-0.000146985054016113
-0.000145792961120605
-0.000148653984069824
-0.000150084495544434
-0.000143527984619141
-0.000153541564941406
-0.000150442123413086
-0.000147342681884766
-0.000164628028869629
-0.000158548355102539
-0.000153422355651855
-0.000155925750732422
-0.000150203704833984
-0.000160098075866699
-0.000150680541992188
-0.000155210494995117
-0.000164508819580078
-0.000166177749633789
-0.000159025192260742
-0.000166177749633789
-0.00016319751739502
-0.000164151191711426
-0.000154852867126465
-0.000165462493896484
-0.000162363052368164
-0.000157356262207031
-0.000159621238708496
-0.000159859657287598
-0.000168085098266602
-0.000157713890075684
-0.000151395797729492
-0.000154852867126465
-0.000157833099365234
-0.000155925750732422
-0.000160813331604004
-0.000172257423400879
-0.000173568725585938
-0.000167250633239746
-0.000182271003723145
-0.000176787376403809
-0.00016474723815918
-0.000162124633789062
-0.000149726867675781
-0.000164151191711426
-0.000155210494995117
-0.000146865844726562
-0.000162005424499512
-0.00015568733215332
-0.000156998634338379
-0.000152826309204102
-0.000161051750183105
-0.000138044357299805
-0.000149369239807129
-0.000151276588439941
-0.000138163566589355
-0.000145792961120605
-0.00012814998626709
-0.000141739845275879
-0.000148534774780273
-0.000140547752380371
-0.000139117240905762
-0.000136733055114746
-0.000150918960571289
-0.000139713287353516
-0.000151276588439941
-0.000154018402099609
-0.000159978866577148
-0.000139832496643066
-0.000139594078063965
-0.000148653984069824
-0.000137090682983398
-0.000150084495544434
-0.000124931335449219
-0.000122427940368652
-0.0001220703125
-0.000111818313598633
-0.000120997428894043
-0.000110507011413574
-0.000116348266601562
-0.00011444091796875
-0.00011146068572998
-0.000114560127258301
-0.000115156173706055
-0.000123262405395508
-0.000109434127807617
-0.000109314918518066
-0.000108599662780762
-0.000105500221252441
-0.000110864639282227
-0.000105500221252441
-0.000110626220703125
-0.000115275382995605
-0.000111103057861328
-0.000108480453491211
-0.000119447708129883
-0.000116586685180664
-0.000120043754577637
-0.000123381614685059
-0.000131845474243164
-0.000122427940368652
-0.000123143196105957
-0.000120639801025391
-0.000123143196105957
-0.000123858451843262
-0.000116825103759766
-0.000120997428894043
-0.000114321708679199
-0.00010383129119873
-8.83340835571289e-05
-0.000101208686828613
-0.000107288360595703
-8.95261764526367e-05
-8.60691070556641e-05
-9.34600830078125e-05
-9.56058502197266e-05
-9.59634780883789e-05
-9.22679901123047e-05
-9.19103622436523e-05
-8.92877578735352e-05
-0.000106096267700195
-0.000111699104309082
-0.000103354454040527
-9.97781753540039e-05
-0.000107765197753906
-0.00010383129119873
-0.000109195709228516
-0.0001068115234375
